
Intensity Mean Ch=10 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1217.79,,Surface,10,Image 1,1,0,
2208.9,,Surface,10,Image 1,1,1,
562.42,,Surface,10,Image 1,1,2,
108.997,,Surface,10,Image 1,1,3,
2895.76,,Surface,10,Image 1,1,4,
526.482,,Surface,10,Image 1,1,5,
1345.73,,Surface,10,Image 1,1,6,
1500.98,,Surface,10,Image 1,1,7,
90.852,,Surface,10,Image 1,1,8,
442.067,,Surface,10,Image 1,1,9,
1879.79,,Surface,10,Image 1,1,10,
274.189,,Surface,10,Image 1,1,11,
912.838,,Surface,10,Image 1,1,12,
1703.84,,Surface,10,Image 1,1,13,
1161.52,,Surface,10,Image 1,1,14,
964.266,,Surface,10,Image 1,1,15,
