
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
44.9924,,Surface,6,Image 1,1,0,
33.5893,,Surface,6,Image 1,1,1,
75.8465,,Surface,6,Image 1,1,2,
2.24277,,Surface,6,Image 1,1,3,
78.6729,,Surface,6,Image 1,1,4,
45.5991,,Surface,6,Image 1,1,5,
33.2903,,Surface,6,Image 1,1,6,
209.149,,Surface,6,Image 1,1,7,
1.17857,,Surface,6,Image 1,1,8,
30.6754,,Surface,6,Image 1,1,9,
39.8858,,Surface,6,Image 1,1,10,
6.11654,,Surface,6,Image 1,1,11,
25.1051,,Surface,6,Image 1,1,12,
121.599,,Surface,6,Image 1,1,13,
39.69,,Surface,6,Image 1,1,14,
65.9311,,Surface,6,Image 1,1,15,
