
Intensity Sum Ch=31 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4103,,Surface,31,Image 1,1,0,
482,,Surface,31,Image 1,1,1,
5932,,Surface,31,Image 1,1,2,
27,,Surface,31,Image 1,1,3,
6900,,Surface,31,Image 1,1,4,
261494,,Surface,31,Image 1,1,5,
405063,,Surface,31,Image 1,1,6,
202080,,Surface,31,Image 1,1,7,
62,,Surface,31,Image 1,1,8,
1555,,Surface,31,Image 1,1,9,
142599,,Surface,31,Image 1,1,10,
856,,Surface,31,Image 1,1,11,
412033,,Surface,31,Image 1,1,12,
1865,,Surface,31,Image 1,1,13,
7284,,Surface,31,Image 1,1,14,
54190,,Surface,31,Image 1,1,15,
