
Intensity Mean Ch=16 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
520.788,,Surface,16,Image 1,1,0,
124.043,,Surface,16,Image 1,1,1,
324.108,,Surface,16,Image 1,1,2,
0.898844,,Surface,16,Image 1,1,3,
601.806,,Surface,16,Image 1,1,4,
196.357,,Surface,16,Image 1,1,5,
422.657,,Surface,16,Image 1,1,6,
480.94,,Surface,16,Image 1,1,7,
0,,Surface,16,Image 1,1,8,
0.179435,,Surface,16,Image 1,1,9,
143.467,,Surface,16,Image 1,1,10,
0.273496,,Surface,16,Image 1,1,11,
97.377,,Surface,16,Image 1,1,12,
217.121,,Surface,16,Image 1,1,13,
10.0786,,Surface,16,Image 1,1,14,
280.472,,Surface,16,Image 1,1,15,
