
Intensity Sum Ch=27 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
225,,Surface,27,Image 1,1,0,
2554,,Surface,27,Image 1,1,1,
45207,,Surface,27,Image 1,1,2,
89334,,Surface,27,Image 1,1,3,
1452,,Surface,27,Image 1,1,4,
481,,Surface,27,Image 1,1,5,
11506,,Surface,27,Image 1,1,6,
762,,Surface,27,Image 1,1,7,
86995,,Surface,27,Image 1,1,8,
9712,,Surface,27,Image 1,1,9,
3969,,Surface,27,Image 1,1,10,
94850,,Surface,27,Image 1,1,11,
847163,,Surface,27,Image 1,1,12,
15334,,Surface,27,Image 1,1,13,
13454,,Surface,27,Image 1,1,14,
48682,,Surface,27,Image 1,1,15,
