
Intensity StdDev Ch=38 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
575.076,,Surface,38,Image 1,1,0,
1132.3,,Surface,38,Image 1,1,1,
763.37,,Surface,38,Image 1,1,2,
726.952,,Surface,38,Image 1,1,3,
1493.46,,Surface,38,Image 1,1,4,
1436.48,,Surface,38,Image 1,1,5,
1949.27,,Surface,38,Image 1,1,6,
1107.73,,Surface,38,Image 1,1,7,
621.158,,Surface,38,Image 1,1,8,
489.58,,Surface,38,Image 1,1,9,
1218.67,,Surface,38,Image 1,1,10,
596.457,,Surface,38,Image 1,1,11,
2533.89,,Surface,38,Image 1,1,12,
1201.59,,Surface,38,Image 1,1,13,
800.574,,Surface,38,Image 1,1,14,
1153.31,,Surface,38,Image 1,1,15,
