
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1097,,Surface,3,Image 1,1,0,
853,,Surface,3,Image 1,1,1,
2038,,Surface,3,Image 1,1,2,
8028,,Surface,3,Image 1,1,3,
2013,,Surface,3,Image 1,1,4,
3459,,Surface,3,Image 1,1,5,
1582,,Surface,3,Image 1,1,6,
3532,,Surface,3,Image 1,1,7,
4852,,Surface,3,Image 1,1,8,
3349,,Surface,3,Image 1,1,9,
2513,,Surface,3,Image 1,1,10,
4685,,Surface,3,Image 1,1,11,
2043,,Surface,3,Image 1,1,12,
2536,,Surface,3,Image 1,1,13,
1175,,Surface,3,Image 1,1,14,
2077,,Surface,3,Image 1,1,15,
