
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.545333,,Surface,1,0,
0.423525,,Surface,1,1,
0.3556,,Surface,1,2,
0.244987,,Surface,1,3,
0.261983,,Surface,1,4,
0.340505,,Surface,1,5,
0.272743,,Surface,1,6,
0.241782,,Surface,1,7,
0.588999,,Surface,1,8,
0.640143,,Surface,1,9,
0.211619,,Surface,1,10,
0.611322,,Surface,1,11,
0.289373,,Surface,1,12,
0.234098,,Surface,1,13,
0.490379,,Surface,1,14,
0.262856,,Surface,1,15,
