
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
253.789,µm,Surface,Position,1,0,
253.433,µm,Surface,Position,1,1,
252.34,µm,Surface,Position,1,2,
255.273,µm,Surface,Position,1,3,
254.513,µm,Surface,Position,1,4,
