
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
657.145,µm,Surface,Distance from Origin,1,0,
657.553,µm,Surface,Distance from Origin,1,1,
657.193,µm,Surface,Distance from Origin,1,2,
655.37,µm,Surface,Distance from Origin,1,3,
656.432,µm,Surface,Distance from Origin,1,4,
