
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.228894,,Surface,1,0,
0.187778,,Surface,1,1,
0.484983,,Surface,1,2,
0.505054,,Surface,1,3,
0.233041,,Surface,1,4,
