
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
605.969,µm,Surface,Position,1,0,
606.581,µm,Surface,Position,1,1,
606.656,µm,Surface,Position,1,2,
603.448,µm,Surface,Position,1,3,
604.894,µm,Surface,Position,1,4,
