
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
2.85602,µm,Surface,Image 1,1,0,
2.20935,µm,Surface,Image 1,1,1,
1.88051,µm,Surface,Image 1,1,2,
4.07733,µm,Surface,Image 1,1,3,
3.40576,µm,Surface,Image 1,1,4,
