
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
392.285,µm,Surface,Position,1,0,
392.15,µm,Surface,Position,1,1,
391.682,µm,Surface,Position,1,2,
390.186,µm,Surface,Position,1,3,
390.664,µm,Surface,Position,1,4,
389.561,µm,Surface,Position,1,5,
