
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
3.52997,µm,Surface,Image 1,1,0,
2.09091,µm,Surface,Image 1,1,1,
1.34067,µm,Surface,Image 1,1,2,
2.35297,µm,Surface,Image 1,1,3,
1.28058,µm,Surface,Image 1,1,4,
2.63376,µm,Surface,Image 1,1,5,
