
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.252248,,Surface,1,0,
0.716085,,Surface,1,1,
0.441077,,Surface,1,2,
0.187999,,Surface,1,3,
0.679712,,Surface,1,4,
0.435606,,Surface,1,5,
