
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.712919,,Surface,1,0,
0.161286,,Surface,1,1,
0.387426,,Surface,1,2,
0.496241,,Surface,1,3,
0.184256,,Surface,1,4,
0.401722,,Surface,1,5,
