
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
426.158,µm,Surface,Distance from Origin,1,0,
425.576,µm,Surface,Distance from Origin,1,1,
424.582,µm,Surface,Distance from Origin,1,2,
423.533,µm,Surface,Distance from Origin,1,3,
423.713,µm,Surface,Distance from Origin,1,4,
423.334,µm,Surface,Distance from Origin,1,5,
