
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
165.942,µm,Surface,Position,1,0,
164.701,µm,Surface,Position,1,1,
163.216,µm,Surface,Position,1,2,
164.053,µm,Surface,Position,1,3,
163.366,µm,Surface,Position,1,4,
165.069,µm,Surface,Position,1,5,
