
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
21.2161,µm,Surface,Position,1,0,
20.6683,µm,Surface,Position,1,1,
19.0904,µm,Surface,Position,1,2,
21.3244,µm,Surface,Position,1,3,
20.3642,µm,Surface,Position,1,4,
20.4386,µm,Surface,Position,1,5,
19.9914,µm,Surface,Position,1,6,
19.1448,µm,Surface,Position,1,7,
17.9521,µm,Surface,Position,1,8,
15.78,µm,Surface,Position,1,9,
