
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.303729,,Surface,1,0,
0.239569,,Surface,1,1,
0.259232,,Surface,1,2,
0.541723,,Surface,1,3,
0.30236,,Surface,1,4,
0.291344,,Surface,1,5,
0.416366,,Surface,1,6,
0.369928,,Surface,1,7,
0.257242,,Surface,1,8,
0.226703,,Surface,1,9,
