
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
605.39,µm,Surface,Position,1,0,
605.79,µm,Surface,Position,1,1,
606.428,µm,Surface,Position,1,2,
604.396,µm,Surface,Position,1,3,
603.743,µm,Surface,Position,1,4,
603.36,µm,Surface,Position,1,5,
603.172,µm,Surface,Position,1,6,
602.123,µm,Surface,Position,1,7,
600.45,µm,Surface,Position,1,8,
599.276,µm,Surface,Position,1,9,
