
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.774029,,Surface,1,0,
0.715548,,Surface,1,1,
0.826913,,Surface,1,2,
0.769857,,Surface,1,3,
0.672655,,Surface,1,4,
0.758576,,Surface,1,5,
0.753692,,Surface,1,6,
0.780931,,Surface,1,7,
0.679384,,Surface,1,8,
0.838791,,Surface,1,9,
