
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
234.2,µm,Surface,Position,1,0,
234.975,µm,Surface,Position,1,1,
236.346,µm,Surface,Position,1,2,
232.892,µm,Surface,Position,1,3,
231.554,µm,Surface,Position,1,4,
230.238,µm,Surface,Position,1,5,
228.745,µm,Surface,Position,1,6,
228.081,µm,Surface,Position,1,7,
227.79,µm,Surface,Position,1,8,
228.704,µm,Surface,Position,1,9,
