
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
708.441,µm,Surface,Position,1,0,
707.332,µm,Surface,Position,1,1,
706.658,µm,Surface,Position,1,2,
706.134,µm,Surface,Position,1,3,
