
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
495.447,µm,Surface,Position,1,0,
495.599,µm,Surface,Position,1,1,
495.833,µm,Surface,Position,1,2,
495.622,µm,Surface,Position,1,3,
