
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.500445,,Surface,1,0,
0.297777,,Surface,1,1,
0.195589,,Surface,1,2,
0.305716,,Surface,1,3,
