
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
864.564,µm,Surface,Distance from Origin,1,0,
863.753,µm,Surface,Distance from Origin,1,1,
863.344,µm,Surface,Distance from Origin,1,2,
862.792,µm,Surface,Distance from Origin,1,3,
