
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
699,µm,Surface,Distance from Origin,1,0,
700.212,µm,Surface,Distance from Origin,1,1,
700.79,µm,Surface,Distance from Origin,1,2,
701.044,µm,Surface,Distance from Origin,1,3,
698.862,µm,Surface,Distance from Origin,1,4,
697.792,µm,Surface,Distance from Origin,1,5,
