
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.822805,,Surface,1,0,
0.808498,,Surface,1,1,
0.834279,,Surface,1,2,
0.830145,,Surface,1,3,
0.843333,,Surface,1,4,
0.868087,,Surface,1,5,
