
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
322.683,µm,Surface,Position,1,0,
322.599,µm,Surface,Position,1,1,
324.282,µm,Surface,Position,1,2,
323.513,µm,Surface,Position,1,3,
324.777,µm,Surface,Position,1,4,
322.409,µm,Surface,Position,1,5,
