
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
619.837,µm,Surface,Position,1,0,
621.238,µm,Surface,Position,1,1,
621.002,µm,Surface,Position,1,2,
621.693,µm,Surface,Position,1,3,
618.558,µm,Surface,Position,1,4,
618.62,µm,Surface,Position,1,5,
