
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
3.5484,µm,Surface,Image 1,1,0,
2.07709,µm,Surface,Image 1,1,1,
2.3479,µm,Surface,Image 1,1,2,
1.97247,µm,Surface,Image 1,1,3,
2.82285,µm,Surface,Image 1,1,4,
4.55475,µm,Surface,Image 1,1,5,
