
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
16.7028,µm,Surface,Position,1,0,
17.0432,µm,Surface,Position,1,1,
17.4293,µm,Surface,Position,1,2,
17.3451,µm,Surface,Position,1,3,
17.7425,µm,Surface,Position,1,4,
16.5763,µm,Surface,Position,1,5,
