
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.616237,,Surface,1,0,
0.582143,,Surface,1,1,
0.494132,,Surface,1,2,
0.384609,,Surface,1,3,
0.296082,,Surface,1,4,
0.541896,,Surface,1,5,
