
Intensity Sum of Square Ch=11 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.82193e+08,,Surface,11,Image 1,1,4,
5.88818e+08,,Surface,11,Image 1,1,5,
5.04163e+08,,Surface,11,Image 1,1,11,
7.08522e+08,,Surface,11,Image 1,1,14,
9.65184e+08,,Surface,11,Image 1,1,20,
2.27989e+09,,Surface,11,Image 1,1,21,
7.25301e+09,,Surface,11,Image 1,1,27,
7.63824e+07,,Surface,11,Image 1,1,32,
8.21319e+07,,Surface,11,Image 1,1,34,
6.9137e+07,,Surface,11,Image 1,1,38,
2.54465e+09,,Surface,11,Image 1,1,40,
4.88715e+07,,Surface,11,Image 1,1,41,
3.67847e+08,,Surface,11,Image 1,1,45,
3.11505e+08,,Surface,11,Image 1,1,50,
1.38975e+07,,Surface,11,Image 1,1,53,
1.56078e+08,,Surface,11,Image 1,1,55,
1.53102e+09,,Surface,11,Image 1,1,57,
1.19317e+08,,Surface,11,Image 1,1,58,
8.27878e+08,,Surface,11,Image 1,1,59,
1.14419e+07,,Surface,11,Image 1,1,62,
1.62282e+08,,Surface,11,Image 1,1,65,
5.34174e+08,,Surface,11,Image 1,1,70,
6.36121e+07,,Surface,11,Image 1,1,81,
4.46636e+08,,Surface,11,Image 1,1,83,
8.86453e+07,,Surface,11,Image 1,1,84,
2.42695e+08,,Surface,11,Image 1,1,90,
1.60962e+08,,Surface,11,Image 1,1,94,
5.53472e+07,,Surface,11,Image 1,1,95,
1.54675e+08,,Surface,11,Image 1,1,96,
3.40648e+09,,Surface,11,Image 1,1,98,
2.34908e+07,,Surface,11,Image 1,1,100,
1.09444e+10,,Surface,11,Image 1,1,102,
1.01675e+09,,Surface,11,Image 1,1,104,
1.25353e+08,,Surface,11,Image 1,1,112,
3.36818e+08,,Surface,11,Image 1,1,113,
4.93362e+08,,Surface,11,Image 1,1,114,
1.85226e+08,,Surface,11,Image 1,1,118,
4.65304e+07,,Surface,11,Image 1,1,121,
1.21109e+09,,Surface,11,Image 1,1,124,
4.00973e+08,,Surface,11,Image 1,1,137,
2.2429e+08,,Surface,11,Image 1,1,138,
9.66284e+09,,Surface,11,Image 1,1,141,
1.62771e+08,,Surface,11,Image 1,1,145,
8.94451e+08,,Surface,11,Image 1,1,149,
2.34764e+07,,Surface,11,Image 1,1,150,
1.76019e+07,,Surface,11,Image 1,1,154,
2.17515e+07,,Surface,11,Image 1,1,155,
3.9102e+09,,Surface,11,Image 1,1,166,
6.66089e+07,,Surface,11,Image 1,1,171,
3.29434e+08,,Surface,11,Image 1,1,173,
1.16166e+09,,Surface,11,Image 1,1,174,
6.38001e+07,,Surface,11,Image 1,1,176,
7.40812e+08,,Surface,11,Image 1,1,177,
2.61361e+08,,Surface,11,Image 1,1,190,
