
Intensity StdDev Ch=17 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
123.037,,Surface,17,Image 1,1,4,
142.144,,Surface,17,Image 1,1,5,
169.823,,Surface,17,Image 1,1,11,
228.828,,Surface,17,Image 1,1,14,
216.985,,Surface,17,Image 1,1,20,
124.019,,Surface,17,Image 1,1,21,
202.803,,Surface,17,Image 1,1,27,
112.362,,Surface,17,Image 1,1,32,
192.684,,Surface,17,Image 1,1,34,
219.279,,Surface,17,Image 1,1,38,
219.896,,Surface,17,Image 1,1,40,
207.407,,Surface,17,Image 1,1,41,
266.856,,Surface,17,Image 1,1,45,
133.403,,Surface,17,Image 1,1,50,
213.815,,Surface,17,Image 1,1,53,
52.5259,,Surface,17,Image 1,1,55,
175.59,,Surface,17,Image 1,1,57,
967.494,,Surface,17,Image 1,1,58,
206.716,,Surface,17,Image 1,1,59,
119.086,,Surface,17,Image 1,1,62,
175.725,,Surface,17,Image 1,1,65,
250.56,,Surface,17,Image 1,1,70,
211.53,,Surface,17,Image 1,1,81,
164.071,,Surface,17,Image 1,1,83,
255.604,,Surface,17,Image 1,1,84,
193.878,,Surface,17,Image 1,1,90,
198.481,,Surface,17,Image 1,1,94,
283.523,,Surface,17,Image 1,1,95,
164.327,,Surface,17,Image 1,1,96,
239.98,,Surface,17,Image 1,1,98,
502.853,,Surface,17,Image 1,1,100,
151.308,,Surface,17,Image 1,1,102,
213.66,,Surface,17,Image 1,1,104,
277.291,,Surface,17,Image 1,1,112,
173.696,,Surface,17,Image 1,1,113,
217.558,,Surface,17,Image 1,1,114,
149.401,,Surface,17,Image 1,1,118,
23.1411,,Surface,17,Image 1,1,121,
107.144,,Surface,17,Image 1,1,124,
127.484,,Surface,17,Image 1,1,137,
316.32,,Surface,17,Image 1,1,138,
264.632,,Surface,17,Image 1,1,141,
198.108,,Surface,17,Image 1,1,145,
217.677,,Surface,17,Image 1,1,149,
154.546,,Surface,17,Image 1,1,150,
157.234,,Surface,17,Image 1,1,154,
197.283,,Surface,17,Image 1,1,155,
188.179,,Surface,17,Image 1,1,166,
290.022,,Surface,17,Image 1,1,171,
255.212,,Surface,17,Image 1,1,173,
222.867,,Surface,17,Image 1,1,174,
261.509,,Surface,17,Image 1,1,176,
284.499,,Surface,17,Image 1,1,177,
314.519,,Surface,17,Image 1,1,190,
185.606,,Surface,17,Image 1,1,192,
263.406,,Surface,17,Image 1,1,193,
154.364,,Surface,17,Image 1,1,205,
240.072,,Surface,17,Image 1,1,206,
236.415,,Surface,17,Image 1,1,209,
208.641,,Surface,17,Image 1,1,210,
251.388,,Surface,17,Image 1,1,212,
269.256,,Surface,17,Image 1,1,225,
