
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
293.665,,Surface,2,Image 1,1,4,
321.047,,Surface,2,Image 1,1,5,
262.602,,Surface,2,Image 1,1,11,
277.545,,Surface,2,Image 1,1,14,
291.722,,Surface,2,Image 1,1,20,
282.533,,Surface,2,Image 1,1,21,
361.531,,Surface,2,Image 1,1,27,
281.888,,Surface,2,Image 1,1,32,
197.791,,Surface,2,Image 1,1,34,
277.9,,Surface,2,Image 1,1,38,
322.812,,Surface,2,Image 1,1,40,
282.668,,Surface,2,Image 1,1,41,
245.311,,Surface,2,Image 1,1,45,
335.359,,Surface,2,Image 1,1,50,
16622.3,,Surface,2,Image 1,1,53,
336.038,,Surface,2,Image 1,1,55,
264.626,,Surface,2,Image 1,1,57,
14603,,Surface,2,Image 1,1,58,
271.06,,Surface,2,Image 1,1,59,
227.662,,Surface,2,Image 1,1,62,
290.476,,Surface,2,Image 1,1,65,
234.695,,Surface,2,Image 1,1,70,
269.918,,Surface,2,Image 1,1,81,
227.651,,Surface,2,Image 1,1,83,
253.952,,Surface,2,Image 1,1,84,
255.209,,Surface,2,Image 1,1,90,
234.558,,Surface,2,Image 1,1,94,
240.879,,Surface,2,Image 1,1,95,
347.668,,Surface,2,Image 1,1,96,
295.296,,Surface,2,Image 1,1,98,
7593.61,,Surface,2,Image 1,1,100,
392.756,,Surface,2,Image 1,1,102,
275.462,,Surface,2,Image 1,1,104,
243.427,,Surface,2,Image 1,1,112,
261.634,,Surface,2,Image 1,1,113,
261.268,,Surface,2,Image 1,1,114,
277.503,,Surface,2,Image 1,1,118,
294.291,,Surface,2,Image 1,1,121,
308.681,,Surface,2,Image 1,1,124,
246.47,,Surface,2,Image 1,1,137,
251.518,,Surface,2,Image 1,1,138,
299.995,,Surface,2,Image 1,1,141,
279.488,,Surface,2,Image 1,1,145,
260.03,,Surface,2,Image 1,1,149,
217.414,,Surface,2,Image 1,1,150,
239.797,,Surface,2,Image 1,1,154,
264.516,,Surface,2,Image 1,1,155,
300.164,,Surface,2,Image 1,1,166,
214.604,,Surface,2,Image 1,1,171,
277.054,,Surface,2,Image 1,1,173,
264.921,,Surface,2,Image 1,1,174,
218.648,,Surface,2,Image 1,1,176,
231.644,,Surface,2,Image 1,1,177,
232.399,,Surface,2,Image 1,1,190,
296.675,,Surface,2,Image 1,1,192,
282.102,,Surface,2,Image 1,1,193,
255.93,,Surface,2,Image 1,1,205,
304.948,,Surface,2,Image 1,1,206,
175.741,,Surface,2,Image 1,1,209,
281.02,,Surface,2,Image 1,1,210,
231.444,,Surface,2,Image 1,1,212,
247.216,,Surface,2,Image 1,1,225,
253.417,,Surface,2,Image 1,1,235,
23618,,Surface,2,Image 1,1,237,
318.619,,Surface,2,Image 1,1,239,
6635.29,,Surface,2,Image 1,1,245,
252.02,,Surface,2,Image 1,1,248,
246.098,,Surface,2,Image 1,1,251,
268.702,,Surface,2,Image 1,1,256,
243.741,,Surface,2,Image 1,1,258,
220.42,,Surface,2,Image 1,1,259,
286.079,,Surface,2,Image 1,1,260,
264.805,,Surface,2,Image 1,1,262,
309.371,,Surface,2,Image 1,1,263,
284.874,,Surface,2,Image 1,1,269,
1789.2,,Surface,2,Image 1,1,271,
319.059,,Surface,2,Image 1,1,278,
333.316,,Surface,2,Image 1,1,280,
280.023,,Surface,2,Image 1,1,289,
262.588,,Surface,2,Image 1,1,292,
309.789,,Surface,2,Image 1,1,294,
271.572,,Surface,2,Image 1,1,295,
244.669,,Surface,2,Image 1,1,297,
266.128,,Surface,2,Image 1,1,298,
277.787,,Surface,2,Image 1,1,312,
267.804,,Surface,2,Image 1,1,318,
278.341,,Surface,2,Image 1,1,326,
279.258,,Surface,2,Image 1,1,332,
301.919,,Surface,2,Image 1,1,339,
270.731,,Surface,2,Image 1,1,343,
342.717,,Surface,2,Image 1,1,346,
232.16,,Surface,2,Image 1,1,348,
290.437,,Surface,2,Image 1,1,356,
213.644,,Surface,2,Image 1,1,357,
285.822,,Surface,2,Image 1,1,359,
3609.2,,Surface,2,Image 1,1,361,
251.785,,Surface,2,Image 1,1,365,
270.735,,Surface,2,Image 1,1,370,
269.654,,Surface,2,Image 1,1,376,
224.202,,Surface,2,Image 1,1,377,
230.609,,Surface,2,Image 1,1,382,
225.772,,Surface,2,Image 1,1,384,
232.99,,Surface,2,Image 1,1,388,
246.039,,Surface,2,Image 1,1,389,
260.85,,Surface,2,Image 1,1,390,
241.195,,Surface,2,Image 1,1,401,
245.88,,Surface,2,Image 1,1,406,
259.641,,Surface,2,Image 1,1,409,
287.921,,Surface,2,Image 1,1,410,
334.483,,Surface,2,Image 1,1,411,
205.551,,Surface,2,Image 1,1,412,
261.006,,Surface,2,Image 1,1,418,
243.77,,Surface,2,Image 1,1,424,
201.057,,Surface,2,Image 1,1,426,
256.624,,Surface,2,Image 1,1,433,
263.41,,Surface,2,Image 1,1,439,
248.645,,Surface,2,Image 1,1,449,
397.587,,Surface,2,Image 1,1,452,
288.429,,Surface,2,Image 1,1,453,
328.552,,Surface,2,Image 1,1,456,
243.559,,Surface,2,Image 1,1,457,
302.772,,Surface,2,Image 1,1,458,
360.319,,Surface,2,Image 1,1,459,
324.174,,Surface,2,Image 1,1,465,
229.458,,Surface,2,Image 1,1,466,
231.876,,Surface,2,Image 1,1,470,
326.839,,Surface,2,Image 1,1,474,
280.18,,Surface,2,Image 1,1,479,
288.096,,Surface,2,Image 1,1,481,
297.949,,Surface,2,Image 1,1,482,
231.813,,Surface,2,Image 1,1,485,
311.444,,Surface,2,Image 1,1,489,
367.423,,Surface,2,Image 1,1,492,
285.848,,Surface,2,Image 1,1,497,
216.991,,Surface,2,Image 1,1,498,
314.55,,Surface,2,Image 1,1,503,
250.1,,Surface,2,Image 1,1,504,
302.054,,Surface,2,Image 1,1,505,
239.722,,Surface,2,Image 1,1,507,
369.421,,Surface,2,Image 1,1,508,
263.444,,Surface,2,Image 1,1,524,
290.851,,Surface,2,Image 1,1,530,
216.45,,Surface,2,Image 1,1,532,
264.196,,Surface,2,Image 1,1,533,
309.253,,Surface,2,Image 1,1,537,
272.596,,Surface,2,Image 1,1,540,
313.215,,Surface,2,Image 1,1,541,
281.861,,Surface,2,Image 1,1,542,
357.71,,Surface,2,Image 1,1,544,
273.136,,Surface,2,Image 1,1,547,
287.999,,Surface,2,Image 1,1,549,
5589.21,,Surface,2,Image 1,1,550,
232.457,,Surface,2,Image 1,1,551,
241.801,,Surface,2,Image 1,1,558,
242.423,,Surface,2,Image 1,1,561,
314.371,,Surface,2,Image 1,1,571,
317.058,,Surface,2,Image 1,1,572,
331.139,,Surface,2,Image 1,1,573,
292.264,,Surface,2,Image 1,1,576,
295.441,,Surface,2,Image 1,1,581,
318.131,,Surface,2,Image 1,1,588,
10018.5,,Surface,2,Image 1,1,589,
249.487,,Surface,2,Image 1,1,592,
282.004,,Surface,2,Image 1,1,599,
304.316,,Surface,2,Image 1,1,601,
244.065,,Surface,2,Image 1,1,604,
275.944,,Surface,2,Image 1,1,606,
253.798,,Surface,2,Image 1,1,607,
274.43,,Surface,2,Image 1,1,611,
298.156,,Surface,2,Image 1,1,614,
274.891,,Surface,2,Image 1,1,615,
405.698,,Surface,2,Image 1,1,616,
261.547,,Surface,2,Image 1,1,617,
230.274,,Surface,2,Image 1,1,619,
363.386,,Surface,2,Image 1,1,627,
277.281,,Surface,2,Image 1,1,631,
213.096,,Surface,2,Image 1,1,632,
270.914,,Surface,2,Image 1,1,639,
303.752,,Surface,2,Image 1,1,644,
356.856,,Surface,2,Image 1,1,652,
221.512,,Surface,2,Image 1,1,655,
269.268,,Surface,2,Image 1,1,657,
227.531,,Surface,2,Image 1,1,658,
330.173,,Surface,2,Image 1,1,665,
193.959,,Surface,2,Image 1,1,682,
270.78,,Surface,2,Image 1,1,687,
213.595,,Surface,2,Image 1,1,693,
227.299,,Surface,2,Image 1,1,699,
265.318,,Surface,2,Image 1,1,700,
257.237,,Surface,2,Image 1,1,708,
235.346,,Surface,2,Image 1,1,710,
282.76,,Surface,2,Image 1,1,725,
295.226,,Surface,2,Image 1,1,728,
238.721,,Surface,2,Image 1,1,729,
295.594,,Surface,2,Image 1,1,730,
332.372,,Surface,2,Image 1,1,731,
282.893,,Surface,2,Image 1,1,733,
308.062,,Surface,2,Image 1,1,735,
250.103,,Surface,2,Image 1,1,736,
307.787,,Surface,2,Image 1,1,742,
290.464,,Surface,2,Image 1,1,748,
317.359,,Surface,2,Image 1,1,750,
284.464,,Surface,2,Image 1,1,753,
306.107,,Surface,2,Image 1,1,756,
279.324,,Surface,2,Image 1,1,760,
254.51,,Surface,2,Image 1,1,764,
346.417,,Surface,2,Image 1,1,766,
242.952,,Surface,2,Image 1,1,771,
5258.12,,Surface,2,Image 1,1,772,
292.331,,Surface,2,Image 1,1,782,
295.749,,Surface,2,Image 1,1,783,
251.037,,Surface,2,Image 1,1,784,
