
Intensity Mean Ch=23 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
45.9574,,Surface,23,Image 1,1,4,
69.7974,,Surface,23,Image 1,1,5,
141.372,,Surface,23,Image 1,1,11,
105.857,,Surface,23,Image 1,1,14,
94.3664,,Surface,23,Image 1,1,20,
138.371,,Surface,23,Image 1,1,21,
164.012,,Surface,23,Image 1,1,27,
57.8137,,Surface,23,Image 1,1,32,
51.1191,,Surface,23,Image 1,1,34,
34.3233,,Surface,23,Image 1,1,38,
108.857,,Surface,23,Image 1,1,40,
39.0829,,Surface,23,Image 1,1,41,
99.4842,,Surface,23,Image 1,1,45,
70.2877,,Surface,23,Image 1,1,50,
2740.01,,Surface,23,Image 1,1,53,
104.224,,Surface,23,Image 1,1,55,
85.4106,,Surface,23,Image 1,1,57,
1189.24,,Surface,23,Image 1,1,58,
177.534,,Surface,23,Image 1,1,59,
46.3892,,Surface,23,Image 1,1,62,
44.0826,,Surface,23,Image 1,1,65,
209.251,,Surface,23,Image 1,1,70,
127.097,,Surface,23,Image 1,1,81,
59.5928,,Surface,23,Image 1,1,83,
8.19872,,Surface,23,Image 1,1,84,
70.7922,,Surface,23,Image 1,1,90,
54.8689,,Surface,23,Image 1,1,94,
34.147,,Surface,23,Image 1,1,95,
177.28,,Surface,23,Image 1,1,96,
73.5534,,Surface,23,Image 1,1,98,
266.465,,Surface,23,Image 1,1,100,
36.8551,,Surface,23,Image 1,1,102,
90.9695,,Surface,23,Image 1,1,104,
0,,Surface,23,Image 1,1,112,
0,,Surface,23,Image 1,1,113,
103.105,,Surface,23,Image 1,1,114,
0,,Surface,23,Image 1,1,118,
0,,Surface,23,Image 1,1,121,
0,,Surface,23,Image 1,1,124,
0,,Surface,23,Image 1,1,137,
24.4431,,Surface,23,Image 1,1,138,
0,,Surface,23,Image 1,1,141,
0,,Surface,23,Image 1,1,145,
0,,Surface,23,Image 1,1,149,
1.69962,,Surface,23,Image 1,1,150,
0,,Surface,23,Image 1,1,154,
0,,Surface,23,Image 1,1,155,
0,,Surface,23,Image 1,1,166,
0,,Surface,23,Image 1,1,171,
0,,Surface,23,Image 1,1,173,
0,,Surface,23,Image 1,1,174,
0,,Surface,23,Image 1,1,176,
0,,Surface,23,Image 1,1,177,
0,,Surface,23,Image 1,1,190,
0,,Surface,23,Image 1,1,192,
0,,Surface,23,Image 1,1,193,
0,,Surface,23,Image 1,1,205,
0,,Surface,23,Image 1,1,206,
0,,Surface,23,Image 1,1,209,
0,,Surface,23,Image 1,1,210,
0,,Surface,23,Image 1,1,212,
0,,Surface,23,Image 1,1,225,
0,,Surface,23,Image 1,1,235,
14.5663,,Surface,23,Image 1,1,237,
59.0773,,Surface,23,Image 1,1,239,
27.5034,,Surface,23,Image 1,1,245,
122.795,,Surface,23,Image 1,1,248,
44.1707,,Surface,23,Image 1,1,251,
128.763,,Surface,23,Image 1,1,256,
22.4205,,Surface,23,Image 1,1,258,
102.065,,Surface,23,Image 1,1,259,
67.833,,Surface,23,Image 1,1,260,
39.8529,,Surface,23,Image 1,1,262,
190.472,,Surface,23,Image 1,1,263,
169.409,,Surface,23,Image 1,1,269,
350.184,,Surface,23,Image 1,1,271,
85.6115,,Surface,23,Image 1,1,278,
178.078,,Surface,23,Image 1,1,280,
60.0425,,Surface,23,Image 1,1,289,
108.259,,Surface,23,Image 1,1,292,
144.901,,Surface,23,Image 1,1,294,
70.6994,,Surface,23,Image 1,1,295,
30.125,,Surface,23,Image 1,1,297,
156.211,,Surface,23,Image 1,1,298,
148.344,,Surface,23,Image 1,1,312,
103.679,,Surface,23,Image 1,1,318,
92.2832,,Surface,23,Image 1,1,326,
93.3095,,Surface,23,Image 1,1,332,
105.585,,Surface,23,Image 1,1,339,
45.8751,,Surface,23,Image 1,1,343,
228.176,,Surface,23,Image 1,1,346,
71.9317,,Surface,23,Image 1,1,348,
63.9132,,Surface,23,Image 1,1,356,
24.664,,Surface,23,Image 1,1,357,
253.399,,Surface,23,Image 1,1,359,
3.17358,,Surface,23,Image 1,1,361,
46.8644,,Surface,23,Image 1,1,365,
55.9963,,Surface,23,Image 1,1,370,
37.9069,,Surface,23,Image 1,1,376,
19.6185,,Surface,23,Image 1,1,377,
24.1467,,Surface,23,Image 1,1,382,
68.6683,,Surface,23,Image 1,1,384,
133.802,,Surface,23,Image 1,1,388,
121.121,,Surface,23,Image 1,1,389,
184.127,,Surface,23,Image 1,1,390,
66.3195,,Surface,23,Image 1,1,401,
142.662,,Surface,23,Image 1,1,406,
44.4837,,Surface,23,Image 1,1,409,
