
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
916,,Surface,4,Image 1,1,348,
1003,,Surface,4,Image 1,1,356,
889,,Surface,4,Image 1,1,357,
577,,Surface,4,Image 1,1,359,
788,,Surface,4,Image 1,1,361,
977,,Surface,4,Image 1,1,365,
768,,Surface,4,Image 1,1,370,
783,,Surface,4,Image 1,1,376,
682,,Surface,4,Image 1,1,377,
735,,Surface,4,Image 1,1,382,
779,,Surface,4,Image 1,1,384,
627,,Surface,4,Image 1,1,388,
1016,,Surface,4,Image 1,1,389,
975,,Surface,4,Image 1,1,390,
685,,Surface,4,Image 1,1,401,
745,,Surface,4,Image 1,1,406,
726,,Surface,4,Image 1,1,409,
814,,Surface,4,Image 1,1,410,
585,,Surface,4,Image 1,1,411,
998,,Surface,4,Image 1,1,412,
999,,Surface,4,Image 1,1,418,
836,,Surface,4,Image 1,1,424,
1251,,Surface,4,Image 1,1,426,
830,,Surface,4,Image 1,1,433,
819,,Surface,4,Image 1,1,439,
1066,,Surface,4,Image 1,1,449,
525,,Surface,4,Image 1,1,452,
543,,Surface,4,Image 1,1,453,
594,,Surface,4,Image 1,1,456,
463,,Surface,4,Image 1,1,457,
485,,Surface,4,Image 1,1,458,
468,,Surface,4,Image 1,1,459,
419,,Surface,4,Image 1,1,465,
852,,Surface,4,Image 1,1,466,
990,,Surface,4,Image 1,1,470,
620,,Surface,4,Image 1,1,474,
1467,,Surface,4,Image 1,1,479,
1792,,Surface,4,Image 1,1,481,
864,,Surface,4,Image 1,1,482,
1202,,Surface,4,Image 1,1,485,
1201,,Surface,4,Image 1,1,489,
479,,Surface,4,Image 1,1,492,
643,,Surface,4,Image 1,1,497,
863,,Surface,4,Image 1,1,498,
1403,,Surface,4,Image 1,1,503,
1169,,Surface,4,Image 1,1,504,
1600,,Surface,4,Image 1,1,505,
1718,,Surface,4,Image 1,1,507,
907,,Surface,4,Image 1,1,508,
663,,Surface,4,Image 1,1,524,
678,,Surface,4,Image 1,1,530,
994,,Surface,4,Image 1,1,532,
816,,Surface,4,Image 1,1,533,
703,,Surface,4,Image 1,1,537,
912,,Surface,4,Image 1,1,540,
444,,Surface,4,Image 1,1,541,
1255,,Surface,4,Image 1,1,542,
440,,Surface,4,Image 1,1,544,
1014,,Surface,4,Image 1,1,547,
1157,,Surface,4,Image 1,1,549,
478,,Surface,4,Image 1,1,550,
1139,,Surface,4,Image 1,1,551,
880,,Surface,4,Image 1,1,558,
678,,Surface,4,Image 1,1,561,
1055,,Surface,4,Image 1,1,571,
458,,Surface,4,Image 1,1,572,
752,,Surface,4,Image 1,1,573,
885,,Surface,4,Image 1,1,576,
812,,Surface,4,Image 1,1,581,
1436,,Surface,4,Image 1,1,588,
807,,Surface,4,Image 1,1,589,
652,,Surface,4,Image 1,1,592,
948,,Surface,4,Image 1,1,599,
1301,,Surface,4,Image 1,1,601,
733,,Surface,4,Image 1,1,604,
734,,Surface,4,Image 1,1,606,
682,,Surface,4,Image 1,1,607,
659,,Surface,4,Image 1,1,611,
595,,Surface,4,Image 1,1,614,
1020,,Surface,4,Image 1,1,615,
368,,Surface,4,Image 1,1,616,
1023,,Surface,4,Image 1,1,617,
808,,Surface,4,Image 1,1,619,
513,,Surface,4,Image 1,1,627,
934,,Surface,4,Image 1,1,631,
846,,Surface,4,Image 1,1,632,
739,,Surface,4,Image 1,1,639,
1111,,Surface,4,Image 1,1,644,
1305,,Surface,4,Image 1,1,652,
769,,Surface,4,Image 1,1,655,
827,,Surface,4,Image 1,1,657,
867,,Surface,4,Image 1,1,658,
396,,Surface,4,Image 1,1,665,
932,,Surface,4,Image 1,1,682,
405,,Surface,4,Image 1,1,687,
988,,Surface,4,Image 1,1,693,
1812,,Surface,4,Image 1,1,699,
1310,,Surface,4,Image 1,1,700,
1298,,Surface,4,Image 1,1,708,
1008,,Surface,4,Image 1,1,710,
1482,,Surface,4,Image 1,1,725,
674,,Surface,4,Image 1,1,728,
1089,,Surface,4,Image 1,1,729,
1158,,Surface,4,Image 1,1,730,
1244,,Surface,4,Image 1,1,731,
935,,Surface,4,Image 1,1,733,
1204,,Surface,4,Image 1,1,735,
1042,,Surface,4,Image 1,1,736,
1400,,Surface,4,Image 1,1,742,
1124,,Surface,4,Image 1,1,748,
1128,,Surface,4,Image 1,1,750,
1014,,Surface,4,Image 1,1,753,
981,,Surface,4,Image 1,1,756,
1258,,Surface,4,Image 1,1,760,
922,,Surface,4,Image 1,1,764,
958,,Surface,4,Image 1,1,766,
954,,Surface,4,Image 1,1,771,
495,,Surface,4,Image 1,1,772,
902,,Surface,4,Image 1,1,782,
1014,,Surface,4,Image 1,1,783,
734,,Surface,4,Image 1,1,784,
908,,Surface,4,Image 1,1,793,
1071,,Surface,4,Image 1,1,794,
825,,Surface,4,Image 1,1,800,
1139,,Surface,4,Image 1,1,802,
663,,Surface,4,Image 1,1,805,
1450,,Surface,4,Image 1,1,810,
998,,Surface,4,Image 1,1,817,
951,,Surface,4,Image 1,1,821,
631,,Surface,4,Image 1,1,822,
630,,Surface,4,Image 1,1,827,
540,,Surface,4,Image 1,1,831,
970,,Surface,4,Image 1,1,834,
743,,Surface,4,Image 1,1,839,
1510,,Surface,4,Image 1,1,850,
883,,Surface,4,Image 1,1,855,
867,,Surface,4,Image 1,1,868,
1112,,Surface,4,Image 1,1,874,
1006,,Surface,4,Image 1,1,875,
635,,Surface,4,Image 1,1,882,
955,,Surface,4,Image 1,1,883,
1184,,Surface,4,Image 1,1,885,
1060,,Surface,4,Image 1,1,891,
639,,Surface,4,Image 1,1,892,
781,,Surface,4,Image 1,1,895,
1030,,Surface,4,Image 1,1,896,
688,,Surface,4,Image 1,1,897,
554,,Surface,4,Image 1,1,901,
1028,,Surface,4,Image 1,1,905,
928,,Surface,4,Image 1,1,911,
618,,Surface,4,Image 1,1,912,
1127,,Surface,4,Image 1,1,924,
921,,Surface,4,Image 1,1,925,
773,,Surface,4,Image 1,1,926,
1004,,Surface,4,Image 1,1,935,
1093,,Surface,4,Image 1,1,936,
585,,Surface,4,Image 1,1,946,
1182,,Surface,4,Image 1,1,950,
893,,Surface,4,Image 1,1,955,
775,,Surface,4,Image 1,1,957,
1121,,Surface,4,Image 1,1,962,
927,,Surface,4,Image 1,1,966,
913,,Surface,4,Image 1,1,977,
1108,,Surface,4,Image 1,1,979,
909,,Surface,4,Image 1,1,986,
1655,,Surface,4,Image 1,1,991,
665,,Surface,4,Image 1,1,993,
837,,Surface,4,Image 1,1,1011,
1073,,Surface,4,Image 1,1,1013,
806,,Surface,4,Image 1,1,1016,
1121,,Surface,4,Image 1,1,1017,
1053,,Surface,4,Image 1,1,1023,
548,,Surface,4,Image 1,1,1024,
951,,Surface,4,Image 1,1,1030,
514,,Surface,4,Image 1,1,1033,
957,,Surface,4,Image 1,1,1041,
942,,Surface,4,Image 1,1,1043,
646,,Surface,4,Image 1,1,1046,
985,,Surface,4,Image 1,1,1048,
413,,Surface,4,Image 1,1,1049,
1221,,Surface,4,Image 1,1,1051,
1178,,Surface,4,Image 1,1,1052,
1100,,Surface,4,Image 1,1,1053,
588,,Surface,4,Image 1,1,1055,
909,,Surface,4,Image 1,1,1056,
1367,,Surface,4,Image 1,1,1062,
577,,Surface,4,Image 1,1,1065,
817,,Surface,4,Image 1,1,1066,
1188,,Surface,4,Image 1,1,1070,
881,,Surface,4,Image 1,1,1071,
662,,Surface,4,Image 1,1,1074,
1340,,Surface,4,Image 1,1,1078,
899,,Surface,4,Image 1,1,1087,
677,,Surface,4,Image 1,1,1090,
597,,Surface,4,Image 1,1,1093,
799,,Surface,4,Image 1,1,1094,
571,,Surface,4,Image 1,1,1095,
859,,Surface,4,Image 1,1,1096,
637,,Surface,4,Image 1,1,1101,
778,,Surface,4,Image 1,1,1102,
1128,,Surface,4,Image 1,1,1104,
893,,Surface,4,Image 1,1,1105,
1553,,Surface,4,Image 1,1,1106,
632,,Surface,4,Image 1,1,1108,
989,,Surface,4,Image 1,1,1109,
1302,,Surface,4,Image 1,1,1112,
539,,Surface,4,Image 1,1,1118,
411,,Surface,4,Image 1,1,1121,
901,,Surface,4,Image 1,1,1131,
994,,Surface,4,Image 1,1,1134,
836,,Surface,4,Image 1,1,1137,
488,,Surface,4,Image 1,1,1144,
800,,Surface,4,Image 1,1,1145,
750,,Surface,4,Image 1,1,1148,
1127,,Surface,4,Image 1,1,1163,
859,,Surface,4,Image 1,1,1166,
1277,,Surface,4,Image 1,1,1169,
670,,Surface,4,Image 1,1,1171,
1236,,Surface,4,Image 1,1,1173,
1091,,Surface,4,Image 1,1,1177,
900,,Surface,4,Image 1,1,1184,
610,,Surface,4,Image 1,1,1189,
1120,,Surface,4,Image 1,1,1191,
637,,Surface,4,Image 1,1,1193,
514,,Surface,4,Image 1,1,1198,
809,,Surface,4,Image 1,1,1200,
898,,Surface,4,Image 1,1,1202,
399,,Surface,4,Image 1,1,1203,
665,,Surface,4,Image 1,1,1212,
1068,,Surface,4,Image 1,1,1217,
1361,,Surface,4,Image 1,1,1223,
636,,Surface,4,Image 1,1,1224,
630,,Surface,4,Image 1,1,1226,
578,,Surface,4,Image 1,1,1231,
1157,,Surface,4,Image 1,1,1236,
802,,Surface,4,Image 1,1,1237,
622,,Surface,4,Image 1,1,1240,
547,,Surface,4,Image 1,1,1241,
789,,Surface,4,Image 1,1,1242,
898,,Surface,4,Image 1,1,1247,
738,,Surface,4,Image 1,1,1249,
880,,Surface,4,Image 1,1,1250,
767,,Surface,4,Image 1,1,1251,
878,,Surface,4,Image 1,1,1253,
1515,,Surface,4,Image 1,1,1254,
1089,,Surface,4,Image 1,1,1256,
1132,,Surface,4,Image 1,1,1264,
995,,Surface,4,Image 1,1,1267,
439,,Surface,4,Image 1,1,1275,
900,,Surface,4,Image 1,1,1277,
485,,Surface,4,Image 1,1,1278,
709,,Surface,4,Image 1,1,1280,
927,,Surface,4,Image 1,1,1282,
860,,Surface,4,Image 1,1,1283,
932,,Surface,4,Image 1,1,1285,
776,,Surface,4,Image 1,1,1288,
394,,Surface,4,Image 1,1,1292,
862,,Surface,4,Image 1,1,1297,
656,,Surface,4,Image 1,1,1300,
585,,Surface,4,Image 1,1,1303,
907,,Surface,4,Image 1,1,1306,
667,,Surface,4,Image 1,1,1307,
533,,Surface,4,Image 1,1,1310,
775,,Surface,4,Image 1,1,1312,
1118,,Surface,4,Image 1,1,1321,
606,,Surface,4,Image 1,1,1323,
592,,Surface,4,Image 1,1,1332,
527,,Surface,4,Image 1,1,1334,
944,,Surface,4,Image 1,1,1341,
439,,Surface,4,Image 1,1,1348,
629,,Surface,4,Image 1,1,1350,
1289,,Surface,4,Image 1,1,1353,
1957,,Surface,4,Image 1,1,1356,
881,,Surface,4,Image 1,1,1358,
1021,,Surface,4,Image 1,1,1359,
1094,,Surface,4,Image 1,1,1360,
460,,Surface,4,Image 1,1,1365,
1333,,Surface,4,Image 1,1,1369,
1226,,Surface,4,Image 1,1,1371,
882,,Surface,4,Image 1,1,1383,
806,,Surface,4,Image 1,1,1388,
805,,Surface,4,Image 1,1,1392,
654,,Surface,4,Image 1,1,1395,
1243,,Surface,4,Image 1,1,1399,
469,,Surface,4,Image 1,1,1400,
1157,,Surface,4,Image 1,1,1401,
1247,,Surface,4,Image 1,1,1406,
891,,Surface,4,Image 1,1,1408,
1013,,Surface,4,Image 1,1,1410,
1165,,Surface,4,Image 1,1,1411,
1163,,Surface,4,Image 1,1,1422,
1193,,Surface,4,Image 1,1,1428,
834,,Surface,4,Image 1,1,1429,
1191,,Surface,4,Image 1,1,1441,
850,,Surface,4,Image 1,1,1464,
779,,Surface,4,Image 1,1,1467,
967,,Surface,4,Image 1,1,1470,
1043,,Surface,4,Image 1,1,1475,
493,,Surface,4,Image 1,1,1488,
1188,,Surface,4,Image 1,1,1494,
606,,Surface,4,Image 1,1,1501,
1282,,Surface,4,Image 1,1,1502,
1060,,Surface,4,Image 1,1,1503,
959,,Surface,4,Image 1,1,1504,
678,,Surface,4,Image 1,1,1508,
1230,,Surface,4,Image 1,1,1510,
748,,Surface,4,Image 1,1,1512,
692,,Surface,4,Image 1,1,1515,
807,,Surface,4,Image 1,1,1516,
1602,,Surface,4,Image 1,1,1517,
565,,Surface,4,Image 1,1,1518,
1022,,Surface,4,Image 1,1,1521,
888,,Surface,4,Image 1,1,1525,
559,,Surface,4,Image 1,1,1527,
857,,Surface,4,Image 1,1,1528,
868,,Surface,4,Image 1,1,1529,
857,,Surface,4,Image 1,1,1534,
715,,Surface,4,Image 1,1,1535,
607,,Surface,4,Image 1,1,1537,
1051,,Surface,4,Image 1,1,1540,
701,,Surface,4,Image 1,1,1542,
659,,Surface,4,Image 1,1,1545,
929,,Surface,4,Image 1,1,1546,
1591,,Surface,4,Image 1,1,1547,
829,,Surface,4,Image 1,1,1549,
1087,,Surface,4,Image 1,1,1554,
876,,Surface,4,Image 1,1,1555,
1109,,Surface,4,Image 1,1,1556,
1107,,Surface,4,Image 1,1,1565,
684,,Surface,4,Image 1,1,1566,
617,,Surface,4,Image 1,1,1569,
945,,Surface,4,Image 1,1,1574,
748,,Surface,4,Image 1,1,1575,
1170,,Surface,4,Image 1,1,1577,
1592,,Surface,4,Image 1,1,1578,
1269,,Surface,4,Image 1,1,1579,
589,,Surface,4,Image 1,1,1580,
760,,Surface,4,Image 1,1,1584,
735,,Surface,4,Image 1,1,1597,
1332,,Surface,4,Image 1,1,1599,
907,,Surface,4,Image 1,1,1602,
1157,,Surface,4,Image 1,1,1607,
925,,Surface,4,Image 1,1,1609,
905,,Surface,4,Image 1,1,1610,
987,,Surface,4,Image 1,1,1619,
1196,,Surface,4,Image 1,1,1621,
943,,Surface,4,Image 1,1,1632,
1527,,Surface,4,Image 1,1,1635,
751,,Surface,4,Image 1,1,1647,
1522,,Surface,4,Image 1,1,1656,
610,,Surface,4,Image 1,1,1657,
934,,Surface,4,Image 1,1,1659,
638,,Surface,4,Image 1,1,1662,
951,,Surface,4,Image 1,1,1663,
1156,,Surface,4,Image 1,1,1664,
664,,Surface,4,Image 1,1,1667,
586,,Surface,4,Image 1,1,1668,
593,,Surface,4,Image 1,1,1676,
1467,,Surface,4,Image 1,1,1677,
642,,Surface,4,Image 1,1,1679,
792,,Surface,4,Image 1,1,1680,
987,,Surface,4,Image 1,1,1686,
532,,Surface,4,Image 1,1,1689,
1117,,Surface,4,Image 1,1,1692,
1309,,Surface,4,Image 1,1,1715,
544,,Surface,4,Image 1,1,1716,
449,,Surface,4,Image 1,1,1718,
712,,Surface,4,Image 1,1,1722,
1321,,Surface,4,Image 1,1,1739,
657,,Surface,4,Image 1,1,1742,
786,,Surface,4,Image 1,1,1743,
747,,Surface,4,Image 1,1,1752,
680,,Surface,4,Image 1,1,1754,
1119,,Surface,4,Image 1,1,1757,
837,,Surface,4,Image 1,1,1759,
758,,Surface,4,Image 1,1,1761,
857,,Surface,4,Image 1,1,1762,
1349,,Surface,4,Image 1,1,1763,
935,,Surface,4,Image 1,1,1779,
853,,Surface,4,Image 1,1,1784,
648,,Surface,4,Image 1,1,1786,
896,,Surface,4,Image 1,1,1791,
758,,Surface,4,Image 1,1,1792,
799,,Surface,4,Image 1,1,1794,
984,,Surface,4,Image 1,1,1802,
877,,Surface,4,Image 1,1,1808,
849,,Surface,4,Image 1,1,1812,
889,,Surface,4,Image 1,1,1815,
598,,Surface,4,Image 1,1,1816,
758,,Surface,4,Image 1,1,1820,
565,,Surface,4,Image 1,1,1832,
837,,Surface,4,Image 1,1,1835,
752,,Surface,4,Image 1,1,1845,
816,,Surface,4,Image 1,1,1846,
1197,,Surface,4,Image 1,1,1848,
555,,Surface,4,Image 1,1,1856,
367,,Surface,4,Image 1,1,1860,
923,,Surface,4,Image 1,1,1866,
1288,,Surface,4,Image 1,1,1867,
429,,Surface,4,Image 1,1,1868,
1120,,Surface,4,Image 1,1,1871,
1015,,Surface,4,Image 1,1,1872,
920,,Surface,4,Image 1,1,1875,
445,,Surface,4,Image 1,1,1878,
581,,Surface,4,Image 1,1,1879,
909,,Surface,4,Image 1,1,1882,
820,,Surface,4,Image 1,1,1885,
822,,Surface,4,Image 1,1,1886,
613,,Surface,4,Image 1,1,1887,
659,,Surface,4,Image 1,1,1890,
909,,Surface,4,Image 1,1,1891,
762,,Surface,4,Image 1,1,1892,
741,,Surface,4,Image 1,1,1897,
1230,,Surface,4,Image 1,1,1901,
923,,Surface,4,Image 1,1,1904,
920,,Surface,4,Image 1,1,1906,
815,,Surface,4,Image 1,1,1907,
912,,Surface,4,Image 1,1,1917,
519,,Surface,4,Image 1,1,1920,
508,,Surface,4,Image 1,1,1922,
1537,,Surface,4,Image 1,1,1936,
532,,Surface,4,Image 1,1,1939,
660,,Surface,4,Image 1,1,1941,
1006,,Surface,4,Image 1,1,1943,
676,,Surface,4,Image 1,1,1948,
388,,Surface,4,Image 1,1,1949,
711,,Surface,4,Image 1,1,1952,
1074,,Surface,4,Image 1,1,1955,
689,,Surface,4,Image 1,1,1956,
1046,,Surface,4,Image 1,1,1966,
1140,,Surface,4,Image 1,1,1969,
674,,Surface,4,Image 1,1,1970,
600,,Surface,4,Image 1,1,1974,
755,,Surface,4,Image 1,1,1977,
630,,Surface,4,Image 1,1,1988,
775,,Surface,4,Image 1,1,1990,
533,,Surface,4,Image 1,1,1992,
787,,Surface,4,Image 1,1,1993,
764,,Surface,4,Image 1,1,1997,
609,,Surface,4,Image 1,1,2001,
821,,Surface,4,Image 1,1,2006,
915,,Surface,4,Image 1,1,2010,
1027,,Surface,4,Image 1,1,2013,
695,,Surface,4,Image 1,1,2016,
979,,Surface,4,Image 1,1,2020,
852,,Surface,4,Image 1,1,2021,
971,,Surface,4,Image 1,1,2023,
830,,Surface,4,Image 1,1,2025,
964,,Surface,4,Image 1,1,2026,
756,,Surface,4,Image 1,1,2030,
1326,,Surface,4,Image 1,1,2031,
1532,,Surface,4,Image 1,1,2035,
732,,Surface,4,Image 1,1,2040,
860,,Surface,4,Image 1,1,2050,
723,,Surface,4,Image 1,1,2051,
1143,,Surface,4,Image 1,1,2052,
702,,Surface,4,Image 1,1,2054,
646,,Surface,4,Image 1,1,2055,
1286,,Surface,4,Image 1,1,2058,
1138,,Surface,4,Image 1,1,2061,
1148,,Surface,4,Image 1,1,2064,
1169,,Surface,4,Image 1,1,2065,
555,,Surface,4,Image 1,1,2068,
651,,Surface,4,Image 1,1,2070,
800,,Surface,4,Image 1,1,2074,
979,,Surface,4,Image 1,1,2076,
822,,Surface,4,Image 1,1,2079,
559,,Surface,4,Image 1,1,2090,
1263,,Surface,4,Image 1,1,2092,
681,,Surface,4,Image 1,1,2094,
833,,Surface,4,Image 1,1,2096,
463,,Surface,4,Image 1,1,2097,
538,,Surface,4,Image 1,1,2099,
837,,Surface,4,Image 1,1,2101,
1096,,Surface,4,Image 1,1,2103,
1453,,Surface,4,Image 1,1,2106,
1068,,Surface,4,Image 1,1,2108,
1029,,Surface,4,Image 1,1,2113,
1041,,Surface,4,Image 1,1,2114,
847,,Surface,4,Image 1,1,2115,
766,,Surface,4,Image 1,1,2133,
503,,Surface,4,Image 1,1,2138,
620,,Surface,4,Image 1,1,2147,
533,,Surface,4,Image 1,1,2150,
788,,Surface,4,Image 1,1,2156,
798,,Surface,4,Image 1,1,2158,
624,,Surface,4,Image 1,1,2159,
1417,,Surface,4,Image 1,1,2160,
691,,Surface,4,Image 1,1,2161,
1188,,Surface,4,Image 1,1,2164,
950,,Surface,4,Image 1,1,2166,
820,,Surface,4,Image 1,1,2168,
676,,Surface,4,Image 1,1,2170,
511,,Surface,4,Image 1,1,2171,
1826,,Surface,4,Image 1,1,2173,
818,,Surface,4,Image 1,1,2174,
1213,,Surface,4,Image 1,1,2176,
1212,,Surface,4,Image 1,1,2181,
869,,Surface,4,Image 1,1,2187,
810,,Surface,4,Image 1,1,2189,
1291,,Surface,4,Image 1,1,2193,
494,,Surface,4,Image 1,1,2204,
865,,Surface,4,Image 1,1,2210,
638,,Surface,4,Image 1,1,2214,
792,,Surface,4,Image 1,1,2216,
1006,,Surface,4,Image 1,1,2225,
695,,Surface,4,Image 1,1,2234,
730,,Surface,4,Image 1,1,2235,
766,,Surface,4,Image 1,1,2257,
955,,Surface,4,Image 1,1,2258,
887,,Surface,4,Image 1,1,2259,
938,,Surface,4,Image 1,1,2260,
985,,Surface,4,Image 1,1,2263,
1016,,Surface,4,Image 1,1,2264,
1143,,Surface,4,Image 1,1,2265,
727,,Surface,4,Image 1,1,2266,
0,,Surface,4,Image 1,1,2275,
814,,Surface,4,Image 1,1,2276,
1045,,Surface,4,Image 1,1,2284,
1252,,Surface,4,Image 1,1,2294,
528,,Surface,4,Image 1,1,2299,
994,,Surface,4,Image 1,1,2307,
1068,,Surface,4,Image 1,1,2310,
833,,Surface,4,Image 1,1,2314,
660,,Surface,4,Image 1,1,2317,
888,,Surface,4,Image 1,1,2318,
1318,,Surface,4,Image 1,1,2319,
895,,Surface,4,Image 1,1,2320,
1033,,Surface,4,Image 1,1,2331,
710,,Surface,4,Image 1,1,2332,
839,,Surface,4,Image 1,1,2337,
982,,Surface,4,Image 1,1,2339,
868,,Surface,4,Image 1,1,2354,
1039,,Surface,4,Image 1,1,2368,
819,,Surface,4,Image 1,1,2369,
443,,Surface,4,Image 1,1,2375,
732,,Surface,4,Image 1,1,2380,
1131,,Surface,4,Image 1,1,2398,
925,,Surface,4,Image 1,1,2403,
767,,Surface,4,Image 1,1,2405,
877,,Surface,4,Image 1,1,2409,
1179,,Surface,4,Image 1,1,2420,
751,,Surface,4,Image 1,1,2422,
741,,Surface,4,Image 1,1,2426,
746,,Surface,4,Image 1,1,2428,
818,,Surface,4,Image 1,1,2434,
1306,,Surface,4,Image 1,1,2438,
897,,Surface,4,Image 1,1,2439,
1532,,Surface,4,Image 1,1,2440,
838,,Surface,4,Image 1,1,2441,
1156,,Surface,4,Image 1,1,2442,
970,,Surface,4,Image 1,1,2444,
753,,Surface,4,Image 1,1,2453,
866,,Surface,4,Image 1,1,2458,
683,,Surface,4,Image 1,1,2464,
488,,Surface,4,Image 1,1,2469,
730,,Surface,4,Image 1,1,2476,
1149,,Surface,4,Image 1,1,2484,
657,,Surface,4,Image 1,1,2489,
770,,Surface,4,Image 1,1,2494,
1153,,Surface,4,Image 1,1,2495,
617,,Surface,4,Image 1,1,2496,
1101,,Surface,4,Image 1,1,2497,
757,,Surface,4,Image 1,1,2498,
812,,Surface,4,Image 1,1,2499,
