
Intensity StdDev Ch=13 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
96.6335,,Surface,13,Image 1,1,4,
130.985,,Surface,13,Image 1,1,5,
145.503,,Surface,13,Image 1,1,11,
119.657,,Surface,13,Image 1,1,14,
175.768,,Surface,13,Image 1,1,20,
70.594,,Surface,13,Image 1,1,21,
131.75,,Surface,13,Image 1,1,27,
119.087,,Surface,13,Image 1,1,32,
144.425,,Surface,13,Image 1,1,34,
147.283,,Surface,13,Image 1,1,38,
169.221,,Surface,13,Image 1,1,40,
49.24,,Surface,13,Image 1,1,41,
143.688,,Surface,13,Image 1,1,45,
19.6199,,Surface,13,Image 1,1,50,
238.011,,Surface,13,Image 1,1,53,
54.827,,Surface,13,Image 1,1,55,
133.466,,Surface,13,Image 1,1,57,
1105.16,,Surface,13,Image 1,1,58,
123.799,,Surface,13,Image 1,1,59,
182.784,,Surface,13,Image 1,1,62,
79.8871,,Surface,13,Image 1,1,65,
222.367,,Surface,13,Image 1,1,70,
163.538,,Surface,13,Image 1,1,81,
133.16,,Surface,13,Image 1,1,83,
141.06,,Surface,13,Image 1,1,84,
202.957,,Surface,13,Image 1,1,90,
180.985,,Surface,13,Image 1,1,94,
174.63,,Surface,13,Image 1,1,95,
134.852,,Surface,13,Image 1,1,96,
170.1,,Surface,13,Image 1,1,98,
506.354,,Surface,13,Image 1,1,100,
157.211,,Surface,13,Image 1,1,102,
208.73,,Surface,13,Image 1,1,104,
212.191,,Surface,13,Image 1,1,112,
204.6,,Surface,13,Image 1,1,113,
160.154,,Surface,13,Image 1,1,114,
151.909,,Surface,13,Image 1,1,118,
75.3498,,Surface,13,Image 1,1,121,
95.9401,,Surface,13,Image 1,1,124,
148.426,,Surface,13,Image 1,1,137,
165.007,,Surface,13,Image 1,1,138,
217.551,,Surface,13,Image 1,1,141,
148.882,,Surface,13,Image 1,1,145,
182.223,,Surface,13,Image 1,1,149,
220.641,,Surface,13,Image 1,1,150,
150.56,,Surface,13,Image 1,1,154,
225.324,,Surface,13,Image 1,1,155,
201.475,,Surface,13,Image 1,1,166,
167.438,,Surface,13,Image 1,1,171,
252.265,,Surface,13,Image 1,1,173,
247.313,,Surface,13,Image 1,1,174,
139.766,,Surface,13,Image 1,1,176,
202.917,,Surface,13,Image 1,1,177,
265.091,,Surface,13,Image 1,1,190,
191.187,,Surface,13,Image 1,1,192,
213.011,,Surface,13,Image 1,1,193,
184.98,,Surface,13,Image 1,1,205,
220.614,,Surface,13,Image 1,1,206,
233.554,,Surface,13,Image 1,1,209,
322.792,,Surface,13,Image 1,1,210,
252.171,,Surface,13,Image 1,1,212,
219.754,,Surface,13,Image 1,1,225,
205.555,,Surface,13,Image 1,1,235,
0,,Surface,13,Image 1,1,237,
60.6693,,Surface,13,Image 1,1,239,
1041.98,,Surface,13,Image 1,1,245,
164.277,,Surface,13,Image 1,1,248,
231.995,,Surface,13,Image 1,1,251,
276.292,,Surface,13,Image 1,1,256,
74.7817,,Surface,13,Image 1,1,258,
160.402,,Surface,13,Image 1,1,259,
136.361,,Surface,13,Image 1,1,260,
113.555,,Surface,13,Image 1,1,262,
194.586,,Surface,13,Image 1,1,263,
167.892,,Surface,13,Image 1,1,269,
683.386,,Surface,13,Image 1,1,271,
161.054,,Surface,13,Image 1,1,278,
179.514,,Surface,13,Image 1,1,280,
228.714,,Surface,13,Image 1,1,289,
177.677,,Surface,13,Image 1,1,292,
272.311,,Surface,13,Image 1,1,294,
66.8148,,Surface,13,Image 1,1,295,
51.7666,,Surface,13,Image 1,1,297,
94.4076,,Surface,13,Image 1,1,298,
81.4441,,Surface,13,Image 1,1,312,
