
Intensity Median Ch=23 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.25,,Surface,23,Image 1,1,4,
0.25,,Surface,23,Image 1,1,5,
111.25,,Surface,23,Image 1,1,11,
0.25,,Surface,23,Image 1,1,14,
11.25,,Surface,23,Image 1,1,20,
48.5,,Surface,23,Image 1,1,21,
93.5,,Surface,23,Image 1,1,27,
0.125,,Surface,23,Image 1,1,32,
0.25,,Surface,23,Image 1,1,34,
0.25,,Surface,23,Image 1,1,38,
1,,Surface,23,Image 1,1,40,
0.25,,Surface,23,Image 1,1,41,
2.5,,Surface,23,Image 1,1,45,
0.25,,Surface,23,Image 1,1,50,
2590,,Surface,23,Image 1,1,53,
25.75,,Surface,23,Image 1,1,55,
0.5,,Surface,23,Image 1,1,57,
1022,,Surface,23,Image 1,1,58,
131.5,,Surface,23,Image 1,1,59,
0.125,,Surface,23,Image 1,1,62,
0.25,,Surface,23,Image 1,1,65,
156.5,,Surface,23,Image 1,1,70,
69.25,,Surface,23,Image 1,1,81,
0.25,,Surface,23,Image 1,1,83,
0.125,,Surface,23,Image 1,1,84,
0.25,,Surface,23,Image 1,1,90,
0.25,,Surface,23,Image 1,1,94,
0.125,,Surface,23,Image 1,1,95,
126.5,,Surface,23,Image 1,1,96,
0.5,,Surface,23,Image 1,1,98,
189.5,,Surface,23,Image 1,1,100,
0.25,,Surface,23,Image 1,1,102,
0.5,,Surface,23,Image 1,1,104,
0,,Surface,23,Image 1,1,112,
0,,Surface,23,Image 1,1,113,
16.25,,Surface,23,Image 1,1,114,
0,,Surface,23,Image 1,1,118,
0,,Surface,23,Image 1,1,121,
0,,Surface,23,Image 1,1,124,
0,,Surface,23,Image 1,1,137,
0.25,,Surface,23,Image 1,1,138,
0,,Surface,23,Image 1,1,141,
0,,Surface,23,Image 1,1,145,
0,,Surface,23,Image 1,1,149,
0.03125,,Surface,23,Image 1,1,150,
0,,Surface,23,Image 1,1,154,
0,,Surface,23,Image 1,1,155,
0,,Surface,23,Image 1,1,166,
0,,Surface,23,Image 1,1,171,
0,,Surface,23,Image 1,1,173,
0,,Surface,23,Image 1,1,174,
0,,Surface,23,Image 1,1,176,
0,,Surface,23,Image 1,1,177,
0,,Surface,23,Image 1,1,190,
0,,Surface,23,Image 1,1,192,
0,,Surface,23,Image 1,1,193,
0,,Surface,23,Image 1,1,205,
0,,Surface,23,Image 1,1,206,
0,,Surface,23,Image 1,1,209,
0,,Surface,23,Image 1,1,210,
0,,Surface,23,Image 1,1,212,
0,,Surface,23,Image 1,1,225,
0,,Surface,23,Image 1,1,235,
0.5,,Surface,23,Image 1,1,237,
0.25,,Surface,23,Image 1,1,239,
0.25,,Surface,23,Image 1,1,245,
32.25,,Surface,23,Image 1,1,248,
0.25,,Surface,23,Image 1,1,251,
27.5,,Surface,23,Image 1,1,256,
0.125,,Surface,23,Image 1,1,258,
29.25,,Surface,23,Image 1,1,259,
0.25,,Surface,23,Image 1,1,260,
0.25,,Surface,23,Image 1,1,262,
100.5,,Surface,23,Image 1,1,263,
143.25,,Surface,23,Image 1,1,269,
145,,Surface,23,Image 1,1,271,
0.5,,Surface,23,Image 1,1,278,
97.5,,Surface,23,Image 1,1,280,
0.25,,Surface,23,Image 1,1,289,
35.25,,Surface,23,Image 1,1,292,
27,,Surface,23,Image 1,1,294,
0.25,,Surface,23,Image 1,1,295,
0.125,,Surface,23,Image 1,1,297,
73.75,,Surface,23,Image 1,1,298,
32.5,,Surface,23,Image 1,1,312,
6.25,,Surface,23,Image 1,1,318,
7.75,,Surface,23,Image 1,1,326,
12.25,,Surface,23,Image 1,1,332,
0.5,,Surface,23,Image 1,1,339,
0.25,,Surface,23,Image 1,1,343,
108.5,,Surface,23,Image 1,1,346,
0.25,,Surface,23,Image 1,1,348,
0.25,,Surface,23,Image 1,1,356,
0.5,,Surface,23,Image 1,1,357,
200.5,,Surface,23,Image 1,1,359,
0.0625,,Surface,23,Image 1,1,361,
0.125,,Surface,23,Image 1,1,365,
0.25,,Surface,23,Image 1,1,370,
0.125,,Surface,23,Image 1,1,376,
0.125,,Surface,23,Image 1,1,377,
0.25,,Surface,23,Image 1,1,382,
0.25,,Surface,23,Image 1,1,384,
84.75,,Surface,23,Image 1,1,388,
39.25,,Surface,23,Image 1,1,389,
124.5,,Surface,23,Image 1,1,390,
0.5,,Surface,23,Image 1,1,401,
37.5,,Surface,23,Image 1,1,406,
0.25,,Surface,23,Image 1,1,409,
0.25,,Surface,23,Image 1,1,410,
64.5,,Surface,23,Image 1,1,411,
0.125,,Surface,23,Image 1,1,412,
35.25,,Surface,23,Image 1,1,418,
0.125,,Surface,23,Image 1,1,424,
0.25,,Surface,23,Image 1,1,426,
0.25,,Surface,23,Image 1,1,433,
0.25,,Surface,23,Image 1,1,439,
0.125,,Surface,23,Image 1,1,449,
179.5,,Surface,23,Image 1,1,452,
0.5,,Surface,23,Image 1,1,453,
0.25,,Surface,23,Image 1,1,456,
0.125,,Surface,23,Image 1,1,457,
0.5,,Surface,23,Image 1,1,458,
122.5,,Surface,23,Image 1,1,459,
44.5,,Surface,23,Image 1,1,465,
0.125,,Surface,23,Image 1,1,466,
117.25,,Surface,23,Image 1,1,470,
52.5,,Surface,23,Image 1,1,474,
37.25,,Surface,23,Image 1,1,479,
70.25,,Surface,23,Image 1,1,481,
32.25,,Surface,23,Image 1,1,482,
0.125,,Surface,23,Image 1,1,485,
0.125,,Surface,23,Image 1,1,489,
219.5,,Surface,23,Image 1,1,492,
42.25,,Surface,23,Image 1,1,497,
16.25,,Surface,23,Image 1,1,498,
0.25,,Surface,23,Image 1,1,503,
67.25,,Surface,23,Image 1,1,504,
93.25,,Surface,23,Image 1,1,505,
50.75,,Surface,23,Image 1,1,507,
0.5,,Surface,23,Image 1,1,508,
0.25,,Surface,23,Image 1,1,524,
0.5,,Surface,23,Image 1,1,530,
0.125,,Surface,23,Image 1,1,532,
0.25,,Surface,23,Image 1,1,533,
22.5,,Surface,23,Image 1,1,537,
0.25,,Surface,23,Image 1,1,540,
9,,Surface,23,Image 1,1,541,
0.25,,Surface,23,Image 1,1,542,
133,,Surface,23,Image 1,1,544,
22.5,,Surface,23,Image 1,1,547,
0.25,,Surface,23,Image 1,1,549,
2,,Surface,23,Image 1,1,550,
0.125,,Surface,23,Image 1,1,551,
1,,Surface,23,Image 1,1,558,
0.25,,Surface,23,Image 1,1,561,
0.25,,Surface,23,Image 1,1,571,
0.5,,Surface,23,Image 1,1,572,
0.5,,Surface,23,Image 1,1,573,
0.25,,Surface,23,Image 1,1,576,
0.25,,Surface,23,Image 1,1,581,
47.5,,Surface,23,Image 1,1,588,
0.25,,Surface,23,Image 1,1,589,
0.125,,Surface,23,Image 1,1,592,
4.75,,Surface,23,Image 1,1,599,
0.125,,Surface,23,Image 1,1,601,
0.0625,,Surface,23,Image 1,1,604,
44.75,,Surface,23,Image 1,1,606,
0.125,,Surface,23,Image 1,1,607,
155.25,,Surface,23,Image 1,1,611,
1,,Surface,23,Image 1,1,614,
0.125,,Surface,23,Image 1,1,615,
1,,Surface,23,Image 1,1,616,
0.25,,Surface,23,Image 1,1,617,
0.0625,,Surface,23,Image 1,1,619,
1,,Surface,23,Image 1,1,627,
0.25,,Surface,23,Image 1,1,631,
0.25,,Surface,23,Image 1,1,632,
0.25,,Surface,23,Image 1,1,639,
0.25,,Surface,23,Image 1,1,644,
0.5,,Surface,23,Image 1,1,652,
0.5,,Surface,23,Image 1,1,655,
0.25,,Surface,23,Image 1,1,657,
0.125,,Surface,23,Image 1,1,658,
0.125,,Surface,23,Image 1,1,665,
70.25,,Surface,23,Image 1,1,682,
0.5,,Surface,23,Image 1,1,687,
0.125,,Surface,23,Image 1,1,693,
0.25,,Surface,23,Image 1,1,699,
0.25,,Surface,23,Image 1,1,700,
27.25,,Surface,23,Image 1,1,708,
0.25,,Surface,23,Image 1,1,710,
0.25,,Surface,23,Image 1,1,725,
0.25,,Surface,23,Image 1,1,728,
72.5,,Surface,23,Image 1,1,729,
0.25,,Surface,23,Image 1,1,730,
13.25,,Surface,23,Image 1,1,731,
0.25,,Surface,23,Image 1,1,733,
43.25,,Surface,23,Image 1,1,735,
0.25,,Surface,23,Image 1,1,736,
0.25,,Surface,23,Image 1,1,742,
55.25,,Surface,23,Image 1,1,748,
0.25,,Surface,23,Image 1,1,750,
0.25,,Surface,23,Image 1,1,753,
0.5,,Surface,23,Image 1,1,756,
133.25,,Surface,23,Image 1,1,760,
0.125,,Surface,23,Image 1,1,764,
0.25,,Surface,23,Image 1,1,766,
0.125,,Surface,23,Image 1,1,771,
0.25,,Surface,23,Image 1,1,772,
0.25,,Surface,23,Image 1,1,782,
0.25,,Surface,23,Image 1,1,783,
0.5,,Surface,23,Image 1,1,784,
0.25,,Surface,23,Image 1,1,793,
19.25,,Surface,23,Image 1,1,794,
0.25,,Surface,23,Image 1,1,800,
151.5,,Surface,23,Image 1,1,802,
23.5,,Surface,23,Image 1,1,805,
