
Intensity Max Ch=17 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
715,,Surface,17,Image 1,1,4,
1098,,Surface,17,Image 1,1,5,
1161,,Surface,17,Image 1,1,11,
1639,,Surface,17,Image 1,1,14,
1252,,Surface,17,Image 1,1,20,
812,,Surface,17,Image 1,1,21,
1518,,Surface,17,Image 1,1,27,
564,,Surface,17,Image 1,1,32,
891,,Surface,17,Image 1,1,34,
1146,,Surface,17,Image 1,1,38,
1397,,Surface,17,Image 1,1,40,
963,,Surface,17,Image 1,1,41,
1591,,Surface,17,Image 1,1,45,
765,,Surface,17,Image 1,1,50,
1445,,Surface,17,Image 1,1,53,
515,,Surface,17,Image 1,1,55,
1547,,Surface,17,Image 1,1,57,
5590,,Surface,17,Image 1,1,58,
1328,,Surface,17,Image 1,1,59,
713,,Surface,17,Image 1,1,62,
898,,Surface,17,Image 1,1,65,
1914,,Surface,17,Image 1,1,70,
1293,,Surface,17,Image 1,1,81,
804,,Surface,17,Image 1,1,83,
1238,,Surface,17,Image 1,1,84,
1014,,Surface,17,Image 1,1,90,
1187,,Surface,17,Image 1,1,94,
1856,,Surface,17,Image 1,1,95,
859,,Surface,17,Image 1,1,96,
1699,,Surface,17,Image 1,1,98,
3237,,Surface,17,Image 1,1,100,
1587,,Surface,17,Image 1,1,102,
1352,,Surface,17,Image 1,1,104,
1440,,Surface,17,Image 1,1,112,
1086,,Surface,17,Image 1,1,113,
1345,,Surface,17,Image 1,1,114,
826,,Surface,17,Image 1,1,118,
252,,Surface,17,Image 1,1,121,
873,,Surface,17,Image 1,1,124,
1021,,Surface,17,Image 1,1,137,
1534,,Surface,17,Image 1,1,138,
1921,,Surface,17,Image 1,1,141,
1352,,Surface,17,Image 1,1,145,
1862,,Surface,17,Image 1,1,149,
995,,Surface,17,Image 1,1,150,
930,,Surface,17,Image 1,1,154,
1170,,Surface,17,Image 1,1,155,
1502,,Surface,17,Image 1,1,166,
1603,,Surface,17,Image 1,1,171,
1223,,Surface,17,Image 1,1,173,
1481,,Surface,17,Image 1,1,174,
1741,,Surface,17,Image 1,1,176,
1939,,Surface,17,Image 1,1,177,
1486,,Surface,17,Image 1,1,190,
1777,,Surface,17,Image 1,1,192,
1133,,Surface,17,Image 1,1,193,
680,,Surface,17,Image 1,1,205,
1328,,Surface,17,Image 1,1,206,
1484,,Surface,17,Image 1,1,209,
