
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
289.125,,Surface,2,Image 1,1,4,
316.25,,Surface,2,Image 1,1,5,
257.125,,Surface,2,Image 1,1,11,
260.25,,Surface,2,Image 1,1,14,
278.25,,Surface,2,Image 1,1,20,
274.125,,Surface,2,Image 1,1,21,
348.25,,Surface,2,Image 1,1,27,
275.125,,Surface,2,Image 1,1,32,
194.062,,Surface,2,Image 1,1,34,
269.625,,Surface,2,Image 1,1,38,
306.25,,Surface,2,Image 1,1,40,
270.125,,Surface,2,Image 1,1,41,
236.125,,Surface,2,Image 1,1,45,
320.25,,Surface,2,Image 1,1,50,
15328,,Surface,2,Image 1,1,53,
332.625,,Surface,2,Image 1,1,55,
250.125,,Surface,2,Image 1,1,57,
13392,,Surface,2,Image 1,1,58,
254.25,,Surface,2,Image 1,1,59,
220.625,,Surface,2,Image 1,1,62,
270.75,,Surface,2,Image 1,1,65,
226.125,,Surface,2,Image 1,1,70,
262.125,,Surface,2,Image 1,1,81,
221.062,,Surface,2,Image 1,1,83,
236.625,,Surface,2,Image 1,1,84,
252.125,,Surface,2,Image 1,1,90,
227.125,,Surface,2,Image 1,1,94,
242.125,,Surface,2,Image 1,1,95,
338.125,,Surface,2,Image 1,1,96,
282.25,,Surface,2,Image 1,1,98,
7876,,Surface,2,Image 1,1,100,
375.25,,Surface,2,Image 1,1,102,
268.125,,Surface,2,Image 1,1,104,
232.125,,Surface,2,Image 1,1,112,
249.125,,Surface,2,Image 1,1,113,
250.125,,Surface,2,Image 1,1,114,
271.125,,Surface,2,Image 1,1,118,
283.125,,Surface,2,Image 1,1,121,
303.625,,Surface,2,Image 1,1,124,
240.125,,Surface,2,Image 1,1,137,
228.75,,Surface,2,Image 1,1,138,
280.25,,Surface,2,Image 1,1,141,
273.125,,Surface,2,Image 1,1,145,
248.125,,Surface,2,Image 1,1,149,
209.062,,Surface,2,Image 1,1,150,
229.625,,Surface,2,Image 1,1,154,
252.125,,Surface,2,Image 1,1,155,
276.25,,Surface,2,Image 1,1,166,
202.125,,Surface,2,Image 1,1,171,
272.125,,Surface,2,Image 1,1,173,
252.125,,Surface,2,Image 1,1,174,
215.562,,Surface,2,Image 1,1,176,
221.625,,Surface,2,Image 1,1,177,
220.125,,Surface,2,Image 1,1,190,
285.25,,Surface,2,Image 1,1,192,
276.125,,Surface,2,Image 1,1,193,
257.625,,Surface,2,Image 1,1,205,
296.125,,Surface,2,Image 1,1,206,
166.062,,Surface,2,Image 1,1,209,
263.25,,Surface,2,Image 1,1,210,
223.125,,Surface,2,Image 1,1,212,
239.125,,Surface,2,Image 1,1,225,
242.125,,Surface,2,Image 1,1,235,
27728,,Surface,2,Image 1,1,237,
295.25,,Surface,2,Image 1,1,239,
4848,,Surface,2,Image 1,1,245,
236.25,,Surface,2,Image 1,1,248,
240.125,,Surface,2,Image 1,1,251,
250.25,,Surface,2,Image 1,1,256,
240.125,,Surface,2,Image 1,1,258,
210.062,,Surface,2,Image 1,1,259,
277.125,,Surface,2,Image 1,1,260,
258.125,,Surface,2,Image 1,1,262,
296.25,,Surface,2,Image 1,1,263,
273.125,,Surface,2,Image 1,1,269,
1420,,Surface,2,Image 1,1,271,
306.25,,Surface,2,Image 1,1,278,
319.25,,Surface,2,Image 1,1,280,
264.75,,Surface,2,Image 1,1,289,
252.125,,Surface,2,Image 1,1,292,
286.25,,Surface,2,Image 1,1,294,
267.125,,Surface,2,Image 1,1,295,
224.625,,Surface,2,Image 1,1,297,
259.125,,Surface,2,Image 1,1,298,
269.125,,Surface,2,Image 1,1,312,
258.125,,Surface,2,Image 1,1,318,
269.125,,Surface,2,Image 1,1,326,
263.25,,Surface,2,Image 1,1,332,
282.25,,Surface,2,Image 1,1,339,
258.125,,Surface,2,Image 1,1,343,
302.25,,Surface,2,Image 1,1,346,
226.125,,Surface,2,Image 1,1,348,
284.625,,Surface,2,Image 1,1,356,
205.125,,Surface,2,Image 1,1,357,
268.25,,Surface,2,Image 1,1,359,
2916,,Surface,2,Image 1,1,361,
244.125,,Surface,2,Image 1,1,365,
255.25,,Surface,2,Image 1,1,370,
255.75,,Surface,2,Image 1,1,376,
214.125,,Surface,2,Image 1,1,377,
222.125,,Surface,2,Image 1,1,382,
215.125,,Surface,2,Image 1,1,384,
224.125,,Surface,2,Image 1,1,388,
237.625,,Surface,2,Image 1,1,389,
251.125,,Surface,2,Image 1,1,390,
234.125,,Surface,2,Image 1,1,401,
233.625,,Surface,2,Image 1,1,406,
248.125,,Surface,2,Image 1,1,409,
280.125,,Surface,2,Image 1,1,410,
315.25,,Surface,2,Image 1,1,411,
199.062,,Surface,2,Image 1,1,412,
251.125,,Surface,2,Image 1,1,418,
237.125,,Surface,2,Image 1,1,424,
200.062,,Surface,2,Image 1,1,426,
251.125,,Surface,2,Image 1,1,433,
255.125,,Surface,2,Image 1,1,439,
240.125,,Surface,2,Image 1,1,449,
363.25,,Surface,2,Image 1,1,452,
272.25,,Surface,2,Image 1,1,453,
315.25,,Surface,2,Image 1,1,456,
239.125,,Surface,2,Image 1,1,457,
280.25,,Surface,2,Image 1,1,458,
323.5,,Surface,2,Image 1,1,459,
305.25,,Surface,2,Image 1,1,465,
219.125,,Surface,2,Image 1,1,466,
230.062,,Surface,2,Image 1,1,470,
301.25,,Surface,2,Image 1,1,474,
272.125,,Surface,2,Image 1,1,479,
275.125,,Surface,2,Image 1,1,481,
291.125,,Surface,2,Image 1,1,482,
221.062,,Surface,2,Image 1,1,485,
305.125,,Surface,2,Image 1,1,489,
329.25,,Surface,2,Image 1,1,492,
277.125,,Surface,2,Image 1,1,497,
209.062,,Surface,2,Image 1,1,498,
310.625,,Surface,2,Image 1,1,503,
242.125,,Surface,2,Image 1,1,504,
287.125,,Surface,2,Image 1,1,505,
235.125,,Surface,2,Image 1,1,507,
358.25,,Surface,2,Image 1,1,508,
251.125,,Surface,2,Image 1,1,524,
277.25,,Surface,2,Image 1,1,530,
205.125,,Surface,2,Image 1,1,532,
255.125,,Surface,2,Image 1,1,533,
295.75,,Surface,2,Image 1,1,537,
259.125,,Surface,2,Image 1,1,540,
292.5,,Surface,2,Image 1,1,541,
280.125,,Surface,2,Image 1,1,542,
324.25,,Surface,2,Image 1,1,544,
258.25,,Surface,2,Image 1,1,547,
276.125,,Surface,2,Image 1,1,549,
4056,,Surface,2,Image 1,1,550,
230.062,,Surface,2,Image 1,1,551,
231.125,,Surface,2,Image 1,1,558,
223.125,,Surface,2,Image 1,1,561,
308.125,,Surface,2,Image 1,1,571,
302.25,,Surface,2,Image 1,1,572,
305.75,,Surface,2,Image 1,1,573,
280.125,,Surface,2,Image 1,1,576,
292.125,,Surface,2,Image 1,1,581,
314.125,,Surface,2,Image 1,1,588,
6576,,Surface,2,Image 1,1,589,
241.125,,Surface,2,Image 1,1,592,
273.125,,Surface,2,Image 1,1,599,
284.625,,Surface,2,Image 1,1,601,
236.125,,Surface,2,Image 1,1,604,
264.625,,Surface,2,Image 1,1,606,
250.625,,Surface,2,Image 1,1,607,
264.125,,Surface,2,Image 1,1,611,
274.25,,Surface,2,Image 1,1,614,
260.125,,Surface,2,Image 1,1,615,
294,,Surface,2,Image 1,1,616,
252.125,,Surface,2,Image 1,1,617,
221.125,,Surface,2,Image 1,1,619,
317.5,,Surface,2,Image 1,1,627,
271.125,,Surface,2,Image 1,1,631,
203.062,,Surface,2,Image 1,1,632,
267.125,,Surface,2,Image 1,1,639,
291.25,,Surface,2,Image 1,1,644,
346.25,,Surface,2,Image 1,1,652,
212.562,,Surface,2,Image 1,1,655,
262.125,,Surface,2,Image 1,1,657,
220.125,,Surface,2,Image 1,1,658,
315.25,,Surface,2,Image 1,1,665,
190.062,,Surface,2,Image 1,1,682,
248.25,,Surface,2,Image 1,1,687,
204.125,,Surface,2,Image 1,1,693,
222.562,,Surface,2,Image 1,1,699,
252.125,,Surface,2,Image 1,1,700,
248.562,,Surface,2,Image 1,1,708,
232.062,,Surface,2,Image 1,1,710,
269.125,,Surface,2,Image 1,1,725,
284.25,,Surface,2,Image 1,1,728,
232.125,,Surface,2,Image 1,1,729,
290.125,,Surface,2,Image 1,1,730,
330.125,,Surface,2,Image 1,1,731,
272.125,,Surface,2,Image 1,1,733,
302.125,,Surface,2,Image 1,1,735,
238.125,,Surface,2,Image 1,1,736,
295.125,,Surface,2,Image 1,1,742,
274.125,,Surface,2,Image 1,1,748,
299.125,,Surface,2,Image 1,1,750,
268.125,,Surface,2,Image 1,1,753,
298.125,,Surface,2,Image 1,1,756,
274.125,,Surface,2,Image 1,1,760,
251.625,,Surface,2,Image 1,1,764,
341.25,,Surface,2,Image 1,1,766,
231.062,,Surface,2,Image 1,1,771,
5052,,Surface,2,Image 1,1,772,
285.125,,Surface,2,Image 1,1,782,
293.625,,Surface,2,Image 1,1,783,
244.125,,Surface,2,Image 1,1,784,
226.125,,Surface,2,Image 1,1,793,
277.25,,Surface,2,Image 1,1,794,
242.625,,Surface,2,Image 1,1,800,
251.125,,Surface,2,Image 1,1,802,
241.125,,Surface,2,Image 1,1,805,
229.062,,Surface,2,Image 1,1,810,
231.125,,Surface,2,Image 1,1,817,
259.125,,Surface,2,Image 1,1,821,
261.125,,Surface,2,Image 1,1,822,
235.125,,Surface,2,Image 1,1,827,
292.25,,Surface,2,Image 1,1,831,
238.062,,Surface,2,Image 1,1,834,
199.062,,Surface,2,Image 1,1,839,
255.062,,Surface,2,Image 1,1,850,
224.125,,Surface,2,Image 1,1,855,
235.125,,Surface,2,Image 1,1,868,
221.125,,Surface,2,Image 1,1,874,
189.062,,Surface,2,Image 1,1,875,
220.25,,Surface,2,Image 1,1,882,
249.125,,Surface,2,Image 1,1,883,
260.125,,Surface,2,Image 1,1,885,
253.125,,Surface,2,Image 1,1,891,
251.062,,Surface,2,Image 1,1,892,
246.125,,Surface,2,Image 1,1,895,
247.125,,Surface,2,Image 1,1,896,
299.25,,Surface,2,Image 1,1,897,
302.25,,Surface,2,Image 1,1,901,
251.125,,Surface,2,Image 1,1,905,
278.125,,Surface,2,Image 1,1,911,
248.125,,Surface,2,Image 1,1,912,
291.125,,Surface,2,Image 1,1,924,
245.125,,Surface,2,Image 1,1,925,
251.625,,Surface,2,Image 1,1,926,
198.062,,Surface,2,Image 1,1,935,
275.125,,Surface,2,Image 1,1,936,
308.25,,Surface,2,Image 1,1,946,
250.125,,Surface,2,Image 1,1,950,
226.125,,Surface,2,Image 1,1,955,
244.125,,Surface,2,Image 1,1,957,
271.625,,Surface,2,Image 1,1,962,
227.062,,Surface,2,Image 1,1,966,
308.25,,Surface,2,Image 1,1,977,
222.062,,Surface,2,Image 1,1,979,
248.125,,Surface,2,Image 1,1,986,
282.125,,Surface,2,Image 1,1,991,
229.125,,Surface,2,Image 1,1,993,
242.125,,Surface,2,Image 1,1,1011,
227.125,,Surface,2,Image 1,1,1013,
262.125,,Surface,2,Image 1,1,1016,
224.062,,Surface,2,Image 1,1,1017,
230.125,,Surface,2,Image 1,1,1023,
303.25,,Surface,2,Image 1,1,1024,
232.125,,Surface,2,Image 1,1,1030,
197.062,,Surface,2,Image 1,1,1033,
296.625,,Surface,2,Image 1,1,1041,
246.125,,Surface,2,Image 1,1,1043,
255.125,,Surface,2,Image 1,1,1046,
267.125,,Surface,2,Image 1,1,1048,
257.125,,Surface,2,Image 1,1,1049,
186.062,,Surface,2,Image 1,1,1051,
256.062,,Surface,2,Image 1,1,1052,
274.125,,Surface,2,Image 1,1,1053,
237.125,,Surface,2,Image 1,1,1055,
272.062,,Surface,2,Image 1,1,1056,
249.125,,Surface,2,Image 1,1,1062,
322.25,,Surface,2,Image 1,1,1065,
251.625,,Surface,2,Image 1,1,1066,
229.25,,Surface,2,Image 1,1,1070,
264.125,,Surface,2,Image 1,1,1071,
298.25,,Surface,2,Image 1,1,1074,
228.062,,Surface,2,Image 1,1,1078,
244.125,,Surface,2,Image 1,1,1087,
316.25,,Surface,2,Image 1,1,1090,
264.125,,Surface,2,Image 1,1,1093,
229.125,,Surface,2,Image 1,1,1094,
247.125,,Surface,2,Image 1,1,1095,
214.125,,Surface,2,Image 1,1,1096,
266.25,,Surface,2,Image 1,1,1101,
268.125,,Surface,2,Image 1,1,1102,
272.625,,Surface,2,Image 1,1,1104,
262.062,,Surface,2,Image 1,1,1105,
271.125,,Surface,2,Image 1,1,1106,
313.25,,Surface,2,Image 1,1,1108,
265.125,,Surface,2,Image 1,1,1109,
266.125,,Surface,2,Image 1,1,1112,
306.25,,Surface,2,Image 1,1,1118,
12848,,Surface,2,Image 1,1,1121,
257.125,,Surface,2,Image 1,1,1131,
273.125,,Surface,2,Image 1,1,1134,
248.125,,Surface,2,Image 1,1,1137,
288.25,,Surface,2,Image 1,1,1144,
289.125,,Surface,2,Image 1,1,1145,
239.125,,Surface,2,Image 1,1,1148,
282.125,,Surface,2,Image 1,1,1163,
227.125,,Surface,2,Image 1,1,1166,
326.25,,Surface,2,Image 1,1,1169,
28328,,Surface,2,Image 1,1,1171,
253.125,,Surface,2,Image 1,1,1173,
265.562,,Surface,2,Image 1,1,1177,
283.125,,Surface,2,Image 1,1,1184,
319.25,,Surface,2,Image 1,1,1189,
234.125,,Surface,2,Image 1,1,1191,
229.125,,Surface,2,Image 1,1,1193,
257.125,,Surface,2,Image 1,1,1198,
302.25,,Surface,2,Image 1,1,1200,
267.125,,Surface,2,Image 1,1,1202,
241.25,,Surface,2,Image 1,1,1203,
281.25,,Surface,2,Image 1,1,1212,
251.625,,Surface,2,Image 1,1,1217,
267.125,,Surface,2,Image 1,1,1223,
24560,,Surface,2,Image 1,1,1224,
286.25,,Surface,2,Image 1,1,1226,
289.25,,Surface,2,Image 1,1,1231,
261.25,,Surface,2,Image 1,1,1236,
260.125,,Surface,2,Image 1,1,1237,
336.25,,Surface,2,Image 1,1,1240,
306.25,,Surface,2,Image 1,1,1241,
275.625,,Surface,2,Image 1,1,1242,
291.125,,Surface,2,Image 1,1,1247,
259.125,,Surface,2,Image 1,1,1249,
203.062,,Surface,2,Image 1,1,1250,
274.125,,Surface,2,Image 1,1,1251,
362.25,,Surface,2,Image 1,1,1253,
300.25,,Surface,2,Image 1,1,1254,
237.125,,Surface,2,Image 1,1,1256,
253.125,,Surface,2,Image 1,1,1264,
221.125,,Surface,2,Image 1,1,1267,
307.25,,Surface,2,Image 1,1,1275,
282.125,,Surface,2,Image 1,1,1277,
339.25,,Surface,2,Image 1,1,1278,
254.25,,Surface,2,Image 1,1,1280,
198.125,,Surface,2,Image 1,1,1282,
216.125,,Surface,2,Image 1,1,1283,
238.625,,Surface,2,Image 1,1,1285,
257.125,,Surface,2,Image 1,1,1288,
11696,,Surface,2,Image 1,1,1292,
240.125,,Surface,2,Image 1,1,1297,
244.125,,Surface,2,Image 1,1,1300,
297.25,,Surface,2,Image 1,1,1303,
218.062,,Surface,2,Image 1,1,1306,
232.125,,Surface,2,Image 1,1,1307,
272.25,,Surface,2,Image 1,1,1310,
294.625,,Surface,2,Image 1,1,1312,
192.125,,Surface,2,Image 1,1,1321,
