
Intensity Sum of Square Ch=27 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
98675,,Surface,27,Image 1,1,4,
157070,,Surface,27,Image 1,1,5,
147881,,Surface,27,Image 1,1,11,
82815,,Surface,27,Image 1,1,14,
952712,,Surface,27,Image 1,1,20,
748709,,Surface,27,Image 1,1,21,
4.187e+06,,Surface,27,Image 1,1,27,
213516,,Surface,27,Image 1,1,32,
148406,,Surface,27,Image 1,1,34,
8154,,Surface,27,Image 1,1,38,
583448,,Surface,27,Image 1,1,40,
787,,Surface,27,Image 1,1,41,
107738,,Surface,27,Image 1,1,45,
865075,,Surface,27,Image 1,1,50,
1.69681e+08,,Surface,27,Image 1,1,53,
242020,,Surface,27,Image 1,1,55,
920878,,Surface,27,Image 1,1,57,
5.90207e+08,,Surface,27,Image 1,1,58,
2.10898e+06,,Surface,27,Image 1,1,59,
89134,,Surface,27,Image 1,1,62,
1.56578e+06,,Surface,27,Image 1,1,65,
3.44513e+06,,Surface,27,Image 1,1,70,
221518,,Surface,27,Image 1,1,81,
208054,,Surface,27,Image 1,1,83,
322071,,Surface,27,Image 1,1,84,
830105,,Surface,27,Image 1,1,90,
154076,,Surface,27,Image 1,1,94,
3697,,Surface,27,Image 1,1,95,
108697,,Surface,27,Image 1,1,96,
8.59444e+06,,Surface,27,Image 1,1,98,
2.49875e+08,,Surface,27,Image 1,1,100,
0,,Surface,27,Image 1,1,102,
731437,,Surface,27,Image 1,1,104,
0,,Surface,27,Image 1,1,112,
0,,Surface,27,Image 1,1,113,
343835,,Surface,27,Image 1,1,114,
0,,Surface,27,Image 1,1,118,
0,,Surface,27,Image 1,1,121,
0,,Surface,27,Image 1,1,124,
0,,Surface,27,Image 1,1,137,
390474,,Surface,27,Image 1,1,138,
0,,Surface,27,Image 1,1,141,
0,,Surface,27,Image 1,1,145,
0,,Surface,27,Image 1,1,149,
0,,Surface,27,Image 1,1,150,
0,,Surface,27,Image 1,1,154,
0,,Surface,27,Image 1,1,155,
0,,Surface,27,Image 1,1,166,
0,,Surface,27,Image 1,1,171,
0,,Surface,27,Image 1,1,173,
0,,Surface,27,Image 1,1,174,
0,,Surface,27,Image 1,1,176,
0,,Surface,27,Image 1,1,177,
0,,Surface,27,Image 1,1,190,
0,,Surface,27,Image 1,1,192,
0,,Surface,27,Image 1,1,193,
