
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
568.261,µm,Surface,Position,1,882,
588.541,µm,Surface,Position,1,883,
606.513,µm,Surface,Position,1,885,
487.88,µm,Surface,Position,1,891,
601.279,µm,Surface,Position,1,892,
602.957,µm,Surface,Position,1,895,
566.977,µm,Surface,Position,1,896,
483.247,µm,Surface,Position,1,897,
484.907,µm,Surface,Position,1,901,
478.289,µm,Surface,Position,1,905,
557.377,µm,Surface,Position,1,911,
415.511,µm,Surface,Position,1,912,
526.134,µm,Surface,Position,1,924,
548.629,µm,Surface,Position,1,925,
410.548,µm,Surface,Position,1,926,
490.517,µm,Surface,Position,1,935,
524.4,µm,Surface,Position,1,936,
449.648,µm,Surface,Position,1,946,
477.612,µm,Surface,Position,1,950,
451.111,µm,Surface,Position,1,955,
419.373,µm,Surface,Position,1,957,
520.917,µm,Surface,Position,1,962,
437.75,µm,Surface,Position,1,966,
366.612,µm,Surface,Position,1,977,
461.168,µm,Surface,Position,1,979,
371.3,µm,Surface,Position,1,986,
492.047,µm,Surface,Position,1,991,
466.307,µm,Surface,Position,1,993,
379.305,µm,Surface,Position,1,1011,
437.773,µm,Surface,Position,1,1013,
398.245,µm,Surface,Position,1,1016,
398.984,µm,Surface,Position,1,1017,
390.104,µm,Surface,Position,1,1023,
393.282,µm,Surface,Position,1,1024,
415.172,µm,Surface,Position,1,1030,
380.268,µm,Surface,Position,1,1033,
415.997,µm,Surface,Position,1,1041,
388.517,µm,Surface,Position,1,1043,
398.604,µm,Surface,Position,1,1046,
370.885,µm,Surface,Position,1,1048,
370.964,µm,Surface,Position,1,1049,
372.834,µm,Surface,Position,1,1051,
405.776,µm,Surface,Position,1,1052,
405.349,µm,Surface,Position,1,1053,
399.743,µm,Surface,Position,1,1055,
409.215,µm,Surface,Position,1,1056,
319.743,µm,Surface,Position,1,1062,
351.883,µm,Surface,Position,1,1065,
309.358,µm,Surface,Position,1,1066,
330.406,µm,Surface,Position,1,1070,
354.665,µm,Surface,Position,1,1071,
283.4,µm,Surface,Position,1,1074,
336.085,µm,Surface,Position,1,1078,
222.274,µm,Surface,Position,1,1087,
252.755,µm,Surface,Position,1,1090,
211.068,µm,Surface,Position,1,1093,
255.719,µm,Surface,Position,1,1094,
229.624,µm,Surface,Position,1,1095,
232.42,µm,Surface,Position,1,1096,
233.443,µm,Surface,Position,1,1101,
283.222,µm,Surface,Position,1,1102,
250.59,µm,Surface,Position,1,1104,
351.349,µm,Surface,Position,1,1105,
239.353,µm,Surface,Position,1,1106,
231.254,µm,Surface,Position,1,1108,
240.637,µm,Surface,Position,1,1109,
242.447,µm,Surface,Position,1,1112,
235.253,µm,Surface,Position,1,1118,
344.278,µm,Surface,Position,1,1121,
295.196,µm,Surface,Position,1,1131,
166.178,µm,Surface,Position,1,1134,
258.485,µm,Surface,Position,1,1137,
301.867,µm,Surface,Position,1,1144,
322.877,µm,Surface,Position,1,1145,
231.911,µm,Surface,Position,1,1148,
287.039,µm,Surface,Position,1,1163,
286.583,µm,Surface,Position,1,1166,
207.465,µm,Surface,Position,1,1169,
287.472,µm,Surface,Position,1,1171,
200.734,µm,Surface,Position,1,1173,
286.946,µm,Surface,Position,1,1177,
259.125,µm,Surface,Position,1,1184,
222.484,µm,Surface,Position,1,1189,
278.318,µm,Surface,Position,1,1191,
228.461,µm,Surface,Position,1,1193,
254.538,µm,Surface,Position,1,1198,
220.695,µm,Surface,Position,1,1200,
215.809,µm,Surface,Position,1,1202,
207.578,µm,Surface,Position,1,1203,
145.868,µm,Surface,Position,1,1212,
61.8481,µm,Surface,Position,1,1217,
99.0124,µm,Surface,Position,1,1223,
180.666,µm,Surface,Position,1,1224,
169.433,µm,Surface,Position,1,1226,
143.265,µm,Surface,Position,1,1231,
115.871,µm,Surface,Position,1,1236,
50.7556,µm,Surface,Position,1,1237,
195.162,µm,Surface,Position,1,1240,
160.359,µm,Surface,Position,1,1241,
60.2527,µm,Surface,Position,1,1242,
49.6573,µm,Surface,Position,1,1247,
53.207,µm,Surface,Position,1,1249,
76.5341,µm,Surface,Position,1,1250,
55.1953,µm,Surface,Position,1,1251,
63.2705,µm,Surface,Position,1,1253,
56.2707,µm,Surface,Position,1,1254,
138.208,µm,Surface,Position,1,1256,
143.554,µm,Surface,Position,1,1264,
98.8414,µm,Surface,Position,1,1267,
144.878,µm,Surface,Position,1,1275,
5.76358,µm,Surface,Position,1,1277,
7.86622,µm,Surface,Position,1,1278,
34.841,µm,Surface,Position,1,1280,
71.1746,µm,Surface,Position,1,1282,
72.3081,µm,Surface,Position,1,1283,
10.4516,µm,Surface,Position,1,1285,
119.735,µm,Surface,Position,1,1288,
42.3139,µm,Surface,Position,1,1292,
84.4334,µm,Surface,Position,1,1297,
56.2863,µm,Surface,Position,1,1300,
20.4332,µm,Surface,Position,1,1303,
29.2843,µm,Surface,Position,1,1306,
29.2062,µm,Surface,Position,1,1307,
81.7377,µm,Surface,Position,1,1310,
82.8712,µm,Surface,Position,1,1312,
41.2028,µm,Surface,Position,1,1321,
61.8483,µm,Surface,Position,1,1323,
25.9597,µm,Surface,Position,1,1332,
29.3346,µm,Surface,Position,1,1334,
20.5599,µm,Surface,Position,1,1341,
694.294,µm,Surface,Position,1,1348,
695.925,µm,Surface,Position,1,1350,
696.208,µm,Surface,Position,1,1353,
639.121,µm,Surface,Position,1,1356,
686.668,µm,Surface,Position,1,1358,
646.121,µm,Surface,Position,1,1359,
645.22,µm,Surface,Position,1,1360,
703.311,µm,Surface,Position,1,1365,
647.612,µm,Surface,Position,1,1369,
695.554,µm,Surface,Position,1,1371,
688.762,µm,Surface,Position,1,1383,
610.173,µm,Surface,Position,1,1388,
611.277,µm,Surface,Position,1,1392,
600.499,µm,Surface,Position,1,1395,
610.607,µm,Surface,Position,1,1399,
698.219,µm,Surface,Position,1,1400,
699.323,µm,Surface,Position,1,1401,
662.673,µm,Surface,Position,1,1406,
580.387,µm,Surface,Position,1,1408,
645.055,µm,Surface,Position,1,1410,
580.385,µm,Surface,Position,1,1411,
671.39,µm,Surface,Position,1,1422,
626.321,µm,Surface,Position,1,1428,
644.188,µm,Surface,Position,1,1429,
624.545,µm,Surface,Position,1,1441,
555.39,µm,Surface,Position,1,1464,
594.419,µm,Surface,Position,1,1467,
581.191,µm,Surface,Position,1,1470,
577.749,µm,Surface,Position,1,1475,
655.557,µm,Surface,Position,1,1488,
599.138,µm,Surface,Position,1,1494,
652.038,µm,Surface,Position,1,1501,
523.13,µm,Surface,Position,1,1502,
607.612,µm,Surface,Position,1,1503,
658.494,µm,Surface,Position,1,1504,
574.288,µm,Surface,Position,1,1508,
683.752,µm,Surface,Position,1,1510,
598.608,µm,Surface,Position,1,1512,
629.47,µm,Surface,Position,1,1515,
592.594,µm,Surface,Position,1,1516,
593.684,µm,Surface,Position,1,1517,
569.532,µm,Surface,Position,1,1518,
611.266,µm,Surface,Position,1,1521,
623.155,µm,Surface,Position,1,1525,
603.315,µm,Surface,Position,1,1527,
601.891,µm,Surface,Position,1,1528,
662.971,µm,Surface,Position,1,1529,
634.386,µm,Surface,Position,1,1534,
610.395,µm,Surface,Position,1,1535,
589.402,µm,Surface,Position,1,1537,
607.823,µm,Surface,Position,1,1540,
559.016,µm,Surface,Position,1,1542,
496.5,µm,Surface,Position,1,1545,
612.102,µm,Surface,Position,1,1546,
602.334,µm,Surface,Position,1,1547,
564.609,µm,Surface,Position,1,1549,
642.786,µm,Surface,Position,1,1554,
573.561,µm,Surface,Position,1,1555,
625.961,µm,Surface,Position,1,1556,
647.955,µm,Surface,Position,1,1565,
615.149,µm,Surface,Position,1,1566,
551.084,µm,Surface,Position,1,1569,
602.07,µm,Surface,Position,1,1574,
465.326,µm,Surface,Position,1,1575,
555.835,µm,Surface,Position,1,1577,
491.142,µm,Surface,Position,1,1578,
488.902,µm,Surface,Position,1,1579,
607.048,µm,Surface,Position,1,1580,
553.842,µm,Surface,Position,1,1584,
551.241,µm,Surface,Position,1,1597,
505.058,µm,Surface,Position,1,1599,
497.282,µm,Surface,Position,1,1602,
602.768,µm,Surface,Position,1,1607,
544.868,µm,Surface,Position,1,1609,
531.268,µm,Surface,Position,1,1610,
452.057,µm,Surface,Position,1,1619,
452.522,µm,Surface,Position,1,1621,
469.658,µm,Surface,Position,1,1632,
421.11,µm,Surface,Position,1,1635,
457.699,µm,Surface,Position,1,1647,
466.22,µm,Surface,Position,1,1656,
555.674,µm,Surface,Position,1,1657,
567.766,µm,Surface,Position,1,1659,
572.179,µm,Surface,Position,1,1662,
575.044,µm,Surface,Position,1,1663,
445.662,µm,Surface,Position,1,1664,
564.267,µm,Surface,Position,1,1667,
561.179,µm,Surface,Position,1,1668,
466.383,µm,Surface,Position,1,1676,
524.733,µm,Surface,Position,1,1677,
541.344,µm,Surface,Position,1,1679,
495.214,µm,Surface,Position,1,1680,
511.01,µm,Surface,Position,1,1686,
554.454,µm,Surface,Position,1,1689,
448.047,µm,Surface,Position,1,1692,
509.481,µm,Surface,Position,1,1715,
522.002,µm,Surface,Position,1,1716,
543.721,µm,Surface,Position,1,1718,
437.316,µm,Surface,Position,1,1722,
459.924,µm,Surface,Position,1,1739,
442.018,µm,Surface,Position,1,1742,
463.41,µm,Surface,Position,1,1743,
380.821,µm,Surface,Position,1,1752,
398.385,µm,Surface,Position,1,1754,
382.409,µm,Surface,Position,1,1757,
425.059,µm,Surface,Position,1,1759,
467.314,µm,Surface,Position,1,1761,
386.592,µm,Surface,Position,1,1762,
380.828,µm,Surface,Position,1,1763,
414.93,µm,Surface,Position,1,1779,
434.834,µm,Surface,Position,1,1784,
373.444,µm,Surface,Position,1,1786,
406.996,µm,Surface,Position,1,1791,
403.28,µm,Surface,Position,1,1792,
425.79,µm,Surface,Position,1,1794,
455.064,µm,Surface,Position,1,1802,
443.32,µm,Surface,Position,1,1808,
381.751,µm,Surface,Position,1,1812,
408.517,µm,Surface,Position,1,1815,
407.339,µm,Surface,Position,1,1816,
450.205,µm,Surface,Position,1,1820,
413.629,µm,Surface,Position,1,1832,
405.044,µm,Surface,Position,1,1835,
368.327,µm,Surface,Position,1,1845,
407.804,µm,Surface,Position,1,1846,
360.716,µm,Surface,Position,1,1848,
410.367,µm,Surface,Position,1,1856,
393.435,µm,Surface,Position,1,1860,
313.35,µm,Surface,Position,1,1866,
