
Intensity Min Ch=22 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
507,,Surface,22,Image 1,1,1527,
1065,,Surface,22,Image 1,1,1528,
1463,,Surface,22,Image 1,1,1529,
0,,Surface,22,Image 1,1,1534,
0,,Surface,22,Image 1,1,1535,
397,,Surface,22,Image 1,1,1537,
0,,Surface,22,Image 1,1,1540,
0,,Surface,22,Image 1,1,1542,
0,,Surface,22,Image 1,1,1545,
0,,Surface,22,Image 1,1,1546,
0,,Surface,22,Image 1,1,1547,
0,,Surface,22,Image 1,1,1549,
574,,Surface,22,Image 1,1,1554,
0,,Surface,22,Image 1,1,1555,
0,,Surface,22,Image 1,1,1556,
196,,Surface,22,Image 1,1,1565,
0,,Surface,22,Image 1,1,1566,
0,,Surface,22,Image 1,1,1569,
179,,Surface,22,Image 1,1,1574,
0,,Surface,22,Image 1,1,1575,
0,,Surface,22,Image 1,1,1577,
3156,,Surface,22,Image 1,1,1578,
2235,,Surface,22,Image 1,1,1579,
0,,Surface,22,Image 1,1,1580,
0,,Surface,22,Image 1,1,1584,
0,,Surface,22,Image 1,1,1597,
534,,Surface,22,Image 1,1,1599,
0,,Surface,22,Image 1,1,1602,
1697,,Surface,22,Image 1,1,1607,
0,,Surface,22,Image 1,1,1609,
0,,Surface,22,Image 1,1,1610,
0,,Surface,22,Image 1,1,1619,
383,,Surface,22,Image 1,1,1621,
0,,Surface,22,Image 1,1,1632,
643,,Surface,22,Image 1,1,1635,
0,,Surface,22,Image 1,1,1647,
403,,Surface,22,Image 1,1,1656,
0,,Surface,22,Image 1,1,1657,
384,,Surface,22,Image 1,1,1659,
0,,Surface,22,Image 1,1,1662,
0,,Surface,22,Image 1,1,1663,
0,,Surface,22,Image 1,1,1664,
0,,Surface,22,Image 1,1,1667,
0,,Surface,22,Image 1,1,1668,
0,,Surface,22,Image 1,1,1676,
0,,Surface,22,Image 1,1,1677,
0,,Surface,22,Image 1,1,1679,
0,,Surface,22,Image 1,1,1680,
0,,Surface,22,Image 1,1,1686,
0,,Surface,22,Image 1,1,1689,
0,,Surface,22,Image 1,1,1692,
0,,Surface,22,Image 1,1,1715,
0,,Surface,22,Image 1,1,1716,
0,,Surface,22,Image 1,1,1718,
0,,Surface,22,Image 1,1,1722,
0,,Surface,22,Image 1,1,1739,
0,,Surface,22,Image 1,1,1742,
0,,Surface,22,Image 1,1,1743,
0,,Surface,22,Image 1,1,1752,
0,,Surface,22,Image 1,1,1754,
998,,Surface,22,Image 1,1,1757,
147,,Surface,22,Image 1,1,1759,
0,,Surface,22,Image 1,1,1761,
0,,Surface,22,Image 1,1,1762,
307,,Surface,22,Image 1,1,1763,
0,,Surface,22,Image 1,1,1779,
0,,Surface,22,Image 1,1,1784,
0,,Surface,22,Image 1,1,1786,
2487,,Surface,22,Image 1,1,1791,
1064,,Surface,22,Image 1,1,1792,
0,,Surface,22,Image 1,1,1794,
0,,Surface,22,Image 1,1,1802,
105,,Surface,22,Image 1,1,1808,
0,,Surface,22,Image 1,1,1812,
1786,,Surface,22,Image 1,1,1815,
3087,,Surface,22,Image 1,1,1816,
0,,Surface,22,Image 1,1,1820,
0,,Surface,22,Image 1,1,1832,
335,,Surface,22,Image 1,1,1835,
0,,Surface,22,Image 1,1,1845,
0,,Surface,22,Image 1,1,1846,
0,,Surface,22,Image 1,1,1848,
0,,Surface,22,Image 1,1,1856,
0,,Surface,22,Image 1,1,1860,
0,,Surface,22,Image 1,1,1866,
371,,Surface,22,Image 1,1,1867,
0,,Surface,22,Image 1,1,1868,
0,,Surface,22,Image 1,1,1871,
1633,,Surface,22,Image 1,1,1872,
1175,,Surface,22,Image 1,1,1875,
0,,Surface,22,Image 1,1,1878,
1127,,Surface,22,Image 1,1,1879,
0,,Surface,22,Image 1,1,1882,
0,,Surface,22,Image 1,1,1885,
0,,Surface,22,Image 1,1,1886,
0,,Surface,22,Image 1,1,1887,
0,,Surface,22,Image 1,1,1890,
578,,Surface,22,Image 1,1,1891,
0,,Surface,22,Image 1,1,1892,
0,,Surface,22,Image 1,1,1897,
0,,Surface,22,Image 1,1,1901,
0,,Surface,22,Image 1,1,1904,
0,,Surface,22,Image 1,1,1906,
87,,Surface,22,Image 1,1,1907,
0,,Surface,22,Image 1,1,1917,
0,,Surface,22,Image 1,1,1920,
0,,Surface,22,Image 1,1,1922,
0,,Surface,22,Image 1,1,1936,
662,,Surface,22,Image 1,1,1939,
0,,Surface,22,Image 1,1,1941,
0,,Surface,22,Image 1,1,1943,
0,,Surface,22,Image 1,1,1948,
0,,Surface,22,Image 1,1,1949,
439,,Surface,22,Image 1,1,1952,
774,,Surface,22,Image 1,1,1955,
148,,Surface,22,Image 1,1,1956,
30,,Surface,22,Image 1,1,1966,
414,,Surface,22,Image 1,1,1969,
0,,Surface,22,Image 1,1,1970,
0,,Surface,22,Image 1,1,1974,
0,,Surface,22,Image 1,1,1977,
2274,,Surface,22,Image 1,1,1988,
31,,Surface,22,Image 1,1,1990,
0,,Surface,22,Image 1,1,1992,
1769,,Surface,22,Image 1,1,1993,
208,,Surface,22,Image 1,1,1997,
1061,,Surface,22,Image 1,1,2001,
0,,Surface,22,Image 1,1,2006,
0,,Surface,22,Image 1,1,2010,
1524,,Surface,22,Image 1,1,2013,
453,,Surface,22,Image 1,1,2016,
469,,Surface,22,Image 1,1,2020,
0,,Surface,22,Image 1,1,2021,
0,,Surface,22,Image 1,1,2023,
1225,,Surface,22,Image 1,1,2025,
0,,Surface,22,Image 1,1,2026,
0,,Surface,22,Image 1,1,2030,
165,,Surface,22,Image 1,1,2031,
720,,Surface,22,Image 1,1,2035,
590,,Surface,22,Image 1,1,2040,
808,,Surface,22,Image 1,1,2050,
0,,Surface,22,Image 1,1,2051,
0,,Surface,22,Image 1,1,2052,
0,,Surface,22,Image 1,1,2054,
1295,,Surface,22,Image 1,1,2055,
0,,Surface,22,Image 1,1,2058,
0,,Surface,22,Image 1,1,2061,
0,,Surface,22,Image 1,1,2064,
3529,,Surface,22,Image 1,1,2065,
0,,Surface,22,Image 1,1,2068,
0,,Surface,22,Image 1,1,2070,
0,,Surface,22,Image 1,1,2074,
0,,Surface,22,Image 1,1,2076,
519,,Surface,22,Image 1,1,2079,
0,,Surface,22,Image 1,1,2090,
0,,Surface,22,Image 1,1,2092,
2137,,Surface,22,Image 1,1,2094,
19,,Surface,22,Image 1,1,2096,
0,,Surface,22,Image 1,1,2097,
559,,Surface,22,Image 1,1,2099,
21,,Surface,22,Image 1,1,2101,
0,,Surface,22,Image 1,1,2103,
0,,Surface,22,Image 1,1,2106,
343,,Surface,22,Image 1,1,2108,
0,,Surface,22,Image 1,1,2113,
0,,Surface,22,Image 1,1,2114,
0,,Surface,22,Image 1,1,2115,
1855,,Surface,22,Image 1,1,2133,
0,,Surface,22,Image 1,1,2138,
0,,Surface,22,Image 1,1,2147,
0,,Surface,22,Image 1,1,2150,
0,,Surface,22,Image 1,1,2156,
0,,Surface,22,Image 1,1,2158,
0,,Surface,22,Image 1,1,2159,
0,,Surface,22,Image 1,1,2160,
0,,Surface,22,Image 1,1,2161,
0,,Surface,22,Image 1,1,2164,
766,,Surface,22,Image 1,1,2166,
0,,Surface,22,Image 1,1,2168,
46,,Surface,22,Image 1,1,2170,
0,,Surface,22,Image 1,1,2171,
0,,Surface,22,Image 1,1,2173,
0,,Surface,22,Image 1,1,2174,
35,,Surface,22,Image 1,1,2176,
0,,Surface,22,Image 1,1,2181,
0,,Surface,22,Image 1,1,2187,
0,,Surface,22,Image 1,1,2189,
0,,Surface,22,Image 1,1,2193,
0,,Surface,22,Image 1,1,2204,
0,,Surface,22,Image 1,1,2210,
0,,Surface,22,Image 1,1,2214,
0,,Surface,22,Image 1,1,2216,
0,,Surface,22,Image 1,1,2225,
1548,,Surface,22,Image 1,1,2234,
0,,Surface,22,Image 1,1,2235,
1830,,Surface,22,Image 1,1,2257,
0,,Surface,22,Image 1,1,2258,
0,,Surface,22,Image 1,1,2259,
1538,,Surface,22,Image 1,1,2260,
2650,,Surface,22,Image 1,1,2263,
445,,Surface,22,Image 1,1,2264,
864,,Surface,22,Image 1,1,2265,
2781,,Surface,22,Image 1,1,2266,
0,,Surface,22,Image 1,1,2275,
0,,Surface,22,Image 1,1,2276,
933,,Surface,22,Image 1,1,2284,
537,,Surface,22,Image 1,1,2294,
0,,Surface,22,Image 1,1,2299,
2114,,Surface,22,Image 1,1,2307,
667,,Surface,22,Image 1,1,2310,
934,,Surface,22,Image 1,1,2314,
0,,Surface,22,Image 1,1,2317,
496,,Surface,22,Image 1,1,2318,
2113,,Surface,22,Image 1,1,2319,
0,,Surface,22,Image 1,1,2320,
0,,Surface,22,Image 1,1,2331,
1705,,Surface,22,Image 1,1,2332,
0,,Surface,22,Image 1,1,2337,
280,,Surface,22,Image 1,1,2339,
649,,Surface,22,Image 1,1,2354,
720,,Surface,22,Image 1,1,2368,
2634,,Surface,22,Image 1,1,2369,
0,,Surface,22,Image 1,1,2375,
622,,Surface,22,Image 1,1,2380,
0,,Surface,22,Image 1,1,2398,
0,,Surface,22,Image 1,1,2403,
0,,Surface,22,Image 1,1,2405,
0,,Surface,22,Image 1,1,2409,
367,,Surface,22,Image 1,1,2420,
0,,Surface,22,Image 1,1,2422,
129,,Surface,22,Image 1,1,2426,
141,,Surface,22,Image 1,1,2428,
1531,,Surface,22,Image 1,1,2434,
561,,Surface,22,Image 1,1,2438,
82,,Surface,22,Image 1,1,2439,
0,,Surface,22,Image 1,1,2440,
0,,Surface,22,Image 1,1,2441,
0,,Surface,22,Image 1,1,2442,
0,,Surface,22,Image 1,1,2444,
0,,Surface,22,Image 1,1,2453,
3325,,Surface,22,Image 1,1,2458,
304,,Surface,22,Image 1,1,2464,
0,,Surface,22,Image 1,1,2469,
0,,Surface,22,Image 1,1,2476,
167,,Surface,22,Image 1,1,2484,
62,,Surface,22,Image 1,1,2489,
0,,Surface,22,Image 1,1,2494,
169,,Surface,22,Image 1,1,2495,
0,,Surface,22,Image 1,1,2496,
0,,Surface,22,Image 1,1,2497,
0,,Surface,22,Image 1,1,2498,
230,,Surface,22,Image 1,1,2499,
