
Intensity Median Ch=11 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
512.5,,Surface,11,Image 1,1,4,
382,,Surface,11,Image 1,1,5,
783,,Surface,11,Image 1,1,11,
560,,Surface,11,Image 1,1,14,
592,,Surface,11,Image 1,1,20,
1025,,Surface,11,Image 1,1,21,
1179,,Surface,11,Image 1,1,27,
183.5,,Surface,11,Image 1,1,32,
500.5,,Surface,11,Image 1,1,34,
422,,Surface,11,Image 1,1,38,
483,,Surface,11,Image 1,1,40,
301.5,,Surface,11,Image 1,1,41,
535.5,,Surface,11,Image 1,1,45,
531,,Surface,11,Image 1,1,50,
25.5,,Surface,11,Image 1,1,53,
462,,Surface,11,Image 1,1,55,
727,,Surface,11,Image 1,1,57,
0.5,,Surface,11,Image 1,1,58,
713,,Surface,11,Image 1,1,59,
0.25,,Surface,11,Image 1,1,62,
351,,Surface,11,Image 1,1,65,
59.5,,Surface,11,Image 1,1,70,
221.5,,Surface,11,Image 1,1,81,
779.5,,Surface,11,Image 1,1,83,
234,,Surface,11,Image 1,1,84,
215.5,,Surface,11,Image 1,1,90,
335,,Surface,11,Image 1,1,94,
281.5,,Surface,11,Image 1,1,95,
613.5,,Surface,11,Image 1,1,96,
393,,Surface,11,Image 1,1,98,
0.25,,Surface,11,Image 1,1,100,
1057,,Surface,11,Image 1,1,102,
544,,Surface,11,Image 1,1,104,
654.5,,Surface,11,Image 1,1,112,
260.5,,Surface,11,Image 1,1,113,
592,,Surface,11,Image 1,1,114,
361,,Surface,11,Image 1,1,118,
0.5,,Surface,11,Image 1,1,121,
783,,Surface,11,Image 1,1,124,
298.5,,Surface,11,Image 1,1,137,
327,,Surface,11,Image 1,1,138,
383,,Surface,11,Image 1,1,141,
524.5,,Surface,11,Image 1,1,145,
161.5,,Surface,11,Image 1,1,149,
175.25,,Surface,11,Image 1,1,150,
0.5,,Surface,11,Image 1,1,154,
76.25,,Surface,11,Image 1,1,155,
563,,Surface,11,Image 1,1,166,
186.5,,Surface,11,Image 1,1,171,
177.5,,Surface,11,Image 1,1,173,
515,,Surface,11,Image 1,1,174,
240.5,,Surface,11,Image 1,1,176,
744,,Surface,11,Image 1,1,177,
407.5,,Surface,11,Image 1,1,190,
507,,Surface,11,Image 1,1,192,
125.25,,Surface,11,Image 1,1,193,
142.75,,Surface,11,Image 1,1,205,
649,,Surface,11,Image 1,1,206,
211.25,,Surface,11,Image 1,1,209,
489,,Surface,11,Image 1,1,210,
358.5,,Surface,11,Image 1,1,212,
176.5,,Surface,11,Image 1,1,225,
44.25,,Surface,11,Image 1,1,235,
0.5,,Surface,11,Image 1,1,237,
681,,Surface,11,Image 1,1,239,
1,,Surface,11,Image 1,1,245,
455,,Surface,11,Image 1,1,248,
553,,Surface,11,Image 1,1,251,
499,,Surface,11,Image 1,1,256,
125.25,,Surface,11,Image 1,1,258,
915,,Surface,11,Image 1,1,259,
778,,Surface,11,Image 1,1,260,
563.5,,Surface,11,Image 1,1,262,
858,,Surface,11,Image 1,1,263,
950.5,,Surface,11,Image 1,1,269,
450,,Surface,11,Image 1,1,271,
633,,Surface,11,Image 1,1,278,
1027,,Surface,11,Image 1,1,280,
453,,Surface,11,Image 1,1,289,
551,,Surface,11,Image 1,1,292,
634,,Surface,11,Image 1,1,294,
457,,Surface,11,Image 1,1,295,
0.03125,,Surface,11,Image 1,1,297,
893,,Surface,11,Image 1,1,298,
405,,Surface,11,Image 1,1,312,
507.5,,Surface,11,Image 1,1,318,
830,,Surface,11,Image 1,1,326,
