
Intensity Sum Ch=19 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
252,,Surface,19,Image 1,1,4,
36516,,Surface,19,Image 1,1,5,
61440,,Surface,19,Image 1,1,11,
14506,,Surface,19,Image 1,1,14,
68652,,Surface,19,Image 1,1,20,
7999,,Surface,19,Image 1,1,21,
50928,,Surface,19,Image 1,1,27,
5283,,Surface,19,Image 1,1,32,
8104,,Surface,19,Image 1,1,34,
1493,,Surface,19,Image 1,1,38,
90257,,Surface,19,Image 1,1,40,
1814,,Surface,19,Image 1,1,41,
4489,,Surface,19,Image 1,1,45,
7588,,Surface,19,Image 1,1,50,
123,,Surface,19,Image 1,1,53,
23943,,Surface,19,Image 1,1,55,
213255,,Surface,19,Image 1,1,57,
117953,,Surface,19,Image 1,1,58,
33786,,Surface,19,Image 1,1,59,
140,,Surface,19,Image 1,1,62,
11075,,Surface,19,Image 1,1,65,
175523,,Surface,19,Image 1,1,70,
56909,,Surface,19,Image 1,1,81,
53950,,Surface,19,Image 1,1,83,
34700,,Surface,19,Image 1,1,84,
20263,,Surface,19,Image 1,1,90,
1353,,Surface,19,Image 1,1,94,
2815,,Surface,19,Image 1,1,95,
36035,,Surface,19,Image 1,1,96,
106305,,Surface,19,Image 1,1,98,
500134,,Surface,19,Image 1,1,100,
51502,,Surface,19,Image 1,1,102,
15536,,Surface,19,Image 1,1,104,
1338,,Surface,19,Image 1,1,112,
14667,,Surface,19,Image 1,1,113,
12922,,Surface,19,Image 1,1,114,
3727,,Surface,19,Image 1,1,118,
17085,,Surface,19,Image 1,1,121,
38710,,Surface,19,Image 1,1,124,
3,,Surface,19,Image 1,1,137,
2925,,Surface,19,Image 1,1,138,
592543,,Surface,19,Image 1,1,141,
878,,Surface,19,Image 1,1,145,
17998,,Surface,19,Image 1,1,149,
130,,Surface,19,Image 1,1,150,
1233,,Surface,19,Image 1,1,154,
2363,,Surface,19,Image 1,1,155,
73540,,Surface,19,Image 1,1,166,
108180,,Surface,19,Image 1,1,171,
571382,,Surface,19,Image 1,1,173,
49404,,Surface,19,Image 1,1,174,
13981,,Surface,19,Image 1,1,176,
19640,,Surface,19,Image 1,1,177,
6299,,Surface,19,Image 1,1,190,
70453,,Surface,19,Image 1,1,192,
3779,,Surface,19,Image 1,1,193,
2654,,Surface,19,Image 1,1,205,
19742,,Surface,19,Image 1,1,206,
17560,,Surface,19,Image 1,1,209,
791928,,Surface,19,Image 1,1,210,
21063,,Surface,19,Image 1,1,212,
2734,,Surface,19,Image 1,1,225,
0,,Surface,19,Image 1,1,235,
3.81602e+06,,Surface,19,Image 1,1,237,
7845,,Surface,19,Image 1,1,239,
4.05623e+06,,Surface,19,Image 1,1,245,
72560,,Surface,19,Image 1,1,248,
189131,,Surface,19,Image 1,1,251,
182080,,Surface,19,Image 1,1,256,
946,,Surface,19,Image 1,1,258,
31085,,Surface,19,Image 1,1,259,
617706,,Surface,19,Image 1,1,260,
7468,,Surface,19,Image 1,1,262,
587407,,Surface,19,Image 1,1,263,
2424,,Surface,19,Image 1,1,269,
3.04001e+06,,Surface,19,Image 1,1,271,
151564,,Surface,19,Image 1,1,278,
465346,,Surface,19,Image 1,1,280,
311589,,Surface,19,Image 1,1,289,
111298,,Surface,19,Image 1,1,292,
323884,,Surface,19,Image 1,1,294,
23377,,Surface,19,Image 1,1,295,
