
Intensity Sum Ch=13 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
16667,,Surface,13,Image 1,1,4,
103339,,Surface,13,Image 1,1,5,
52681,,Surface,13,Image 1,1,11,
77129,,Surface,13,Image 1,1,14,
197785,,Surface,13,Image 1,1,20,
38409,,Surface,13,Image 1,1,21,
259570,,Surface,13,Image 1,1,27,
20610,,Surface,13,Image 1,1,32,
23087,,Surface,13,Image 1,1,34,
41147,,Surface,13,Image 1,1,38,
292884,,Surface,13,Image 1,1,40,
4265,,Surface,13,Image 1,1,41,
55375,,Surface,13,Image 1,1,45,
1914,,Surface,13,Image 1,1,50,
80577,,Surface,13,Image 1,1,53,
7026,,Surface,13,Image 1,1,55,
121451,,Surface,13,Image 1,1,57,
9.97656e+06,,Surface,13,Image 1,1,58,
85335,,Surface,13,Image 1,1,59,
48059,,Surface,13,Image 1,1,62,
23555,,Surface,13,Image 1,1,65,
735465,,Surface,13,Image 1,1,70,
36626,,Surface,13,Image 1,1,81,
71701,,Surface,13,Image 1,1,83,
17295,,Surface,13,Image 1,1,84,
207855,,Surface,13,Image 1,1,90,
54282,,Surface,13,Image 1,1,94,
43835,,Surface,13,Image 1,1,95,
32621,,Surface,13,Image 1,1,96,
639716,,Surface,13,Image 1,1,98,
1.84121e+06,,Surface,13,Image 1,1,100,
942589,,Surface,13,Image 1,1,102,
256649,,Surface,13,Image 1,1,104,
42413,,Surface,13,Image 1,1,112,
272515,,Surface,13,Image 1,1,113,
93740,,Surface,13,Image 1,1,114,
55524,,Surface,13,Image 1,1,118,
7695,,Surface,13,Image 1,1,121,
65965,,Surface,13,Image 1,1,124,
167630,,Surface,13,Image 1,1,137,
137540,,Surface,13,Image 1,1,138,
1.91181e+06,,Surface,13,Image 1,1,141,
45863,,Surface,13,Image 1,1,145,
362384,,Surface,13,Image 1,1,149,
41940,,Surface,13,Image 1,1,150,
43217,,Surface,13,Image 1,1,154,
95917,,Surface,13,Image 1,1,155,
619112,,Surface,13,Image 1,1,166,
66307,,Surface,13,Image 1,1,171,
319725,,Surface,13,Image 1,1,173,
402961,,Surface,13,Image 1,1,174,
26077,,Surface,13,Image 1,1,176,
178307,,Surface,13,Image 1,1,177,
302711,,Surface,13,Image 1,1,190,
508827,,Surface,13,Image 1,1,192,
36224,,Surface,13,Image 1,1,193,
55236,,Surface,13,Image 1,1,205,
275214,,Surface,13,Image 1,1,206,
57757,,Surface,13,Image 1,1,209,
984837,,Surface,13,Image 1,1,210,
654429,,Surface,13,Image 1,1,212,
125630,,Surface,13,Image 1,1,225,
71726,,Surface,13,Image 1,1,235,
0,,Surface,13,Image 1,1,237,
4331,,Surface,13,Image 1,1,239,
2.02735e+06,,Surface,13,Image 1,1,245,
86093,,Surface,13,Image 1,1,248,
448147,,Surface,13,Image 1,1,251,
1.23212e+06,,Surface,13,Image 1,1,256,
11425,,Surface,13,Image 1,1,258,
31241,,Surface,13,Image 1,1,259,
65843,,Surface,13,Image 1,1,260,
29818,,Surface,13,Image 1,1,262,
894032,,Surface,13,Image 1,1,263,
47732,,Surface,13,Image 1,1,269,
1.02533e+07,,Surface,13,Image 1,1,271,
1.39121e+06,,Surface,13,Image 1,1,278,
1.68816e+06,,Surface,13,Image 1,1,280,
1.02238e+06,,Surface,13,Image 1,1,289,
429194,,Surface,13,Image 1,1,292,
2.00268e+06,,Surface,13,Image 1,1,294,
40330,,Surface,13,Image 1,1,295,
2845,,Surface,13,Image 1,1,297,
64593,,Surface,13,Image 1,1,298,
37717,,Surface,13,Image 1,1,312,
27799,,Surface,13,Image 1,1,318,
22518,,Surface,13,Image 1,1,326,
170285,,Surface,13,Image 1,1,332,
1.54499e+06,,Surface,13,Image 1,1,339,
271507,,Surface,13,Image 1,1,343,
6.50344e+06,,Surface,13,Image 1,1,346,
180549,,Surface,13,Image 1,1,348,
42618,,Surface,13,Image 1,1,356,
148052,,Surface,13,Image 1,1,357,
1.16904e+06,,Surface,13,Image 1,1,359,
43559,,Surface,13,Image 1,1,361,
40955,,Surface,13,Image 1,1,365,
348848,,Surface,13,Image 1,1,370,
42943,,Surface,13,Image 1,1,376,
20179,,Surface,13,Image 1,1,377,
367367,,Surface,13,Image 1,1,382,
85361,,Surface,13,Image 1,1,384,
48417,,Surface,13,Image 1,1,388,
32616,,Surface,13,Image 1,1,389,
70995,,Surface,13,Image 1,1,390,
182273,,Surface,13,Image 1,1,401,
67021,,Surface,13,Image 1,1,406,
118900,,Surface,13,Image 1,1,409,
79203,,Surface,13,Image 1,1,410,
1.20579e+06,,Surface,13,Image 1,1,411,
51264,,Surface,13,Image 1,1,412,
190457,,Surface,13,Image 1,1,418,
58896,,Surface,13,Image 1,1,424,
22256,,Surface,13,Image 1,1,426,
79683,,Surface,13,Image 1,1,433,
50260,,Surface,13,Image 1,1,439,
19539,,Surface,13,Image 1,1,449,
2.32147e+06,,Surface,13,Image 1,1,452,
916282,,Surface,13,Image 1,1,453,
1.31509e+06,,Surface,13,Image 1,1,456,
44775,,Surface,13,Image 1,1,457,
1.07202e+06,,Surface,13,Image 1,1,458,
6.022e+06,,Surface,13,Image 1,1,459,
2.6163e+06,,Surface,13,Image 1,1,465,
11951,,Surface,13,Image 1,1,466,
174,,Surface,13,Image 1,1,470,
670347,,Surface,13,Image 1,1,474,
5872,,Surface,13,Image 1,1,479,
7537,,Surface,13,Image 1,1,481,
20274,,Surface,13,Image 1,1,482,
4554,,Surface,13,Image 1,1,485,
18155,,Surface,13,Image 1,1,489,
1.35219e+06,,Surface,13,Image 1,1,492,
54736,,Surface,13,Image 1,1,497,
6471,,Surface,13,Image 1,1,498,
38768,,Surface,13,Image 1,1,503,
28297,,Surface,13,Image 1,1,504,
54442,,Surface,13,Image 1,1,505,
12519,,Surface,13,Image 1,1,507,
574553,,Surface,13,Image 1,1,508,
194576,,Surface,13,Image 1,1,524,
665609,,Surface,13,Image 1,1,530,
31257,,Surface,13,Image 1,1,532,
69529,,Surface,13,Image 1,1,533,
673536,,Surface,13,Image 1,1,537,
68146,,Surface,13,Image 1,1,540,
5.26598e+06,,Surface,13,Image 1,1,541,
63861,,Surface,13,Image 1,1,542,
3.2142e+06,,Surface,13,Image 1,1,544,
45012,,Surface,13,Image 1,1,547,
277115,,Surface,13,Image 1,1,549,
7.91943e+06,,Surface,13,Image 1,1,550,
15353,,Surface,13,Image 1,1,551,
52746,,Surface,13,Image 1,1,558,
106190,,Surface,13,Image 1,1,561,
37633,,Surface,13,Image 1,1,571,
327381,,Surface,13,Image 1,1,572,
436760,,Surface,13,Image 1,1,573,
123050,,Surface,13,Image 1,1,576,
48389,,Surface,13,Image 1,1,581,
27421,,Surface,13,Image 1,1,588,
4195,,Surface,13,Image 1,1,589,
10005,,Surface,13,Image 1,1,592,
9823,,Surface,13,Image 1,1,599,
12627,,Surface,13,Image 1,1,601,
85158,,Surface,13,Image 1,1,604,
262229,,Surface,13,Image 1,1,606,
54052,,Surface,13,Image 1,1,607,
536833,,Surface,13,Image 1,1,611,
860706,,Surface,13,Image 1,1,614,
34255,,Surface,13,Image 1,1,615,
1.82735e+06,,Surface,13,Image 1,1,616,
115851,,Surface,13,Image 1,1,617,
34096,,Surface,13,Image 1,1,619,
2.14635e+06,,Surface,13,Image 1,1,627,
230639,,Surface,13,Image 1,1,631,
68553,,Surface,13,Image 1,1,632,
144551,,Surface,13,Image 1,1,639,
381852,,Surface,13,Image 1,1,644,
744912,,Surface,13,Image 1,1,652,
133277,,Surface,13,Image 1,1,655,
171363,,Surface,13,Image 1,1,657,
29512,,Surface,13,Image 1,1,658,
569991,,Surface,13,Image 1,1,665,
65215,,Surface,13,Image 1,1,682,
1.57576e+06,,Surface,13,Image 1,1,687,
106201,,Surface,13,Image 1,1,693,
10965,,Surface,13,Image 1,1,699,
11147,,Surface,13,Image 1,1,700,
41258,,Surface,13,Image 1,1,708,
33157,,Surface,13,Image 1,1,710,
46869,,Surface,13,Image 1,1,725,
165504,,Surface,13,Image 1,1,728,
622014,,Surface,13,Image 1,1,729,
120142,,Surface,13,Image 1,1,730,
