
Intensity StdDev Ch=37 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
159.529,,Surface,37,Image 1,1,4,
90.9981,,Surface,37,Image 1,1,5,
218.072,,Surface,37,Image 1,1,11,
161.231,,Surface,37,Image 1,1,14,
214.239,,Surface,37,Image 1,1,20,
98.2182,,Surface,37,Image 1,1,21,
150.269,,Surface,37,Image 1,1,27,
208.386,,Surface,37,Image 1,1,32,
201.024,,Surface,37,Image 1,1,34,
221.144,,Surface,37,Image 1,1,38,
208.982,,Surface,37,Image 1,1,40,
144.199,,Surface,37,Image 1,1,41,
183.082,,Surface,37,Image 1,1,45,
155.905,,Surface,37,Image 1,1,50,
220.688,,Surface,37,Image 1,1,53,
45.8088,,Surface,37,Image 1,1,55,
118.901,,Surface,37,Image 1,1,57,
1082.28,,Surface,37,Image 1,1,58,
141.183,,Surface,37,Image 1,1,59,
131.602,,Surface,37,Image 1,1,62,
186.9,,Surface,37,Image 1,1,65,
283.175,,Surface,37,Image 1,1,70,
154.819,,Surface,37,Image 1,1,81,
115.442,,Surface,37,Image 1,1,83,
406.335,,Surface,37,Image 1,1,84,
274.757,,Surface,37,Image 1,1,90,
249.081,,Surface,37,Image 1,1,94,
237.238,,Surface,37,Image 1,1,95,
97.7246,,Surface,37,Image 1,1,96,
168.34,,Surface,37,Image 1,1,98,
671.9,,Surface,37,Image 1,1,100,
120.105,,Surface,37,Image 1,1,102,
232.554,,Surface,37,Image 1,1,104,
99.0584,,Surface,37,Image 1,1,112,
96.9254,,Surface,37,Image 1,1,113,
227.697,,Surface,37,Image 1,1,114,
57.0499,,Surface,37,Image 1,1,118,
38.971,,Surface,37,Image 1,1,121,
29.0972,,Surface,37,Image 1,1,124,
115.336,,Surface,37,Image 1,1,137,
292.48,,Surface,37,Image 1,1,138,
177.275,,Surface,37,Image 1,1,141,
79.5916,,Surface,37,Image 1,1,145,
152.339,,Surface,37,Image 1,1,149,
252.101,,Surface,37,Image 1,1,150,
223.621,,Surface,37,Image 1,1,154,
296.407,,Surface,37,Image 1,1,155,
120.052,,Surface,37,Image 1,1,166,
126.047,,Surface,37,Image 1,1,171,
187.442,,Surface,37,Image 1,1,173,
159.824,,Surface,37,Image 1,1,174,
200.823,,Surface,37,Image 1,1,176,
276.392,,Surface,37,Image 1,1,177,
204.454,,Surface,37,Image 1,1,190,
104.806,,Surface,37,Image 1,1,192,
277.158,,Surface,37,Image 1,1,193,
138.718,,Surface,37,Image 1,1,205,
156.963,,Surface,37,Image 1,1,206,
363.493,,Surface,37,Image 1,1,209,
59.5546,,Surface,37,Image 1,1,210,
187.297,,Surface,37,Image 1,1,212,
0,,Surface,37,Image 1,1,225,
114.984,,Surface,37,Image 1,1,235,
658.344,,Surface,37,Image 1,1,237,
