
Intensity Max Ch=13 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
627,,Surface,13,Image 1,1,4,
714,,Surface,13,Image 1,1,5,
676,,Surface,13,Image 1,1,11,
1026,,Surface,13,Image 1,1,14,
1116,,Surface,13,Image 1,1,20,
519,,Surface,13,Image 1,1,21,
967,,Surface,13,Image 1,1,27,
519,,Surface,13,Image 1,1,32,
705,,Surface,13,Image 1,1,34,
704,,Surface,13,Image 1,1,38,
1098,,Surface,13,Image 1,1,40,
278,,Surface,13,Image 1,1,41,
839,,Surface,13,Image 1,1,45,
285,,Surface,13,Image 1,1,50,
1299,,Surface,13,Image 1,1,53,
302,,Surface,13,Image 1,1,55,
800,,Surface,13,Image 1,1,57,
5287,,Surface,13,Image 1,1,58,
771,,Surface,13,Image 1,1,59,
873,,Surface,13,Image 1,1,62,
572,,Surface,13,Image 1,1,65,
1109,,Surface,13,Image 1,1,70,
826,,Surface,13,Image 1,1,81,
705,,Surface,13,Image 1,1,83,
875,,Surface,13,Image 1,1,84,
1017,,Surface,13,Image 1,1,90,
955,,Surface,13,Image 1,1,94,
846,,Surface,13,Image 1,1,95,
636,,Surface,13,Image 1,1,96,
1319,,Surface,13,Image 1,1,98,
2770,,Surface,13,Image 1,1,100,
1230,,Surface,13,Image 1,1,102,
1175,,Surface,13,Image 1,1,104,
788,,Surface,13,Image 1,1,112,
1130,,Surface,13,Image 1,1,113,
793,,Surface,13,Image 1,1,114,
882,,Surface,13,Image 1,1,118,
451,,Surface,13,Image 1,1,121,
640,,Surface,13,Image 1,1,124,
932,,Surface,13,Image 1,1,137,
1285,,Surface,13,Image 1,1,138,
1362,,Surface,13,Image 1,1,141,
1033,,Surface,13,Image 1,1,145,
1119,,Surface,13,Image 1,1,149,
1225,,Surface,13,Image 1,1,150,
838,,Surface,13,Image 1,1,154,
1122,,Surface,13,Image 1,1,155,
1196,,Surface,13,Image 1,1,166,
1123,,Surface,13,Image 1,1,171,
1306,,Surface,13,Image 1,1,173,
1745,,Surface,13,Image 1,1,174,
819,,Surface,13,Image 1,1,176,
960,,Surface,13,Image 1,1,177,
1558,,Surface,13,Image 1,1,190,
1388,,Surface,13,Image 1,1,192,
944,,Surface,13,Image 1,1,193,
916,,Surface,13,Image 1,1,205,
1245,,Surface,13,Image 1,1,206,
1000,,Surface,13,Image 1,1,209,
2173,,Surface,13,Image 1,1,210,
1358,,Surface,13,Image 1,1,212,
1171,,Surface,13,Image 1,1,225,
985,,Surface,13,Image 1,1,235,
0,,Surface,13,Image 1,1,237,
378,,Surface,13,Image 1,1,239,
4775,,Surface,13,Image 1,1,245,
1072,,Surface,13,Image 1,1,248,
1448,,Surface,13,Image 1,1,251,
3631,,Surface,13,Image 1,1,256,
593,,Surface,13,Image 1,1,258,
1095,,Surface,13,Image 1,1,259,
1050,,Surface,13,Image 1,1,260,
550,,Surface,13,Image 1,1,262,
1215,,Surface,13,Image 1,1,263,
674,,Surface,13,Image 1,1,269,
3841,,Surface,13,Image 1,1,271,
1724,,Surface,13,Image 1,1,278,
1461,,Surface,13,Image 1,1,280,
1290,,Surface,13,Image 1,1,289,
981,,Surface,13,Image 1,1,292,
1949,,Surface,13,Image 1,1,294,
865,,Surface,13,Image 1,1,295,
464,,Surface,13,Image 1,1,297,
556,,Surface,13,Image 1,1,298,
655,,Surface,13,Image 1,1,312,
630,,Surface,13,Image 1,1,318,
604,,Surface,13,Image 1,1,326,
1010,,Surface,13,Image 1,1,332,
1867,,Surface,13,Image 1,1,339,
931,,Surface,13,Image 1,1,343,
2111,,Surface,13,Image 1,1,346,
993,,Surface,13,Image 1,1,348,
1211,,Surface,13,Image 1,1,356,
1182,,Surface,13,Image 1,1,357,
