
Intensity Sum of Square Ch=30 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.44883e+06,,Surface,30,Image 1,1,4,
1.30133e+07,,Surface,30,Image 1,1,5,
1.0947e+07,,Surface,30,Image 1,1,11,
3.16135e+07,,Surface,30,Image 1,1,14,
2.3906e+08,,Surface,30,Image 1,1,20,
8.65347e+07,,Surface,30,Image 1,1,21,
9.0682e+08,,Surface,30,Image 1,1,27,
1.20681e+07,,Surface,30,Image 1,1,32,
2.30309e+06,,Surface,30,Image 1,1,34,
3.65255e+06,,Surface,30,Image 1,1,38,
2.09385e+08,,Surface,30,Image 1,1,40,
7.08473e+06,,Surface,30,Image 1,1,41,
6.94904e+06,,Surface,30,Image 1,1,45,
5.71998e+06,,Surface,30,Image 1,1,50,
1.97682e+06,,Surface,30,Image 1,1,53,
1.13132e+07,,Surface,30,Image 1,1,55,
7.57334e+07,,Surface,30,Image 1,1,57,
1.05707e+08,,Surface,30,Image 1,1,58,
3.6886e+08,,Surface,30,Image 1,1,59,
898805,,Surface,30,Image 1,1,62,
8.7579e+06,,Surface,30,Image 1,1,65,
2.35421e+08,,Surface,30,Image 1,1,70,
4225,,Surface,30,Image 1,1,81,
233674,,Surface,30,Image 1,1,83,
8.07226e+06,,Surface,30,Image 1,1,84,
8.47784e+06,,Surface,30,Image 1,1,90,
1.40914e+06,,Surface,30,Image 1,1,94,
1.16637e+06,,Surface,30,Image 1,1,95,
1.71527e+06,,Surface,30,Image 1,1,96,
1.76198e+08,,Surface,30,Image 1,1,98,
1.68764e+07,,Surface,30,Image 1,1,100,
4.31704e+08,,Surface,30,Image 1,1,102,
8.39558e+07,,Surface,30,Image 1,1,104,
0,,Surface,30,Image 1,1,112,
0,,Surface,30,Image 1,1,113,
4.48485e+06,,Surface,30,Image 1,1,114,
0,,Surface,30,Image 1,1,118,
0,,Surface,30,Image 1,1,121,
0,,Surface,30,Image 1,1,124,
0,,Surface,30,Image 1,1,137,
1.41424e+07,,Surface,30,Image 1,1,138,
0,,Surface,30,Image 1,1,141,
0,,Surface,30,Image 1,1,145,
0,,Surface,30,Image 1,1,149,
7.02718e+07,,Surface,30,Image 1,1,150,
0,,Surface,30,Image 1,1,154,
0,,Surface,30,Image 1,1,155,
0,,Surface,30,Image 1,1,166,
0,,Surface,30,Image 1,1,171,
0,,Surface,30,Image 1,1,173,
0,,Surface,30,Image 1,1,174,
0,,Surface,30,Image 1,1,176,
0,,Surface,30,Image 1,1,177,
0,,Surface,30,Image 1,1,190,
0,,Surface,30,Image 1,1,192,
0,,Surface,30,Image 1,1,193,
0,,Surface,30,Image 1,1,205,
0,,Surface,30,Image 1,1,206,
0,,Surface,30,Image 1,1,209,
0,,Surface,30,Image 1,1,210,
0,,Surface,30,Image 1,1,212,
0,,Surface,30,Image 1,1,225,
0,,Surface,30,Image 1,1,235,
6.6084e+07,,Surface,30,Image 1,1,237,
4.46064e+06,,Surface,30,Image 1,1,239,
7.58543e+06,,Surface,30,Image 1,1,245,
3.90098e+07,,Surface,30,Image 1,1,248,
1.00949e+08,,Surface,30,Image 1,1,251,
3.15001e+08,,Surface,30,Image 1,1,256,
204940,,Surface,30,Image 1,1,258,
1.20377e+06,,Surface,30,Image 1,1,259,
7.57105e+06,,Surface,30,Image 1,1,260,
4.4423e+06,,Surface,30,Image 1,1,262,
2.49088e+08,,Surface,30,Image 1,1,263,
1.76927e+06,,Surface,30,Image 1,1,269,
9.34888e+07,,Surface,30,Image 1,1,271,
4.7505e+08,,Surface,30,Image 1,1,278,
1.18683e+09,,Surface,30,Image 1,1,280,
1.075e+08,,Surface,30,Image 1,1,289,
8.18605e+08,,Surface,30,Image 1,1,292,
3.9804e+08,,Surface,30,Image 1,1,294,
3.9072e+07,,Surface,30,Image 1,1,295,
1.42679e+06,,Surface,30,Image 1,1,297,
5.31061e+07,,Surface,30,Image 1,1,298,
6.5784e+07,,Surface,30,Image 1,1,312,
3.03559e+06,,Surface,30,Image 1,1,318,
7.71442e+06,,Surface,30,Image 1,1,326,
8.7158e+06,,Surface,30,Image 1,1,332,
6.47701e+08,,Surface,30,Image 1,1,339,
1.20111e+08,,Surface,30,Image 1,1,343,
1.75732e+09,,Surface,30,Image 1,1,346,
8.84774e+07,,Surface,30,Image 1,1,348,
4.08392e+06,,Surface,30,Image 1,1,356,
2.42188e+06,,Surface,30,Image 1,1,357,
2.64044e+08,,Surface,30,Image 1,1,359,
1.45451e+06,,Surface,30,Image 1,1,361,
2.44187e+07,,Surface,30,Image 1,1,365,
9.13822e+06,,Surface,30,Image 1,1,370,
6.12845e+07,,Surface,30,Image 1,1,376,
2.30422e+06,,Surface,30,Image 1,1,377,
1.11574e+08,,Surface,30,Image 1,1,382,
1.31889e+07,,Surface,30,Image 1,1,384,
2.79463e+07,,Surface,30,Image 1,1,388,
1.34386e+07,,Surface,30,Image 1,1,389,
8.04896e+06,,Surface,30,Image 1,1,390,
4.08673e+07,,Surface,30,Image 1,1,401,
625277,,Surface,30,Image 1,1,406,
2.40258e+07,,Surface,30,Image 1,1,409,
4.65565e+07,,Surface,30,Image 1,1,410,
2.21994e+09,,Surface,30,Image 1,1,411,
2.55995e+07,,Surface,30,Image 1,1,412,
3.60872e+07,,Surface,30,Image 1,1,418,
2.34265e+06,,Surface,30,Image 1,1,424,
1.74355e+06,,Surface,30,Image 1,1,426,
9.69728e+06,,Surface,30,Image 1,1,433,
1.38909e+06,,Surface,30,Image 1,1,439,
784428,,Surface,30,Image 1,1,449,
3.93472e+09,,Surface,30,Image 1,1,452,
9.2135e+07,,Surface,30,Image 1,1,453,
2.42573e+08,,Surface,30,Image 1,1,456,
