
Area
 ==================== 
Area,Unit,Category,Time,ID,
3.51044,µm^2,Surface,1,1356,
3.67089,µm^2,Surface,1,1358,
3.84105,µm^2,Surface,1,1359,
6.70946,µm^2,Surface,1,1360,
19.3483,µm^2,Surface,1,1365,
3.97944,µm^2,Surface,1,1369,
7.31449,µm^2,Surface,1,1371,
31.9931,µm^2,Surface,1,1383,
3.84626,µm^2,Surface,1,1388,
6.51725,µm^2,Surface,1,1392,
36.4514,µm^2,Surface,1,1395,
5.35205,µm^2,Surface,1,1399,
18.472,µm^2,Surface,1,1400,
4.51753,µm^2,Surface,1,1401,
4.95828,µm^2,Surface,1,1406,
3.81102,µm^2,Surface,1,1408,
5.58383,µm^2,Surface,1,1410,
4.37742,µm^2,Surface,1,1411,
3.74117,µm^2,Surface,1,1422,
3.2298,µm^2,Surface,1,1428,
6.16284,µm^2,Surface,1,1429,
5.16123,µm^2,Surface,1,1441,
7.23308,µm^2,Surface,1,1464,
5.42272,µm^2,Surface,1,1467,
14.5549,µm^2,Surface,1,1470,
4.47285,µm^2,Surface,1,1475,
20.6021,µm^2,Surface,1,1488,
2.63364,µm^2,Surface,1,1494,
34.9552,µm^2,Surface,1,1501,
10.011,µm^2,Surface,1,1502,
2.19581,µm^2,Surface,1,1503,
2.83697,µm^2,Surface,1,1504,
5.67293,µm^2,Surface,1,1508,
23.6598,µm^2,Surface,1,1510,
16.1924,µm^2,Surface,1,1512,
12.9754,µm^2,Surface,1,1515,
2.72595,µm^2,Surface,1,1516,
2.28346,µm^2,Surface,1,1517,
25.679,µm^2,Surface,1,1518,
7.09753,µm^2,Surface,1,1521,
5.66451,µm^2,Surface,1,1525,
14.3117,µm^2,Surface,1,1527,
5.45533,µm^2,Surface,1,1528,
2.24794,µm^2,Surface,1,1529,
31.6113,µm^2,Surface,1,1534,
8.62363,µm^2,Surface,1,1535,
11.8666,µm^2,Surface,1,1537,
3.17041,µm^2,Surface,1,1540,
5.60184,µm^2,Surface,1,1542,
13.0777,µm^2,Surface,1,1545,
6.10293,µm^2,Surface,1,1546,
2.40724,µm^2,Surface,1,1547,
7.2297,µm^2,Surface,1,1549,
2.90159,µm^2,Surface,1,1554,
2.79415,µm^2,Surface,1,1555,
3.8378,µm^2,Surface,1,1556,
4.01669,µm^2,Surface,1,1565,
38.8949,µm^2,Surface,1,1566,
29.5744,µm^2,Surface,1,1569,
2.96653,µm^2,Surface,1,1574,
35.0012,µm^2,Surface,1,1575,
2.56021,µm^2,Surface,1,1577,
2.26531,µm^2,Surface,1,1578,
4.2089,µm^2,Surface,1,1579,
11.2661,µm^2,Surface,1,1580,
5.99605,µm^2,Surface,1,1584,
2.43533,µm^2,Surface,1,1597,
4.79709,µm^2,Surface,1,1599,
15.4119,µm^2,Surface,1,1602,
2.56934,µm^2,Surface,1,1607,
5.08878,µm^2,Surface,1,1609,
22.3041,µm^2,Surface,1,1610,
10.6063,µm^2,Surface,1,1619,
6.01205,µm^2,Surface,1,1621,
14.2671,µm^2,Surface,1,1632,
2.38505,µm^2,Surface,1,1635,
13.5415,µm^2,Surface,1,1647,
2.19355,µm^2,Surface,1,1656,
5.40924,µm^2,Surface,1,1657,
2.39078,µm^2,Surface,1,1659,
2.34239,µm^2,Surface,1,1662,
3.102,µm^2,Surface,1,1663,
4.68445,µm^2,Surface,1,1664,
20.0775,µm^2,Surface,1,1667,
8.90068,µm^2,Surface,1,1668,
41.748,µm^2,Surface,1,1676,
4.70985,µm^2,Surface,1,1677,
3.51087,µm^2,Surface,1,1679,
7.41791,µm^2,Surface,1,1680,
2.58238,µm^2,Surface,1,1686,
3.4736,µm^2,Surface,1,1689,
16.8749,µm^2,Surface,1,1692,
8.83741,µm^2,Surface,1,1715,
23.0561,µm^2,Surface,1,1716,
12.3365,µm^2,Surface,1,1718,
4.55423,µm^2,Surface,1,1722,
2.46332,µm^2,Surface,1,1739,
22.1662,µm^2,Surface,1,1742,
17.5953,µm^2,Surface,1,1743,
5.45634,µm^2,Surface,1,1752,
11.4639,µm^2,Surface,1,1754,
5.37323,µm^2,Surface,1,1757,
6.02693,µm^2,Surface,1,1759,
18.5372,µm^2,Surface,1,1761,
11.7724,µm^2,Surface,1,1762,
5.30677,µm^2,Surface,1,1763,
3.31384,µm^2,Surface,1,1779,
3.78536,µm^2,Surface,1,1784,
47.3245,µm^2,Surface,1,1786,
4.5904,µm^2,Surface,1,1791,
5.5326,µm^2,Surface,1,1792,
2.68205,µm^2,Surface,1,1794,
6.09505,µm^2,Surface,1,1802,
3.21881,µm^2,Surface,1,1808,
11.3192,µm^2,Surface,1,1812,
5.98717,µm^2,Surface,1,1815,
2.52407,µm^2,Surface,1,1816,
2.30808,µm^2,Surface,1,1820,
24.8014,µm^2,Surface,1,1832,
2.9235,µm^2,Surface,1,1835,
14.2976,µm^2,Surface,1,1845,
2.92353,µm^2,Surface,1,1846,
15.9557,µm^2,Surface,1,1848,
13.0745,µm^2,Surface,1,1856,
6.61584,µm^2,Surface,1,1860,
2.53971,µm^2,Surface,1,1866,
4.86028,µm^2,Surface,1,1867,
14.7617,µm^2,Surface,1,1868,
6.34526,µm^2,Surface,1,1871,
3.58328,µm^2,Surface,1,1872,
7.88249,µm^2,Surface,1,1875,
13.3125,µm^2,Surface,1,1878,
3.03745,µm^2,Surface,1,1879,
27.5581,µm^2,Surface,1,1882,
27.953,µm^2,Surface,1,1885,
12.4593,µm^2,Surface,1,1886,
17.6426,µm^2,Surface,1,1887,
21.1514,µm^2,Surface,1,1890,
2.60194,µm^2,Surface,1,1891,
11.5148,µm^2,Surface,1,1892,
2.37689,µm^2,Surface,1,1897,
3.15071,µm^2,Surface,1,1901,
14.2067,µm^2,Surface,1,1904,
6.85226,µm^2,Surface,1,1906,
8.84859,µm^2,Surface,1,1907,
2.87509,µm^2,Surface,1,1917,
2.90943,µm^2,Surface,1,1920,
13.4881,µm^2,Surface,1,1922,
3.0707,µm^2,Surface,1,1936,
10.891,µm^2,Surface,1,1939,
21.5483,µm^2,Surface,1,1941,
13.0837,µm^2,Surface,1,1943,
4.38362,µm^2,Surface,1,1948,
12.6978,µm^2,Surface,1,1949,
8.62931,µm^2,Surface,1,1952,
4.75555,µm^2,Surface,1,1955,
12.7097,µm^2,Surface,1,1956,
2.98272,µm^2,Surface,1,1966,
4.65528,µm^2,Surface,1,1969,
8.53348,µm^2,Surface,1,1970,
28.4061,µm^2,Surface,1,1974,
3.80655,µm^2,Surface,1,1977,
3.54859,µm^2,Surface,1,1988,
23.4687,µm^2,Surface,1,1990,
10.0331,µm^2,Surface,1,1992,
7.57119,µm^2,Surface,1,1993,
8.96721,µm^2,Surface,1,1997,
5.84926,µm^2,Surface,1,2001,
3.86891,µm^2,Surface,1,2006,
6.08468,µm^2,Surface,1,2010,
3.03647,µm^2,Surface,1,2013,
8.79573,µm^2,Surface,1,2016,
6.41943,µm^2,Surface,1,2020,
2.72122,µm^2,Surface,1,2021,
4.31363,µm^2,Surface,1,2023,
2.61504,µm^2,Surface,1,2025,
2.83879,µm^2,Surface,1,2026,
10.3936,µm^2,Surface,1,2030,
2.59385,µm^2,Surface,1,2031,
2.4501,µm^2,Surface,1,2035,
5.72108,µm^2,Surface,1,2040,
3.49411,µm^2,Surface,1,2050,
8.68226,µm^2,Surface,1,2051,
2.60231,µm^2,Surface,1,2052,
4.83989,µm^2,Surface,1,2054,
3.82364,µm^2,Surface,1,2055,
2.45015,µm^2,Surface,1,2058,
2.72101,µm^2,Surface,1,2061,
3.33695,µm^2,Surface,1,2064,
2.50675,µm^2,Surface,1,2065,
21.9009,µm^2,Surface,1,2068,
11.3029,µm^2,Surface,1,2070,
13.1785,µm^2,Surface,1,2074,
8.28449,µm^2,Surface,1,2076,
2.68436,µm^2,Surface,1,2079,
12.6094,µm^2,Surface,1,2090,
2.98141,µm^2,Surface,1,2092,
