
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
61.9247,,Surface,2,Image 1,1,4,
96.24,,Surface,2,Image 1,1,5,
66.9757,,Surface,2,Image 1,1,11,
83.1966,,Surface,2,Image 1,1,14,
86.8932,,Surface,2,Image 1,1,20,
69.419,,Surface,2,Image 1,1,21,
112.806,,Surface,2,Image 1,1,27,
75.108,,Surface,2,Image 1,1,32,
35.729,,Surface,2,Image 1,1,34,
73.827,,Surface,2,Image 1,1,38,
102.752,,Surface,2,Image 1,1,40,
76.368,,Surface,2,Image 1,1,41,
61.113,,Surface,2,Image 1,1,45,
106.119,,Surface,2,Image 1,1,50,
10747.3,,Surface,2,Image 1,1,53,
92.9312,,Surface,2,Image 1,1,55,
74.1567,,Surface,2,Image 1,1,57,
7914.57,,Surface,2,Image 1,1,58,
78.6858,,Surface,2,Image 1,1,59,
45.7479,,Surface,2,Image 1,1,62,
93.1979,,Surface,2,Image 1,1,65,
58.0012,,Surface,2,Image 1,1,70,
75.3542,,Surface,2,Image 1,1,81,
45.9731,,Surface,2,Image 1,1,83,
77.824,,Surface,2,Image 1,1,84,
62.2133,,Surface,2,Image 1,1,90,
57.404,,Surface,2,Image 1,1,94,
57.046,,Surface,2,Image 1,1,95,
82.3726,,Surface,2,Image 1,1,96,
88.2584,,Surface,2,Image 1,1,98,
2763.76,,Surface,2,Image 1,1,100,
126.999,,Surface,2,Image 1,1,102,
77.2641,,Surface,2,Image 1,1,104,
54.9897,,Surface,2,Image 1,1,112,
70.4398,,Surface,2,Image 1,1,113,
75.1824,,Surface,2,Image 1,1,114,
59.6518,,Surface,2,Image 1,1,118,
86.1001,,Surface,2,Image 1,1,121,
78.4355,,Surface,2,Image 1,1,124,
57.337,,Surface,2,Image 1,1,137,
82.6458,,Surface,2,Image 1,1,138,
103.764,,Surface,2,Image 1,1,141,
59.7224,,Surface,2,Image 1,1,145,
69.1229,,Surface,2,Image 1,1,149,
40.2173,,Surface,2,Image 1,1,150,
60.7098,,Surface,2,Image 1,1,154,
69.2152,,Surface,2,Image 1,1,155,
107.611,,Surface,2,Image 1,1,166,
51.2511,,Surface,2,Image 1,1,171,
63.6568,,Surface,2,Image 1,1,173,
71.1703,,Surface,2,Image 1,1,174,
47.4799,,Surface,2,Image 1,1,176,
54.6081,,Surface,2,Image 1,1,177,
58.4243,,Surface,2,Image 1,1,190,
84.4063,,Surface,2,Image 1,1,192,
57.8065,,Surface,2,Image 1,1,193,
48.6692,,Surface,2,Image 1,1,205,
89.546,,Surface,2,Image 1,1,206,
31.4138,,Surface,2,Image 1,1,209,
87.3708,,Surface,2,Image 1,1,210,
53.2566,,Surface,2,Image 1,1,212,
58.472,,Surface,2,Image 1,1,225,
57.3129,,Surface,2,Image 1,1,235,
11160,,Surface,2,Image 1,1,237,
89.7684,,Surface,2,Image 1,1,239,
5975.81,,Surface,2,Image 1,1,245,
75.7525,,Surface,2,Image 1,1,248,
59.2311,,Surface,2,Image 1,1,251,
92.0197,,Surface,2,Image 1,1,256,
47.4645,,Surface,2,Image 1,1,258,
53.4208,,Surface,2,Image 1,1,259,
71.1438,,Surface,2,Image 1,1,260,
66.1761,,Surface,2,Image 1,1,262,
95.0859,,Surface,2,Image 1,1,263,
69.8079,,Surface,2,Image 1,1,269,
1170.33,,Surface,2,Image 1,1,271,
93.4307,,Surface,2,Image 1,1,278,
104.458,,Surface,2,Image 1,1,280,
90.2292,,Surface,2,Image 1,1,289,
63.6584,,Surface,2,Image 1,1,292,
113.216,,Surface,2,Image 1,1,294,
60.114,,Surface,2,Image 1,1,295,
69.8916,,Surface,2,Image 1,1,297,
67.0406,,Surface,2,Image 1,1,298,
75.8465,,Surface,2,Image 1,1,312,
81.1423,,Surface,2,Image 1,1,318,
82.2799,,Surface,2,Image 1,1,326,
86.8442,,Surface,2,Image 1,1,332,
105,,Surface,2,Image 1,1,339,
77.6618,,Surface,2,Image 1,1,343,
153.077,,Surface,2,Image 1,1,346,
49.8215,,Surface,2,Image 1,1,348,
56.6696,,Surface,2,Image 1,1,356,
49.8878,,Surface,2,Image 1,1,357,
91.8651,,Surface,2,Image 1,1,359,
2299.29,,Surface,2,Image 1,1,361,
54.6501,,Surface,2,Image 1,1,365,
82.1645,,Surface,2,Image 1,1,370,
78.2054,,Surface,2,Image 1,1,376,
58.2727,,Surface,2,Image 1,1,377,
50.4323,,Surface,2,Image 1,1,382,
52.551,,Surface,2,Image 1,1,384,
50.1284,,Surface,2,Image 1,1,388,
58.3724,,Surface,2,Image 1,1,389,
63.8708,,Surface,2,Image 1,1,390,
52.8294,,Surface,2,Image 1,1,401,
65.6302,,Surface,2,Image 1,1,406,
75.1506,,Surface,2,Image 1,1,409,
64.5619,,Surface,2,Image 1,1,410,
113.814,,Surface,2,Image 1,1,411,
34.0324,,Surface,2,Image 1,1,412,
62.6737,,Surface,2,Image 1,1,418,
53.2011,,Surface,2,Image 1,1,424,
34.0578,,Surface,2,Image 1,1,426,
57.4841,,Surface,2,Image 1,1,433,
66.0323,,Surface,2,Image 1,1,439,
75.5429,,Surface,2,Image 1,1,449,
159.713,,Surface,2,Image 1,1,452,
92.1321,,Surface,2,Image 1,1,453,
101.722,,Surface,2,Image 1,1,456,
58.8593,,Surface,2,Image 1,1,457,
105.268,,Surface,2,Image 1,1,458,
155.715,,Surface,2,Image 1,1,459,
114.13,,Surface,2,Image 1,1,465,
53.7729,,Surface,2,Image 1,1,466,
44.7126,,Surface,2,Image 1,1,470,
117.655,,Surface,2,Image 1,1,474,
73.9142,,Surface,2,Image 1,1,479,
73.4376,,Surface,2,Image 1,1,481,
69.1064,,Surface,2,Image 1,1,482,
47.1146,,Surface,2,Image 1,1,485,
74.8396,,Surface,2,Image 1,1,489,
153.251,,Surface,2,Image 1,1,492,
66.8334,,Surface,2,Image 1,1,497,
44.9474,,Surface,2,Image 1,1,498,
86.1039,,Surface,2,Image 1,1,503,
59.6101,,Surface,2,Image 1,1,504,
84.4466,,Surface,2,Image 1,1,505,
55.3639,,Surface,2,Image 1,1,507,
111.201,,Surface,2,Image 1,1,508,
67.9401,,Surface,2,Image 1,1,524,
86.9549,,Surface,2,Image 1,1,530,
49.1559,,Surface,2,Image 1,1,532,
64.5545,,Surface,2,Image 1,1,533,
91.8311,,Surface,2,Image 1,1,537,
69.2851,,Surface,2,Image 1,1,540,
129.495,,Surface,2,Image 1,1,541,
52.86,,Surface,2,Image 1,1,542,
145.56,,Surface,2,Image 1,1,544,
72.9422,,Surface,2,Image 1,1,547,
75.8065,,Surface,2,Image 1,1,549,
4676.74,,Surface,2,Image 1,1,550,
36.2601,,Surface,2,Image 1,1,551,
56.5085,,Surface,2,Image 1,1,558,
62.7925,,Surface,2,Image 1,1,561,
76.3308,,Surface,2,Image 1,1,571,
89.767,,Surface,2,Image 1,1,572,
126.29,,Surface,2,Image 1,1,573,
90.1786,,Surface,2,Image 1,1,576,
72.1321,,Surface,2,Image 1,1,581,
69.1869,,Surface,2,Image 1,1,588,
9660.59,,Surface,2,Image 1,1,589,
55.8436,,Surface,2,Image 1,1,592,
59.7423,,Surface,2,Image 1,1,599,
