
Intensity Sum Ch=17 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
22787,,Surface,17,Image 1,1,4,
56814,,Surface,17,Image 1,1,5,
40323,,Surface,17,Image 1,1,11,
175469,,Surface,17,Image 1,1,14,
349670,,Surface,17,Image 1,1,20,
79617,,Surface,17,Image 1,1,21,
389780,,Surface,17,Image 1,1,27,
17571,,Surface,17,Image 1,1,32,
34278,,Surface,17,Image 1,1,34,
63992,,Surface,17,Image 1,1,38,
479052,,Surface,17,Image 1,1,40,
30825,,Surface,17,Image 1,1,41,
137766,,Surface,17,Image 1,1,45,
40729,,Surface,17,Image 1,1,50,
40401,,Surface,17,Image 1,1,53,
3716,,Surface,17,Image 1,1,55,
144388,,Surface,17,Image 1,1,57,
9.3271e+06,,Surface,17,Image 1,1,58,
141099,,Surface,17,Image 1,1,59,
25257,,Surface,17,Image 1,1,62,
72480,,Surface,17,Image 1,1,65,
477580,,Surface,17,Image 1,1,70,
53237,,Surface,17,Image 1,1,81,
67765,,Surface,17,Image 1,1,83,
75545,,Surface,17,Image 1,1,84,
154988,,Surface,17,Image 1,1,90,
47570,,Surface,17,Image 1,1,94,
73738,,Surface,17,Image 1,1,95,
35035,,Surface,17,Image 1,1,96,
963989,,Surface,17,Image 1,1,98,
2.92642e+06,,Surface,17,Image 1,1,100,
530230,,Surface,17,Image 1,1,102,
212806,,Surface,17,Image 1,1,104,
50023,,Surface,17,Image 1,1,112,
142973,,Surface,17,Image 1,1,113,
151272,,Surface,17,Image 1,1,114,
38418,,Surface,17,Image 1,1,118,
957,,Surface,17,Image 1,1,121,
47099,,Surface,17,Image 1,1,124,
77322,,Surface,17,Image 1,1,137,
335078,,Surface,17,Image 1,1,138,
1.88686e+06,,Surface,17,Image 1,1,141,
39942,,Surface,17,Image 1,1,145,
382583,,Surface,17,Image 1,1,149,
26309,,Surface,17,Image 1,1,150,
23444,,Surface,17,Image 1,1,154,
56027,,Surface,17,Image 1,1,155,
451660,,Surface,17,Image 1,1,166,
101634,,Surface,17,Image 1,1,171,
284717,,Surface,17,Image 1,1,173,
286066,,Surface,17,Image 1,1,174,
55505,,Surface,17,Image 1,1,176,
244007,,Surface,17,Image 1,1,177,
304933,,Surface,17,Image 1,1,190,
430039,,Surface,17,Image 1,1,192,
39167,,Surface,17,Image 1,1,193,
25977,,Surface,17,Image 1,1,205,
217783,,Surface,17,Image 1,1,206,
47296,,Surface,17,Image 1,1,209,
413380,,Surface,17,Image 1,1,210,
421091,,Surface,17,Image 1,1,212,
161753,,Surface,17,Image 1,1,225,
55097,,Surface,17,Image 1,1,235,
3.13141e+06,,Surface,17,Image 1,1,237,
11510,,Surface,17,Image 1,1,239,
2.57468e+06,,Surface,17,Image 1,1,245,
49833,,Surface,17,Image 1,1,248,
303962,,Surface,17,Image 1,1,251,
996119,,Surface,17,Image 1,1,256,
4960,,Surface,17,Image 1,1,258,
45684,,Surface,17,Image 1,1,259,
39591,,Surface,17,Image 1,1,260,
23839,,Surface,17,Image 1,1,262,
