
Intensity Median Ch=26 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1204,,Surface,26,Image 1,1,4,
0.25,,Surface,26,Image 1,1,5,
0.5,,Surface,26,Image 1,1,11,
21,,Surface,26,Image 1,1,14,
0.25,,Surface,26,Image 1,1,20,
703,,Surface,26,Image 1,1,21,
0.125,,Surface,26,Image 1,1,27,
0.25,,Surface,26,Image 1,1,32,
0.03125,,Surface,26,Image 1,1,34,
215.5,,Surface,26,Image 1,1,38,
0.5,,Surface,26,Image 1,1,40,
95.25,,Surface,26,Image 1,1,41,
158.5,,Surface,26,Image 1,1,45,
0.25,,Surface,26,Image 1,1,50,
0.0625,,Surface,26,Image 1,1,53,
52.5,,Surface,26,Image 1,1,55,
1051,,Surface,26,Image 1,1,57,
0.25,,Surface,26,Image 1,1,58,
572,,Surface,26,Image 1,1,59,
259,,Surface,26,Image 1,1,62,
1104,,Surface,26,Image 1,1,65,
0.25,,Surface,26,Image 1,1,70,
261.5,,Surface,26,Image 1,1,81,
0.125,,Surface,26,Image 1,1,83,
0.0625,,Surface,26,Image 1,1,84,
0.5,,Surface,26,Image 1,1,90,
0.5,,Surface,26,Image 1,1,94,
0.25,,Surface,26,Image 1,1,95,
1219,,Surface,26,Image 1,1,96,
211,,Surface,26,Image 1,1,98,
0.125,,Surface,26,Image 1,1,100,
0,,Surface,26,Image 1,1,102,
839,,Surface,26,Image 1,1,104,
0,,Surface,26,Image 1,1,112,
0,,Surface,26,Image 1,1,113,
594,,Surface,26,Image 1,1,114,
0,,Surface,26,Image 1,1,118,
0,,Surface,26,Image 1,1,121,
0,,Surface,26,Image 1,1,124,
0,,Surface,26,Image 1,1,137,
0.125,,Surface,26,Image 1,1,138,
0,,Surface,26,Image 1,1,141,
0,,Surface,26,Image 1,1,145,
0,,Surface,26,Image 1,1,149,
0,,Surface,26,Image 1,1,150,
0,,Surface,26,Image 1,1,154,
0,,Surface,26,Image 1,1,155,
0,,Surface,26,Image 1,1,166,
0,,Surface,26,Image 1,1,171,
0,,Surface,26,Image 1,1,173,
0,,Surface,26,Image 1,1,174,
0,,Surface,26,Image 1,1,176,
0,,Surface,26,Image 1,1,177,
0,,Surface,26,Image 1,1,190,
0,,Surface,26,Image 1,1,192,
0,,Surface,26,Image 1,1,193,
0,,Surface,26,Image 1,1,205,
0,,Surface,26,Image 1,1,206,
0,,Surface,26,Image 1,1,209,
0,,Surface,26,Image 1,1,210,
0,,Surface,26,Image 1,1,212,
0,,Surface,26,Image 1,1,225,
0,,Surface,26,Image 1,1,235,
0.125,,Surface,26,Image 1,1,237,
21.25,,Surface,26,Image 1,1,239,
0.25,,Surface,26,Image 1,1,245,
488.5,,Surface,26,Image 1,1,248,
0.125,,Surface,26,Image 1,1,251,
0.5,,Surface,26,Image 1,1,256,
149.5,,Surface,26,Image 1,1,258,
0.125,,Surface,26,Image 1,1,259,
296.5,,Surface,26,Image 1,1,260,
90.5,,Surface,26,Image 1,1,262,
0.5,,Surface,26,Image 1,1,263,
466.5,,Surface,26,Image 1,1,269,
0.5,,Surface,26,Image 1,1,271,
0.25,,Surface,26,Image 1,1,278,
197,,Surface,26,Image 1,1,280,
113,,Surface,26,Image 1,1,289,
187.5,,Surface,26,Image 1,1,292,
14.5,,Surface,26,Image 1,1,294,
218.75,,Surface,26,Image 1,1,295,
0.125,,Surface,26,Image 1,1,297,
153,,Surface,26,Image 1,1,298,
0.25,,Surface,26,Image 1,1,312,
1,,Surface,26,Image 1,1,318,
1,,Surface,26,Image 1,1,326,
0.125,,Surface,26,Image 1,1,332,
49,,Surface,26,Image 1,1,339,
1,,Surface,26,Image 1,1,343,
79,,Surface,26,Image 1,1,346,
53,,Surface,26,Image 1,1,348,
476,,Surface,26,Image 1,1,356,
0.03125,,Surface,26,Image 1,1,357,
218,,Surface,26,Image 1,1,359,
0.125,,Surface,26,Image 1,1,361,
119,,Surface,26,Image 1,1,365,
1072,,Surface,26,Image 1,1,370,
0.0625,,Surface,26,Image 1,1,376,
0.25,,Surface,26,Image 1,1,377,
745,,Surface,26,Image 1,1,382,
0.25,,Surface,26,Image 1,1,384,
0.125,,Surface,26,Image 1,1,388,
0.25,,Surface,26,Image 1,1,389,
0.25,,Surface,26,Image 1,1,390,
0.25,,Surface,26,Image 1,1,401,
0.125,,Surface,26,Image 1,1,406,
1964,,Surface,26,Image 1,1,409,
25.75,,Surface,26,Image 1,1,410,
235,,Surface,26,Image 1,1,411,
0.0625,,Surface,26,Image 1,1,412,
55.5,,Surface,26,Image 1,1,418,
5.25,,Surface,26,Image 1,1,424,
0.125,,Surface,26,Image 1,1,426,
0.25,,Surface,26,Image 1,1,433,
50.5,,Surface,26,Image 1,1,439,
0.03125,,Surface,26,Image 1,1,449,
60.5,,Surface,26,Image 1,1,452,
227,,Surface,26,Image 1,1,453,
0.5,,Surface,26,Image 1,1,456,
0.25,,Surface,26,Image 1,1,457,
19.5,,Surface,26,Image 1,1,458,
0.5,,Surface,26,Image 1,1,459,
16,,Surface,26,Image 1,1,465,
206.5,,Surface,26,Image 1,1,466,
0.0625,,Surface,26,Image 1,1,470,
1,,Surface,26,Image 1,1,474,
0.25,,Surface,26,Image 1,1,479,
0.25,,Surface,26,Image 1,1,481,
155.25,,Surface,26,Image 1,1,482,
