
Intensity StdDev Ch=27 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
16.0371,,Surface,27,Image 1,1,4,
13.3096,,Surface,27,Image 1,1,5,
16.0978,,Surface,27,Image 1,1,11,
8.43388,,Surface,27,Image 1,1,14,
23.4917,,Surface,27,Image 1,1,20,
21.7371,,Surface,27,Image 1,1,21,
32.053,,Surface,27,Image 1,1,27,
24.5621,,Surface,27,Image 1,1,32,
24.1142,,Surface,27,Image 1,1,34,
5.17803,,Surface,27,Image 1,1,38,
13.5515,,Surface,27,Image 1,1,40,
2.00197,,Surface,27,Image 1,1,41,
11.9637,,Surface,27,Image 1,1,45,
36.9129,,Surface,27,Image 1,1,50,
574.491,,Surface,27,Image 1,1,53,
24.7782,,Surface,27,Image 1,1,55,
22.281,,Surface,27,Image 1,1,57,
192.402,,Surface,27,Image 1,1,58,
40.4508,,Surface,27,Image 1,1,59,
14.8698,,Surface,27,Image 1,1,62,
42.3036,,Surface,27,Image 1,1,65,
32.3053,,Surface,27,Image 1,1,70,
24.7955,,Surface,27,Image 1,1,81,
17.5175,,Surface,27,Image 1,1,83,
30.8493,,Surface,27,Image 1,1,84,
26.758,,Surface,27,Image 1,1,90,
19.2945,,Surface,27,Image 1,1,94,
3.24779,,Surface,27,Image 1,1,95,
18.4612,,Surface,27,Image 1,1,96,
33.6965,,Surface,27,Image 1,1,98,
166.997,,Surface,27,Image 1,1,100,
0,,Surface,27,Image 1,1,102,
21.7888,,Surface,27,Image 1,1,104,
0,,Surface,27,Image 1,1,112,
0,,Surface,27,Image 1,1,113,
18.8074,,Surface,27,Image 1,1,114,
0,,Surface,27,Image 1,1,118,
0,,Surface,27,Image 1,1,121,
0,,Surface,27,Image 1,1,124,
0,,Surface,27,Image 1,1,137,
18.3022,,Surface,27,Image 1,1,138,
0,,Surface,27,Image 1,1,141,
0,,Surface,27,Image 1,1,145,
0,,Surface,27,Image 1,1,149,
0,,Surface,27,Image 1,1,150,
0,,Surface,27,Image 1,1,154,
0,,Surface,27,Image 1,1,155,
0,,Surface,27,Image 1,1,166,
0,,Surface,27,Image 1,1,171,
0,,Surface,27,Image 1,1,173,
0,,Surface,27,Image 1,1,174,
0,,Surface,27,Image 1,1,176,
0,,Surface,27,Image 1,1,177,
0,,Surface,27,Image 1,1,190,
0,,Surface,27,Image 1,1,192,
0,,Surface,27,Image 1,1,193,
0,,Surface,27,Image 1,1,205,
0,,Surface,27,Image 1,1,206,
0,,Surface,27,Image 1,1,209,
0,,Surface,27,Image 1,1,210,
0,,Surface,27,Image 1,1,212,
0,,Surface,27,Image 1,1,225,
0,,Surface,27,Image 1,1,235,
47.594,,Surface,27,Image 1,1,237,
2.88995,,Surface,27,Image 1,1,239,
21.4461,,Surface,27,Image 1,1,245,
26.7089,,Surface,27,Image 1,1,248,
30.9699,,Surface,27,Image 1,1,251,
21.0588,,Surface,27,Image 1,1,256,
3.51983,,Surface,27,Image 1,1,258,
24.8594,,Surface,27,Image 1,1,259,
30.8079,,Surface,27,Image 1,1,260,
9.2441,,Surface,27,Image 1,1,262,
23.6561,,Surface,27,Image 1,1,263,
0,,Surface,27,Image 1,1,269,
26.5604,,Surface,27,Image 1,1,271,
10.3742,,Surface,27,Image 1,1,278,
24.679,,Surface,27,Image 1,1,280,
18.6826,,Surface,27,Image 1,1,289,
19.2028,,Surface,27,Image 1,1,292,
38.6941,,Surface,27,Image 1,1,294,
21.3458,,Surface,27,Image 1,1,295,
32.4149,,Surface,27,Image 1,1,297,
21.7912,,Surface,27,Image 1,1,298,
18.9559,,Surface,27,Image 1,1,312,
9.46641,,Surface,27,Image 1,1,318,
7.77189,,Surface,27,Image 1,1,326,
2.54559,,Surface,27,Image 1,1,332,
25.8848,,Surface,27,Image 1,1,339,
17.8722,,Surface,27,Image 1,1,343,
43.3477,,Surface,27,Image 1,1,346,
29.4926,,Surface,27,Image 1,1,348,
1.32097,,Surface,27,Image 1,1,356,
10.5587,,Surface,27,Image 1,1,357,
33.7638,,Surface,27,Image 1,1,359,
5.53798,,Surface,27,Image 1,1,361,
11.8858,,Surface,27,Image 1,1,365,
26.5232,,Surface,27,Image 1,1,370,
12.3253,,Surface,27,Image 1,1,376,
9.88447,,Surface,27,Image 1,1,377,
29.833,,Surface,27,Image 1,1,382,
22.5014,,Surface,27,Image 1,1,384,
20.8926,,Surface,27,Image 1,1,388,
5.49832,,Surface,27,Image 1,1,389,
32.7028,,Surface,27,Image 1,1,390,
20.8214,,Surface,27,Image 1,1,401,
16.9988,,Surface,27,Image 1,1,406,
15.2761,,Surface,27,Image 1,1,409,
6.29378,,Surface,27,Image 1,1,410,
27.2457,,Surface,27,Image 1,1,411,
3.90561,,Surface,27,Image 1,1,412,
23.1788,,Surface,27,Image 1,1,418,
6.07594,,Surface,27,Image 1,1,424,
16.211,,Surface,27,Image 1,1,426,
14.199,,Surface,27,Image 1,1,433,
21.8729,,Surface,27,Image 1,1,439,
9.5393,,Surface,27,Image 1,1,449,
66.2978,,Surface,27,Image 1,1,452,
11.7689,,Surface,27,Image 1,1,453,
12.4161,,Surface,27,Image 1,1,456,
4.48563,,Surface,27,Image 1,1,457,
21.241,,Surface,27,Image 1,1,458,
36.8856,,Surface,27,Image 1,1,459,
30.1407,,Surface,27,Image 1,1,465,
11.1117,,Surface,27,Image 1,1,466,
1.97467,,Surface,27,Image 1,1,470,
15.1403,,Surface,27,Image 1,1,474,
8.78424,,Surface,27,Image 1,1,479,
7.25356,,Surface,27,Image 1,1,481,
9.49607,,Surface,27,Image 1,1,482,
13.8229,,Surface,27,Image 1,1,485,
21.1573,,Surface,27,Image 1,1,489,
53.7421,,Surface,27,Image 1,1,492,
31.0205,,Surface,27,Image 1,1,497,
12.0561,,Surface,27,Image 1,1,498,
12.7766,,Surface,27,Image 1,1,503,
25.6408,,Surface,27,Image 1,1,504,
16.6769,,Surface,27,Image 1,1,505,
15.916,,Surface,27,Image 1,1,507,
26.1689,,Surface,27,Image 1,1,508,
19.8897,,Surface,27,Image 1,1,524,
9.63944,,Surface,27,Image 1,1,530,
9.31064,,Surface,27,Image 1,1,532,
8.14276,,Surface,27,Image 1,1,533,
18.0444,,Surface,27,Image 1,1,537,
22.409,,Surface,27,Image 1,1,540,
177.557,,Surface,27,Image 1,1,541,
18.661,,Surface,27,Image 1,1,542,
28.5719,,Surface,27,Image 1,1,544,
11.4169,,Surface,27,Image 1,1,547,
26.3205,,Surface,27,Image 1,1,549,
136.295,,Surface,27,Image 1,1,550,
33.4951,,Surface,27,Image 1,1,551,
5.85419,,Surface,27,Image 1,1,558,
28.3366,,Surface,27,Image 1,1,561,
26.6325,,Surface,27,Image 1,1,571,
10.5633,,Surface,27,Image 1,1,572,
16.6327,,Surface,27,Image 1,1,573,
14.4034,,Surface,27,Image 1,1,576,
12.2838,,Surface,27,Image 1,1,581,
14.5667,,Surface,27,Image 1,1,588,
10.5647,,Surface,27,Image 1,1,589,
0,,Surface,27,Image 1,1,592,
7.27001,,Surface,27,Image 1,1,599,
2.74015,,Surface,27,Image 1,1,601,
18.9601,,Surface,27,Image 1,1,604,
20.1902,,Surface,27,Image 1,1,606,
6.41114,,Surface,27,Image 1,1,607,
13.7704,,Surface,27,Image 1,1,611,
13.1322,,Surface,27,Image 1,1,614,
6.61704,,Surface,27,Image 1,1,615,
325.905,,Surface,27,Image 1,1,616,
12.4099,,Surface,27,Image 1,1,617,
12.1336,,Surface,27,Image 1,1,619,
24.223,,Surface,27,Image 1,1,627,
14.4439,,Surface,27,Image 1,1,631,
15.8366,,Surface,27,Image 1,1,632,
33.0048,,Surface,27,Image 1,1,639,
19.5771,,Surface,27,Image 1,1,644,
18.0111,,Surface,27,Image 1,1,652,
9.75338,,Surface,27,Image 1,1,655,
7.51737,,Surface,27,Image 1,1,657,
16.4791,,Surface,27,Image 1,1,658,
40.1553,,Surface,27,Image 1,1,665,
24.8834,,Surface,27,Image 1,1,682,
12.0775,,Surface,27,Image 1,1,687,
0.246645,,Surface,27,Image 1,1,693,
3.74998,,Surface,27,Image 1,1,699,
10.3899,,Surface,27,Image 1,1,700,
19.7323,,Surface,27,Image 1,1,708,
24.5813,,Surface,27,Image 1,1,710,
3.96701,,Surface,27,Image 1,1,725,
23.9382,,Surface,27,Image 1,1,728,
14.3291,,Surface,27,Image 1,1,729,
7.31319,,Surface,27,Image 1,1,730,
16.1961,,Surface,27,Image 1,1,731,
7.90444,,Surface,27,Image 1,1,733,
15.7063,,Surface,27,Image 1,1,735,
10.1097,,Surface,27,Image 1,1,736,
14.5748,,Surface,27,Image 1,1,742,
10.9483,,Surface,27,Image 1,1,748,
22.4628,,Surface,27,Image 1,1,750,
6.76024,,Surface,27,Image 1,1,753,
7.45524,,Surface,27,Image 1,1,756,
39.7219,,Surface,27,Image 1,1,760,
17.391,,Surface,27,Image 1,1,764,
31.3734,,Surface,27,Image 1,1,766,
12.336,,Surface,27,Image 1,1,771,
33.9376,,Surface,27,Image 1,1,772,
0.568662,,Surface,27,Image 1,1,782,
6.39737,,Surface,27,Image 1,1,783,
32.4015,,Surface,27,Image 1,1,784,
24.3269,,Surface,27,Image 1,1,793,
16.8932,,Surface,27,Image 1,1,794,
1.48629,,Surface,27,Image 1,1,800,
30.8472,,Surface,27,Image 1,1,802,
17.6072,,Surface,27,Image 1,1,805,
21.3211,,Surface,27,Image 1,1,810,
15.8102,,Surface,27,Image 1,1,817,
26.8874,,Surface,27,Image 1,1,821,
19.6208,,Surface,27,Image 1,1,822,
3.72155,,Surface,27,Image 1,1,827,
17.1914,,Surface,27,Image 1,1,831,
29.5213,,Surface,27,Image 1,1,834,
8.55432,,Surface,27,Image 1,1,839,
31.9624,,Surface,27,Image 1,1,850,
21.8113,,Surface,27,Image 1,1,855,
21.5523,,Surface,27,Image 1,1,868,
4.86057,,Surface,27,Image 1,1,874,
41.4321,,Surface,27,Image 1,1,875,
6.88707,,Surface,27,Image 1,1,882,
0.826618,,Surface,27,Image 1,1,883,
16.681,,Surface,27,Image 1,1,885,
22.0702,,Surface,27,Image 1,1,891,
19.3538,,Surface,27,Image 1,1,892,
16.7561,,Surface,27,Image 1,1,895,
27.6018,,Surface,27,Image 1,1,896,
27.3785,,Surface,27,Image 1,1,897,
31.1349,,Surface,27,Image 1,1,901,
14.345,,Surface,27,Image 1,1,905,
3.70173,,Surface,27,Image 1,1,911,
8.64438,,Surface,27,Image 1,1,912,
20.3113,,Surface,27,Image 1,1,924,
12.7171,,Surface,27,Image 1,1,925,
10.0168,,Surface,27,Image 1,1,926,
13.5875,,Surface,27,Image 1,1,935,
12.9253,,Surface,27,Image 1,1,936,
12.9736,,Surface,27,Image 1,1,946,
25.6023,,Surface,27,Image 1,1,950,
5.2521,,Surface,27,Image 1,1,955,
16.3922,,Surface,27,Image 1,1,957,
7.65697,,Surface,27,Image 1,1,962,
6.2145,,Surface,27,Image 1,1,966,
15.0507,,Surface,27,Image 1,1,977,
18.346,,Surface,27,Image 1,1,979,
23.3594,,Surface,27,Image 1,1,986,
13.7054,,Surface,27,Image 1,1,991,
25.7505,,Surface,27,Image 1,1,993,
10.3836,,Surface,27,Image 1,1,1011,
17.8163,,Surface,27,Image 1,1,1013,
14.6105,,Surface,27,Image 1,1,1016,
27.7637,,Surface,27,Image 1,1,1017,
6.95868,,Surface,27,Image 1,1,1023,
23.8749,,Surface,27,Image 1,1,1024,
15.1988,,Surface,27,Image 1,1,1030,
115.133,,Surface,27,Image 1,1,1033,
7.20744,,Surface,27,Image 1,1,1041,
17.4523,,Surface,27,Image 1,1,1043,
12.3092,,Surface,27,Image 1,1,1046,
9.11521,,Surface,27,Image 1,1,1048,
12.7963,,Surface,27,Image 1,1,1049,
0.41602,,Surface,27,Image 1,1,1051,
22.8151,,Surface,27,Image 1,1,1052,
17.6825,,Surface,27,Image 1,1,1053,
16.9402,,Surface,27,Image 1,1,1055,
18.2839,,Surface,27,Image 1,1,1056,
39.5238,,Surface,27,Image 1,1,1062,
44.9494,,Surface,27,Image 1,1,1065,
26.1208,,Surface,27,Image 1,1,1066,
8.9396,,Surface,27,Image 1,1,1070,
20.0598,,Surface,27,Image 1,1,1071,
22.3253,,Surface,27,Image 1,1,1074,
15.1278,,Surface,27,Image 1,1,1078,
10.1884,,Surface,27,Image 1,1,1087,
24.0547,,Surface,27,Image 1,1,1090,
26.1249,,Surface,27,Image 1,1,1093,
27.2795,,Surface,27,Image 1,1,1094,
32.8763,,Surface,27,Image 1,1,1095,
15.4531,,Surface,27,Image 1,1,1096,
14.0708,,Surface,27,Image 1,1,1101,
20.7979,,Surface,27,Image 1,1,1102,
21.0617,,Surface,27,Image 1,1,1104,
21.1617,,Surface,27,Image 1,1,1105,
3.72228,,Surface,27,Image 1,1,1106,
32.0663,,Surface,27,Image 1,1,1108,
5.96904,,Surface,27,Image 1,1,1109,
3.38066,,Surface,27,Image 1,1,1112,
19.1902,,Surface,27,Image 1,1,1118,
412.694,,Surface,27,Image 1,1,1121,
13.7918,,Surface,27,Image 1,1,1131,
27.9305,,Surface,27,Image 1,1,1134,
2.89985,,Surface,27,Image 1,1,1137,
16.6535,,Surface,27,Image 1,1,1144,
20.8374,,Surface,27,Image 1,1,1145,
17.7769,,Surface,27,Image 1,1,1148,
0,,Surface,27,Image 1,1,1163,
19.8312,,Surface,27,Image 1,1,1166,
16.7369,,Surface,27,Image 1,1,1169,
35.0522,,Surface,27,Image 1,1,1171,
1.67481,,Surface,27,Image 1,1,1173,
46.0517,,Surface,27,Image 1,1,1177,
4.52826,,Surface,27,Image 1,1,1184,
32.329,,Surface,27,Image 1,1,1189,
6.13782,,Surface,27,Image 1,1,1191,
13.0271,,Surface,27,Image 1,1,1193,
8.30352,,Surface,27,Image 1,1,1198,
17.999,,Surface,27,Image 1,1,1200,
3.62677,,Surface,27,Image 1,1,1202,
290.724,,Surface,27,Image 1,1,1203,
4.72147,,Surface,27,Image 1,1,1212,
4.72009,,Surface,27,Image 1,1,1217,
8.56844,,Surface,27,Image 1,1,1223,
19.767,,Surface,27,Image 1,1,1224,
