
Intensity Median Ch=18 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
176.5,,Surface,18,Image 1,1,4,
0.5,,Surface,18,Image 1,1,5,
0.25,,Surface,18,Image 1,1,11,
174,,Surface,18,Image 1,1,14,
109,,Surface,18,Image 1,1,20,
908,,Surface,18,Image 1,1,21,
493,,Surface,18,Image 1,1,27,
6.5,,Surface,18,Image 1,1,32,
63.5,,Surface,18,Image 1,1,34,
116.5,,Surface,18,Image 1,1,38,
250,,Surface,18,Image 1,1,40,
0.25,,Surface,18,Image 1,1,41,
95.5,,Surface,18,Image 1,1,45,
337.5,,Surface,18,Image 1,1,50,
1,,Surface,18,Image 1,1,53,
0.5,,Surface,18,Image 1,1,55,
0.5,,Surface,18,Image 1,1,57,
0.5,,Surface,18,Image 1,1,58,
61.5,,Surface,18,Image 1,1,59,
0.5,,Surface,18,Image 1,1,62,
124.5,,Surface,18,Image 1,1,65,
0.5,,Surface,18,Image 1,1,70,
409,,Surface,18,Image 1,1,81,
46.5,,Surface,18,Image 1,1,83,
0.5,,Surface,18,Image 1,1,84,
0.5,,Surface,18,Image 1,1,90,
0.25,,Surface,18,Image 1,1,94,
158.5,,Surface,18,Image 1,1,95,
150.5,,Surface,18,Image 1,1,96,
239,,Surface,18,Image 1,1,98,
0.25,,Surface,18,Image 1,1,100,
339,,Surface,18,Image 1,1,102,
0.5,,Surface,18,Image 1,1,104,
52.25,,Surface,18,Image 1,1,112,
222,,Surface,18,Image 1,1,113,
0.25,,Surface,18,Image 1,1,114,
0.25,,Surface,18,Image 1,1,118,
153,,Surface,18,Image 1,1,121,
998,,Surface,18,Image 1,1,124,
1,,Surface,18,Image 1,1,137,
1.5,,Surface,18,Image 1,1,138,
242,,Surface,18,Image 1,1,141,
106.5,,Surface,18,Image 1,1,145,
9.5,,Surface,18,Image 1,1,149,
0.25,,Surface,18,Image 1,1,150,
0.5,,Surface,18,Image 1,1,154,
94.5,,Surface,18,Image 1,1,155,
185,,Surface,18,Image 1,1,166,
113.5,,Surface,18,Image 1,1,171,
0.5,,Surface,18,Image 1,1,173,
247,,Surface,18,Image 1,1,174,
0.25,,Surface,18,Image 1,1,176,
338,,Surface,18,Image 1,1,177,
215.5,,Surface,18,Image 1,1,190,
171,,Surface,18,Image 1,1,192,
0.125,,Surface,18,Image 1,1,193,
0.25,,Surface,18,Image 1,1,205,
64.5,,Surface,18,Image 1,1,206,
196,,Surface,18,Image 1,1,209,
65,,Surface,18,Image 1,1,210,
0.5,,Surface,18,Image 1,1,212,
0.25,,Surface,18,Image 1,1,225,
0.0625,,Surface,18,Image 1,1,235,
1,,Surface,18,Image 1,1,237,
179.5,,Surface,18,Image 1,1,239,
1,,Surface,18,Image 1,1,245,
14.5,,Surface,18,Image 1,1,248,
26.5,,Surface,18,Image 1,1,251,
