
Intensity Mean Ch=10 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
12,,Surface,10,Image 1,1,4,
39.5379,,Surface,10,Image 1,1,5,
1.66851,,Surface,10,Image 1,1,11,
6.27758,,Surface,10,Image 1,1,14,
22.9147,,Surface,10,Image 1,1,20,
21.8456,,Surface,10,Image 1,1,21,
404.937,,Surface,10,Image 1,1,27,
13.5373,,Surface,10,Image 1,1,32,
6.40851,,Surface,10,Image 1,1,34,
5.72,,Surface,10,Image 1,1,38,
51.0932,,Surface,10,Image 1,1,40,
9.78238,,Surface,10,Image 1,1,41,
14.2366,,Surface,10,Image 1,1,45,
25.7039,,Surface,10,Image 1,1,50,
100.64,,Surface,10,Image 1,1,53,
18.3198,,Surface,10,Image 1,1,55,
35.7065,,Surface,10,Image 1,1,57,
65.9185,,Surface,10,Image 1,1,58,
8.21811,,Surface,10,Image 1,1,59,
13.0568,,Surface,10,Image 1,1,62,
13.4384,,Surface,10,Image 1,1,65,
21.768,,Surface,10,Image 1,1,70,
31.7429,,Surface,10,Image 1,1,81,
8.4961,,Surface,10,Image 1,1,83,
14.8462,,Surface,10,Image 1,1,84,
15.1439,,Surface,10,Image 1,1,90,
5.90488,,Surface,10,Image 1,1,94,
39.634,,Surface,10,Image 1,1,95,
60.2803,,Surface,10,Image 1,1,96,
159.19,,Surface,10,Image 1,1,98,
105.206,,Surface,10,Image 1,1,100,
458.73,,Surface,10,Image 1,1,102,
11.0048,,Surface,10,Image 1,1,104,
50.9471,,Surface,10,Image 1,1,112,
24.1527,,Surface,10,Image 1,1,113,
42.604,,Surface,10,Image 1,1,114,
161.187,,Surface,10,Image 1,1,118,
27.6696,,Surface,10,Image 1,1,121,
54.0721,,Surface,10,Image 1,1,124,
2.60135,,Surface,10,Image 1,1,137,
39.9884,,Surface,10,Image 1,1,138,
31.7558,,Surface,10,Image 1,1,141,
0.047619,,Surface,10,Image 1,1,145,
34.9106,,Surface,10,Image 1,1,149,
29.8251,,Surface,10,Image 1,1,150,
10.0484,,Surface,10,Image 1,1,154,
3.12833,,Surface,10,Image 1,1,155,
102.832,,Surface,10,Image 1,1,166,
8.59432,,Surface,10,Image 1,1,171,
5.17301,,Surface,10,Image 1,1,173,
20.041,,Surface,10,Image 1,1,174,
0,,Surface,10,Image 1,1,176,
0.0720721,,Surface,10,Image 1,1,177,
0.998888,,Surface,10,Image 1,1,190,
102.289,,Surface,10,Image 1,1,192,
0.693548,,Surface,10,Image 1,1,193,
75.5043,,Surface,10,Image 1,1,205,
23.4364,,Surface,10,Image 1,1,206,
1.01786,,Surface,10,Image 1,1,209,
55.7053,,Surface,10,Image 1,1,210,
33.7104,,Surface,10,Image 1,1,212,
0.133595,,Surface,10,Image 1,1,225,
1.17757,,Surface,10,Image 1,1,235,
401.731,,Surface,10,Image 1,1,237,
8.97938,,Surface,10,Image 1,1,239,
24.8667,,Surface,10,Image 1,1,245,
18.7802,,Surface,10,Image 1,1,248,
18.5478,,Surface,10,Image 1,1,251,
16.2318,,Surface,10,Image 1,1,256,
1.74083,,Surface,10,Image 1,1,258,
13.7588,,Surface,10,Image 1,1,259,
66.4327,,Surface,10,Image 1,1,260,
0.678679,,Surface,10,Image 1,1,262,
15.7887,,Surface,10,Image 1,1,263,
49.1417,,Surface,10,Image 1,1,269,
125.461,,Surface,10,Image 1,1,271,
71.8065,,Surface,10,Image 1,1,278,
125.899,,Surface,10,Image 1,1,280,
10.3073,,Surface,10,Image 1,1,289,
32.5069,,Surface,10,Image 1,1,292,
84.7579,,Surface,10,Image 1,1,294,
11.4371,,Surface,10,Image 1,1,295,
5.46371,,Surface,10,Image 1,1,297,
173.396,,Surface,10,Image 1,1,298,
52.8031,,Surface,10,Image 1,1,312,
18.5626,,Surface,10,Image 1,1,318,
14.5578,,Surface,10,Image 1,1,326,
1.29838,,Surface,10,Image 1,1,332,
32.7351,,Surface,10,Image 1,1,339,
9.66919,,Surface,10,Image 1,1,343,
88.7232,,Surface,10,Image 1,1,346,
25.1731,,Surface,10,Image 1,1,348,
30.3533,,Surface,10,Image 1,1,356,
6.94071,,Surface,10,Image 1,1,357,
39.1527,,Surface,10,Image 1,1,359,
7.83019,,Surface,10,Image 1,1,361,
4.80862,,Surface,10,Image 1,1,365,
16.3632,,Surface,10,Image 1,1,370,
4.51176,,Surface,10,Image 1,1,376,
4.71662,,Surface,10,Image 1,1,377,
6.11715,,Surface,10,Image 1,1,382,
10.6214,,Surface,10,Image 1,1,384,
1.93958,,Surface,10,Image 1,1,388,
42.7,,Surface,10,Image 1,1,389,
87.7122,,Surface,10,Image 1,1,390,
3.62737,,Surface,10,Image 1,1,401,
2.50156,,Surface,10,Image 1,1,406,
5.705,,Surface,10,Image 1,1,409,
111.069,,Surface,10,Image 1,1,410,
171.16,,Surface,10,Image 1,1,411,
8.96622,,Surface,10,Image 1,1,412,
3.08014,,Surface,10,Image 1,1,418,
2.78957,,Surface,10,Image 1,1,424,
0.407583,,Surface,10,Image 1,1,426,
2.12437,,Surface,10,Image 1,1,433,
41.354,,Surface,10,Image 1,1,439,
10.684,,Surface,10,Image 1,1,449,
481.444,,Surface,10,Image 1,1,452,
16.1435,,Surface,10,Image 1,1,453,
92.1628,,Surface,10,Image 1,1,456,
14.0373,,Surface,10,Image 1,1,457,
199.575,,Surface,10,Image 1,1,458,
204.496,,Surface,10,Image 1,1,459,
33.7391,,Surface,10,Image 1,1,465,
30.415,,Surface,10,Image 1,1,466,
0.2103,,Surface,10,Image 1,1,470,
23.2297,,Surface,10,Image 1,1,474,
4.02005,,Surface,10,Image 1,1,479,
74.8028,,Surface,10,Image 1,1,481,
22.2017,,Surface,10,Image 1,1,482,
3.93511,,Surface,10,Image 1,1,485,
0.0519481,,Surface,10,Image 1,1,489,
205.766,,Surface,10,Image 1,1,492,
12.1549,,Surface,10,Image 1,1,497,
16.2603,,Surface,10,Image 1,1,498,
53.4906,,Surface,10,Image 1,1,503,
61.9984,,Surface,10,Image 1,1,504,
19.7228,,Surface,10,Image 1,1,505,
0.26875,,Surface,10,Image 1,1,507,
415.629,,Surface,10,Image 1,1,508,
59.7048,,Surface,10,Image 1,1,524,
8.54443,,Surface,10,Image 1,1,530,
0,,Surface,10,Image 1,1,532,
2.17723,,Surface,10,Image 1,1,533,
17.9098,,Surface,10,Image 1,1,537,
6.58915,,Surface,10,Image 1,1,540,
13.4419,,Surface,10,Image 1,1,541,
9.14822,,Surface,10,Image 1,1,542,
39.1558,,Surface,10,Image 1,1,544,
9.21372,,Surface,10,Image 1,1,547,
60.6681,,Surface,10,Image 1,1,549,
64.2103,,Surface,10,Image 1,1,550,
16.841,,Surface,10,Image 1,1,551,
13.0794,,Surface,10,Image 1,1,558,
17.0055,,Surface,10,Image 1,1,561,
187.105,,Surface,10,Image 1,1,571,
12.4803,,Surface,10,Image 1,1,572,
21.6031,,Surface,10,Image 1,1,573,
6.60904,,Surface,10,Image 1,1,576,
13.7277,,Surface,10,Image 1,1,581,
11.4827,,Surface,10,Image 1,1,588,
3.47111,,Surface,10,Image 1,1,589,
4.04059,,Surface,10,Image 1,1,592,
13.4611,,Surface,10,Image 1,1,599,
13.1967,,Surface,10,Image 1,1,601,
4.44649,,Surface,10,Image 1,1,604,
18.1171,,Surface,10,Image 1,1,606,
30.9298,,Surface,10,Image 1,1,607,
5.22989,,Surface,10,Image 1,1,611,
22.8503,,Surface,10,Image 1,1,614,
42.5714,,Surface,10,Image 1,1,615,
519.138,,Surface,10,Image 1,1,616,
27.7773,,Surface,10,Image 1,1,617,
35.6603,,Surface,10,Image 1,1,619,
150.913,,Surface,10,Image 1,1,627,
105.928,,Surface,10,Image 1,1,631,
1.69697,,Surface,10,Image 1,1,632,
43.2141,,Surface,10,Image 1,1,639,
12.7202,,Surface,10,Image 1,1,644,
743.993,,Surface,10,Image 1,1,652,
15.4572,,Surface,10,Image 1,1,655,
39.2679,,Surface,10,Image 1,1,657,
0.549249,,Surface,10,Image 1,1,658,
0.531166,,Surface,10,Image 1,1,665,
5.82965,,Surface,10,Image 1,1,682,
18.1617,,Surface,10,Image 1,1,687,
2.84882,,Surface,10,Image 1,1,693,
11.9241,,Surface,10,Image 1,1,699,
1.08479,,Surface,10,Image 1,1,700,
23.0028,,Surface,10,Image 1,1,708,
30.3566,,Surface,10,Image 1,1,710,
0,,Surface,10,Image 1,1,725,
124.477,,Surface,10,Image 1,1,728,
8.81997,,Surface,10,Image 1,1,729,
10.5511,,Surface,10,Image 1,1,730,
34.6026,,Surface,10,Image 1,1,731,
3.28843,,Surface,10,Image 1,1,733,
58.7513,,Surface,10,Image 1,1,735,
2.81405,,Surface,10,Image 1,1,736,
10.274,,Surface,10,Image 1,1,742,
15.6468,,Surface,10,Image 1,1,748,
29.5626,,Surface,10,Image 1,1,750,
3.6704,,Surface,10,Image 1,1,753,
8.61231,,Surface,10,Image 1,1,756,
24.6393,,Surface,10,Image 1,1,760,
13.488,,Surface,10,Image 1,1,764,
16.5098,,Surface,10,Image 1,1,766,
12.1212,,Surface,10,Image 1,1,771,
4.62316,,Surface,10,Image 1,1,772,
9.56338,,Surface,10,Image 1,1,782,
9.84928,,Surface,10,Image 1,1,783,
14.1475,,Surface,10,Image 1,1,784,
33.3391,,Surface,10,Image 1,1,793,
10.1577,,Surface,10,Image 1,1,794,
0.183721,,Surface,10,Image 1,1,800,
8.2922,,Surface,10,Image 1,1,802,
47.7742,,Surface,10,Image 1,1,805,
1.56808,,Surface,10,Image 1,1,810,
17.8881,,Surface,10,Image 1,1,817,
14.6512,,Surface,10,Image 1,1,821,
115.811,,Surface,10,Image 1,1,822,
1.06667,,Surface,10,Image 1,1,827,
24.0338,,Surface,10,Image 1,1,831,
7.45366,,Surface,10,Image 1,1,834,
16.0772,,Surface,10,Image 1,1,839,
2.21005,,Surface,10,Image 1,1,850,
7.78135,,Surface,10,Image 1,1,855,
20.235,,Surface,10,Image 1,1,868,
18.5107,,Surface,10,Image 1,1,874,
18.8169,,Surface,10,Image 1,1,875,
24.6451,,Surface,10,Image 1,1,882,
0.296399,,Surface,10,Image 1,1,883,
6.26119,,Surface,10,Image 1,1,885,
0,,Surface,10,Image 1,1,891,
1,,Surface,10,Image 1,1,892,
2.23493,,Surface,10,Image 1,1,895,
1.62571,,Surface,10,Image 1,1,896,
26.6784,,Surface,10,Image 1,1,897,
57.9733,,Surface,10,Image 1,1,901,
9.01527,,Surface,10,Image 1,1,905,
0.424581,,Surface,10,Image 1,1,911,
2.45935,,Surface,10,Image 1,1,912,
60.4493,,Surface,10,Image 1,1,924,
20.3844,,Surface,10,Image 1,1,925,
48.4744,,Surface,10,Image 1,1,926,
1.61801,,Surface,10,Image 1,1,935,
13.5915,,Surface,10,Image 1,1,936,
20.7238,,Surface,10,Image 1,1,946,
6.54642,,Surface,10,Image 1,1,950,
9.04751,,Surface,10,Image 1,1,955,
8.51131,,Surface,10,Image 1,1,957,
1.78235,,Surface,10,Image 1,1,962,
1.50751,,Surface,10,Image 1,1,966,
69.8333,,Surface,10,Image 1,1,977,
24.3824,,Surface,10,Image 1,1,979,
3.3806,,Surface,10,Image 1,1,986,
14.2288,,Surface,10,Image 1,1,991,
23.5946,,Surface,10,Image 1,1,993,
0.953157,,Surface,10,Image 1,1,1011,
0.0800866,,Surface,10,Image 1,1,1013,
22.1085,,Surface,10,Image 1,1,1016,
5.43007,,Surface,10,Image 1,1,1017,
11.9363,,Surface,10,Image 1,1,1023,
60.9104,,Surface,10,Image 1,1,1024,
2.72256,,Surface,10,Image 1,1,1030,
11.8495,,Surface,10,Image 1,1,1033,
33.8374,,Surface,10,Image 1,1,1041,
2.96727,,Surface,10,Image 1,1,1043,
4.05837,,Surface,10,Image 1,1,1046,
1.32036,,Surface,10,Image 1,1,1048,
4.03694,,Surface,10,Image 1,1,1049,
1.20773,,Surface,10,Image 1,1,1051,
42.378,,Surface,10,Image 1,1,1052,
46.0752,,Surface,10,Image 1,1,1053,
25.5429,,Surface,10,Image 1,1,1055,
16.0859,,Surface,10,Image 1,1,1056,
2.92647,,Surface,10,Image 1,1,1062,
252.238,,Surface,10,Image 1,1,1065,
6.80297,,Surface,10,Image 1,1,1066,
7.11649,,Surface,10,Image 1,1,1070,
16.8374,,Surface,10,Image 1,1,1071,
457.836,,Surface,10,Image 1,1,1074,
17.622,,Surface,10,Image 1,1,1078,
17.9342,,Surface,10,Image 1,1,1087,
26.6405,,Surface,10,Image 1,1,1090,
42.3556,,Surface,10,Image 1,1,1093,
27.3235,,Surface,10,Image 1,1,1094,
455.72,,Surface,10,Image 1,1,1095,
52.6561,,Surface,10,Image 1,1,1096,
9.17801,,Surface,10,Image 1,1,1101,
17.1767,,Surface,10,Image 1,1,1102,
12.2773,,Surface,10,Image 1,1,1104,
0.719828,,Surface,10,Image 1,1,1105,
2.35227,,Surface,10,Image 1,1,1106,
61.5161,,Surface,10,Image 1,1,1108,
1.27429,,Surface,10,Image 1,1,1109,
12.7849,,Surface,10,Image 1,1,1112,
85.7599,,Surface,10,Image 1,1,1118,
11.7471,,Surface,10,Image 1,1,1121,
2.07079,,Surface,10,Image 1,1,1131,
98.3389,,Surface,10,Image 1,1,1134,
58.5808,,Surface,10,Image 1,1,1137,
74.7944,,Surface,10,Image 1,1,1144,
36.0326,,Surface,10,Image 1,1,1145,
15.4694,,Surface,10,Image 1,1,1148,
25.6449,,Surface,10,Image 1,1,1163,
41.5835,,Surface,10,Image 1,1,1166,
89.2293,,Surface,10,Image 1,1,1169,
6.1531,,Surface,10,Image 1,1,1171,
0,,Surface,10,Image 1,1,1173,
17.5097,,Surface,10,Image 1,1,1177,
7.57684,,Surface,10,Image 1,1,1184,
136.211,,Surface,10,Image 1,1,1189,
29.3255,,Surface,10,Image 1,1,1191,
13.7078,,Surface,10,Image 1,1,1193,
3.80382,,Surface,10,Image 1,1,1198,
50.1367,,Surface,10,Image 1,1,1200,
0.292926,,Surface,10,Image 1,1,1202,
1.99793,,Surface,10,Image 1,1,1203,
14.653,,Surface,10,Image 1,1,1212,
5.94012,,Surface,10,Image 1,1,1217,
7.41395,,Surface,10,Image 1,1,1223,
22.1063,,Surface,10,Image 1,1,1224,
19.2866,,Surface,10,Image 1,1,1226,
17.1788,,Surface,10,Image 1,1,1231,
10.4293,,Surface,10,Image 1,1,1236,
1.05697,,Surface,10,Image 1,1,1237,
105.584,,Surface,10,Image 1,1,1240,
50.5852,,Surface,10,Image 1,1,1241,
12.7099,,Surface,10,Image 1,1,1242,
10.1166,,Surface,10,Image 1,1,1247,
13.5495,,Surface,10,Image 1,1,1249,
0.0550459,,Surface,10,Image 1,1,1250,
23.7661,,Surface,10,Image 1,1,1251,
386.68,,Surface,10,Image 1,1,1253,
13.27,,Surface,10,Image 1,1,1254,
0.914153,,Surface,10,Image 1,1,1256,
2.35531,,Surface,10,Image 1,1,1264,
7.02873,,Surface,10,Image 1,1,1267,
1.42083,,Surface,10,Image 1,1,1275,
65.0104,,Surface,10,Image 1,1,1277,
503.878,,Surface,10,Image 1,1,1278,
3.37255,,Surface,10,Image 1,1,1280,
5.57206,,Surface,10,Image 1,1,1282,
14.0286,,Surface,10,Image 1,1,1283,
11.9494,,Surface,10,Image 1,1,1285,
176.847,,Surface,10,Image 1,1,1288,
14.1171,,Surface,10,Image 1,1,1292,
8.96654,,Surface,10,Image 1,1,1297,
25.9783,,Surface,10,Image 1,1,1300,
29.5128,,Surface,10,Image 1,1,1303,
31.5933,,Surface,10,Image 1,1,1306,
11.5195,,Surface,10,Image 1,1,1307,
28.4219,,Surface,10,Image 1,1,1310,
10.4835,,Surface,10,Image 1,1,1312,
4.66,,Surface,10,Image 1,1,1321,
9.46846,,Surface,10,Image 1,1,1323,
2.76849,,Surface,10,Image 1,1,1332,
24.0874,,Surface,10,Image 1,1,1334,
134.279,,Surface,10,Image 1,1,1341,
113.345,,Surface,10,Image 1,1,1348,
14.4197,,Surface,10,Image 1,1,1350,
0.316456,,Surface,10,Image 1,1,1353,
91.8983,,Surface,10,Image 1,1,1356,
141.564,,Surface,10,Image 1,1,1358,
8.83227,,Surface,10,Image 1,1,1359,
5.54339,,Surface,10,Image 1,1,1360,
201.885,,Surface,10,Image 1,1,1365,
67.4289,,Surface,10,Image 1,1,1369,
13.2881,,Surface,10,Image 1,1,1371,
143.065,,Surface,10,Image 1,1,1383,
9.16541,,Surface,10,Image 1,1,1388,
17.3618,,Surface,10,Image 1,1,1392,
163.612,,Surface,10,Image 1,1,1395,
17.5131,,Surface,10,Image 1,1,1399,
208.549,,Surface,10,Image 1,1,1400,
111.09,,Surface,10,Image 1,1,1401,
40.7352,,Surface,10,Image 1,1,1406,
1.34945,,Surface,10,Image 1,1,1408,
3.99422,,Surface,10,Image 1,1,1410,
1.29851,,Surface,10,Image 1,1,1411,
71.2367,,Surface,10,Image 1,1,1422,
21.5926,,Surface,10,Image 1,1,1428,
11.0278,,Surface,10,Image 1,1,1429,
28.7628,,Surface,10,Image 1,1,1441,
8.56361,,Surface,10,Image 1,1,1464,
12.8836,,Surface,10,Image 1,1,1467,
49.4952,,Surface,10,Image 1,1,1470,
1.10131,,Surface,10,Image 1,1,1475,
13.3425,,Surface,10,Image 1,1,1488,
29.3718,,Surface,10,Image 1,1,1494,
39.2496,,Surface,10,Image 1,1,1501,
108.476,,Surface,10,Image 1,1,1502,
4.94416,,Surface,10,Image 1,1,1503,
25.9743,,Surface,10,Image 1,1,1504,
4,,Surface,10,Image 1,1,1508,
580.244,,Surface,10,Image 1,1,1510,
108.61,,Surface,10,Image 1,1,1512,
22.7231,,Surface,10,Image 1,1,1515,
17.7198,,Surface,10,Image 1,1,1516,
9.50777,,Surface,10,Image 1,1,1517,
37.2754,,Surface,10,Image 1,1,1518,
122.83,,Surface,10,Image 1,1,1521,
0.524941,,Surface,10,Image 1,1,1525,
19.5778,,Surface,10,Image 1,1,1527,
18.051,,Surface,10,Image 1,1,1528,
0.19697,,Surface,10,Image 1,1,1529,
16.7111,,Surface,10,Image 1,1,1534,
6.67908,,Surface,10,Image 1,1,1535,
34.1448,,Surface,10,Image 1,1,1537,
14.064,,Surface,10,Image 1,1,1540,
7.16774,,Surface,10,Image 1,1,1542,
394.53,,Surface,10,Image 1,1,1545,
16.8134,,Surface,10,Image 1,1,1546,
2.38189,,Surface,10,Image 1,1,1547,
