
Intensity Max Ch=29 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1212,,Surface,29,Image 1,1,4,
1262,,Surface,29,Image 1,1,5,
1256,,Surface,29,Image 1,1,11,
1696,,Surface,29,Image 1,1,14,
1938,,Surface,29,Image 1,1,20,
1970,,Surface,29,Image 1,1,21,
1809,,Surface,29,Image 1,1,27,
1473,,Surface,29,Image 1,1,32,
1072,,Surface,29,Image 1,1,34,
1206,,Surface,29,Image 1,1,38,
1486,,Surface,29,Image 1,1,40,
1290,,Surface,29,Image 1,1,41,
1481,,Surface,29,Image 1,1,45,
1033,,Surface,29,Image 1,1,50,
1157,,Surface,29,Image 1,1,53,
564,,Surface,29,Image 1,1,55,
2072,,Surface,29,Image 1,1,57,
6722,,Surface,29,Image 1,1,58,
2007,,Surface,29,Image 1,1,59,
1023,,Surface,29,Image 1,1,62,
969,,Surface,29,Image 1,1,65,
1980,,Surface,29,Image 1,1,70,
760,,Surface,29,Image 1,1,81,
513,,Surface,29,Image 1,1,83,
479,,Surface,29,Image 1,1,84,
1380,,Surface,29,Image 1,1,90,
1163,,Surface,29,Image 1,1,94,
1755,,Surface,29,Image 1,1,95,
1518,,Surface,29,Image 1,1,96,
1793,,Surface,29,Image 1,1,98,
3576,,Surface,29,Image 1,1,100,
1472,,Surface,29,Image 1,1,102,
1694,,Surface,29,Image 1,1,104,
0,,Surface,29,Image 1,1,112,
0,,Surface,29,Image 1,1,113,
1757,,Surface,29,Image 1,1,114,
0,,Surface,29,Image 1,1,118,
0,,Surface,29,Image 1,1,121,
0,,Surface,29,Image 1,1,124,
0,,Surface,29,Image 1,1,137,
2559,,Surface,29,Image 1,1,138,
0,,Surface,29,Image 1,1,141,
0,,Surface,29,Image 1,1,145,
0,,Surface,29,Image 1,1,149,
1597,,Surface,29,Image 1,1,150,
0,,Surface,29,Image 1,1,154,
0,,Surface,29,Image 1,1,155,
0,,Surface,29,Image 1,1,166,
0,,Surface,29,Image 1,1,171,
0,,Surface,29,Image 1,1,173,
0,,Surface,29,Image 1,1,174,
0,,Surface,29,Image 1,1,176,
0,,Surface,29,Image 1,1,177,
0,,Surface,29,Image 1,1,190,
0,,Surface,29,Image 1,1,192,
0,,Surface,29,Image 1,1,193,
0,,Surface,29,Image 1,1,205,
0,,Surface,29,Image 1,1,206,
0,,Surface,29,Image 1,1,209,
0,,Surface,29,Image 1,1,210,
0,,Surface,29,Image 1,1,212,
0,,Surface,29,Image 1,1,225,
0,,Surface,29,Image 1,1,235,
3356,,Surface,29,Image 1,1,237,
884,,Surface,29,Image 1,1,239,
4969,,Surface,29,Image 1,1,245,
805,,Surface,29,Image 1,1,248,
2443,,Surface,29,Image 1,1,251,
2405,,Surface,29,Image 1,1,256,
285,,Surface,29,Image 1,1,258,
1164,,Surface,29,Image 1,1,259,
674,,Surface,29,Image 1,1,260,
811,,Surface,29,Image 1,1,262,
1888,,Surface,29,Image 1,1,263,
1270,,Surface,29,Image 1,1,269,
4747,,Surface,29,Image 1,1,271,
1711,,Surface,29,Image 1,1,278,
1799,,Surface,29,Image 1,1,280,
1769,,Surface,29,Image 1,1,289,
2254,,Surface,29,Image 1,1,292,
2270,,Surface,29,Image 1,1,294,
1227,,Surface,29,Image 1,1,295,
314,,Surface,29,Image 1,1,297,
1045,,Surface,29,Image 1,1,298,
1380,,Surface,29,Image 1,1,312,
1275,,Surface,29,Image 1,1,318,
832,,Surface,29,Image 1,1,326,
1417,,Surface,29,Image 1,1,332,
2241,,Surface,29,Image 1,1,339,
2397,,Surface,29,Image 1,1,343,
2631,,Surface,29,Image 1,1,346,
1317,,Surface,29,Image 1,1,348,
1567,,Surface,29,Image 1,1,356,
1400,,Surface,29,Image 1,1,357,
2141,,Surface,29,Image 1,1,359,
3341,,Surface,29,Image 1,1,361,
1101,,Surface,29,Image 1,1,365,
2146,,Surface,29,Image 1,1,370,
1667,,Surface,29,Image 1,1,376,
1228,,Surface,29,Image 1,1,377,
1605,,Surface,29,Image 1,1,382,
1592,,Surface,29,Image 1,1,384,
1361,,Surface,29,Image 1,1,388,
1085,,Surface,29,Image 1,1,389,
1033,,Surface,29,Image 1,1,390,
994,,Surface,29,Image 1,1,401,
405,,Surface,29,Image 1,1,406,
1344,,Surface,29,Image 1,1,409,
1108,,Surface,29,Image 1,1,410,
1569,,Surface,29,Image 1,1,411,
1144,,Surface,29,Image 1,1,412,
1962,,Surface,29,Image 1,1,418,
1050,,Surface,29,Image 1,1,424,
1693,,Surface,29,Image 1,1,426,
2794,,Surface,29,Image 1,1,433,
1177,,Surface,29,Image 1,1,439,
272,,Surface,29,Image 1,1,449,
3345,,Surface,29,Image 1,1,452,
2279,,Surface,29,Image 1,1,453,
1586,,Surface,29,Image 1,1,456,
1113,,Surface,29,Image 1,1,457,
2042,,Surface,29,Image 1,1,458,
2493,,Surface,29,Image 1,1,459,
2262,,Surface,29,Image 1,1,465,
762,,Surface,29,Image 1,1,466,
1034,,Surface,29,Image 1,1,470,
1972,,Surface,29,Image 1,1,474,
1031,,Surface,29,Image 1,1,479,
979,,Surface,29,Image 1,1,481,
623,,Surface,29,Image 1,1,482,
434,,Surface,29,Image 1,1,485,
980,,Surface,29,Image 1,1,489,
1894,,Surface,29,Image 1,1,492,
1715,,Surface,29,Image 1,1,497,
663,,Surface,29,Image 1,1,498,
685,,Surface,29,Image 1,1,503,
950,,Surface,29,Image 1,1,504,
1158,,Surface,29,Image 1,1,505,
971,,Surface,29,Image 1,1,507,
1863,,Surface,29,Image 1,1,508,
1241,,Surface,29,Image 1,1,524,
2235,,Surface,29,Image 1,1,530,
1094,,Surface,29,Image 1,1,532,
1505,,Surface,29,Image 1,1,533,
1950,,Surface,29,Image 1,1,537,
1875,,Surface,29,Image 1,1,540,
4590,,Surface,29,Image 1,1,541,
1143,,Surface,29,Image 1,1,542,
2374,,Surface,29,Image 1,1,544,
1990,,Surface,29,Image 1,1,547,
1320,,Surface,29,Image 1,1,549,
5374,,Surface,29,Image 1,1,550,
807,,Surface,29,Image 1,1,551,
1084,,Surface,29,Image 1,1,558,
924,,Surface,29,Image 1,1,561,
1234,,Surface,29,Image 1,1,571,
2705,,Surface,29,Image 1,1,572,
1298,,Surface,29,Image 1,1,573,
1828,,Surface,29,Image 1,1,576,
1395,,Surface,29,Image 1,1,581,
2317,,Surface,29,Image 1,1,588,
1291,,Surface,29,Image 1,1,589,
886,,Surface,29,Image 1,1,592,
1456,,Surface,29,Image 1,1,599,
892,,Surface,29,Image 1,1,601,
1187,,Surface,29,Image 1,1,604,
1673,,Surface,29,Image 1,1,606,
1637,,Surface,29,Image 1,1,607,
1707,,Surface,29,Image 1,1,611,
2068,,Surface,29,Image 1,1,614,
973,,Surface,29,Image 1,1,615,
4743,,Surface,29,Image 1,1,616,
1203,,Surface,29,Image 1,1,617,
1149,,Surface,29,Image 1,1,619,
2222,,Surface,29,Image 1,1,627,
1083,,Surface,29,Image 1,1,631,
1157,,Surface,29,Image 1,1,632,
1244,,Surface,29,Image 1,1,639,
1322,,Surface,29,Image 1,1,644,
1599,,Surface,29,Image 1,1,652,
2271,,Surface,29,Image 1,1,655,
1644,,Surface,29,Image 1,1,657,
1826,,Surface,29,Image 1,1,658,
5467,,Surface,29,Image 1,1,665,
1910,,Surface,29,Image 1,1,682,
2670,,Surface,29,Image 1,1,687,
1045,,Surface,29,Image 1,1,693,
1174,,Surface,29,Image 1,1,699,
732,,Surface,29,Image 1,1,700,
1506,,Surface,29,Image 1,1,708,
1900,,Surface,29,Image 1,1,710,
723,,Surface,29,Image 1,1,725,
1650,,Surface,29,Image 1,1,728,
1991,,Surface,29,Image 1,1,729,
1516,,Surface,29,Image 1,1,730,
1361,,Surface,29,Image 1,1,731,
1136,,Surface,29,Image 1,1,733,
2214,,Surface,29,Image 1,1,735,
945,,Surface,29,Image 1,1,736,
1540,,Surface,29,Image 1,1,742,
1663,,Surface,29,Image 1,1,748,
1081,,Surface,29,Image 1,1,750,
1236,,Surface,29,Image 1,1,753,
1591,,Surface,29,Image 1,1,756,
984,,Surface,29,Image 1,1,760,
1026,,Surface,29,Image 1,1,764,
1614,,Surface,29,Image 1,1,766,
1729,,Surface,29,Image 1,1,771,
3919,,Surface,29,Image 1,1,772,
1555,,Surface,29,Image 1,1,782,
1325,,Surface,29,Image 1,1,783,
2163,,Surface,29,Image 1,1,784,
1806,,Surface,29,Image 1,1,793,
1333,,Surface,29,Image 1,1,794,
783,,Surface,29,Image 1,1,800,
1611,,Surface,29,Image 1,1,802,
2254,,Surface,29,Image 1,1,805,
1308,,Surface,29,Image 1,1,810,
1466,,Surface,29,Image 1,1,817,
1339,,Surface,29,Image 1,1,821,
1938,,Surface,29,Image 1,1,822,
990,,Surface,29,Image 1,1,827,
2276,,Surface,29,Image 1,1,831,
1249,,Surface,29,Image 1,1,834,
2390,,Surface,29,Image 1,1,839,
1150,,Surface,29,Image 1,1,850,
1091,,Surface,29,Image 1,1,855,
1735,,Surface,29,Image 1,1,868,
