
Intensity StdDev Ch=33 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
170.743,,Surface,33,Image 1,1,4,
87.118,,Surface,33,Image 1,1,5,
177.017,,Surface,33,Image 1,1,11,
143.755,,Surface,33,Image 1,1,14,
248.41,,Surface,33,Image 1,1,20,
94.562,,Surface,33,Image 1,1,21,
140.512,,Surface,33,Image 1,1,27,
189.081,,Surface,33,Image 1,1,32,
223.72,,Surface,33,Image 1,1,34,
228.31,,Surface,33,Image 1,1,38,
227.761,,Surface,33,Image 1,1,40,
164.336,,Surface,33,Image 1,1,41,
219.776,,Surface,33,Image 1,1,45,
78.0298,,Surface,33,Image 1,1,50,
143.291,,Surface,33,Image 1,1,53,
94.0143,,Surface,33,Image 1,1,55,
128.928,,Surface,33,Image 1,1,57,
1238.66,,Surface,33,Image 1,1,58,
236.736,,Surface,33,Image 1,1,59,
147.343,,Surface,33,Image 1,1,62,
142.057,,Surface,33,Image 1,1,65,
275.016,,Surface,33,Image 1,1,70,
154.599,,Surface,33,Image 1,1,81,
47.1943,,Surface,33,Image 1,1,83,
87.4539,,Surface,33,Image 1,1,84,
173.429,,Surface,33,Image 1,1,90,
238.958,,Surface,33,Image 1,1,94,
192.803,,Surface,33,Image 1,1,95,
122.291,,Surface,33,Image 1,1,96,
201.804,,Surface,33,Image 1,1,98,
695.366,,Surface,33,Image 1,1,100,
112.933,,Surface,33,Image 1,1,102,
168.131,,Surface,33,Image 1,1,104,
0,,Surface,33,Image 1,1,112,
0,,Surface,33,Image 1,1,113,
279.324,,Surface,33,Image 1,1,114,
0,,Surface,33,Image 1,1,118,
0,,Surface,33,Image 1,1,121,
0,,Surface,33,Image 1,1,124,
0,,Surface,33,Image 1,1,137,
299.803,,Surface,33,Image 1,1,138,
0,,Surface,33,Image 1,1,141,
0,,Surface,33,Image 1,1,145,
0,,Surface,33,Image 1,1,149,
140.391,,Surface,33,Image 1,1,150,
0,,Surface,33,Image 1,1,154,
0,,Surface,33,Image 1,1,155,
0,,Surface,33,Image 1,1,166,
