
Intensity Sum of Square Ch=24 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
4.70069e+07,,Surface,24,Image 1,1,4,
849745,,Surface,24,Image 1,1,5,
6.34757e+07,,Surface,24,Image 1,1,11,
9.76628e+06,,Surface,24,Image 1,1,14,
2.00991e+08,,Surface,24,Image 1,1,20,
3.31349e+08,,Surface,24,Image 1,1,21,
4.33596e+07,,Surface,24,Image 1,1,27,
1.01667e+09,,Surface,24,Image 1,1,32,
3.1694e+07,,Surface,24,Image 1,1,34,
679645,,Surface,24,Image 1,1,38,
1.34483e+08,,Surface,24,Image 1,1,40,
8.73618e+06,,Surface,24,Image 1,1,41,
4.32017e+08,,Surface,24,Image 1,1,45,
7.94286e+06,,Surface,24,Image 1,1,50,
3.81029e+06,,Surface,24,Image 1,1,53,
2.54049e+06,,Surface,24,Image 1,1,55,
2.91965e+08,,Surface,24,Image 1,1,57,
3.01304e+08,,Surface,24,Image 1,1,58,
5.22863e+08,,Surface,24,Image 1,1,59,
2.59113e+07,,Surface,24,Image 1,1,62,
9.12564e+06,,Surface,24,Image 1,1,65,
2.38559e+07,,Surface,24,Image 1,1,70,
1.28506e+07,,Surface,24,Image 1,1,81,
1.51757e+08,,Surface,24,Image 1,1,83,
3.9335e+07,,Surface,24,Image 1,1,84,
1.67934e+08,,Surface,24,Image 1,1,90,
8.4731e+07,,Surface,24,Image 1,1,94,
1.24933e+07,,Surface,24,Image 1,1,95,
2.98412e+06,,Surface,24,Image 1,1,96,
5.75967e+08,,Surface,24,Image 1,1,98,
2.45065e+06,,Surface,24,Image 1,1,100,
3.79698e+06,,Surface,24,Image 1,1,102,
1.56546e+08,,Surface,24,Image 1,1,104,
0,,Surface,24,Image 1,1,112,
0,,Surface,24,Image 1,1,113,
2.05189e+08,,Surface,24,Image 1,1,114,
0,,Surface,24,Image 1,1,118,
0,,Surface,24,Image 1,1,121,
0,,Surface,24,Image 1,1,124,
0,,Surface,24,Image 1,1,137,
1.28803e+07,,Surface,24,Image 1,1,138,
0,,Surface,24,Image 1,1,141,
0,,Surface,24,Image 1,1,145,
0,,Surface,24,Image 1,1,149,
263721,,Surface,24,Image 1,1,150,
0,,Surface,24,Image 1,1,154,
0,,Surface,24,Image 1,1,155,
0,,Surface,24,Image 1,1,166,
0,,Surface,24,Image 1,1,171,
0,,Surface,24,Image 1,1,173,
0,,Surface,24,Image 1,1,174,
0,,Surface,24,Image 1,1,176,
0,,Surface,24,Image 1,1,177,
0,,Surface,24,Image 1,1,190,
0,,Surface,24,Image 1,1,192,
0,,Surface,24,Image 1,1,193,
0,,Surface,24,Image 1,1,205,
0,,Surface,24,Image 1,1,206,
0,,Surface,24,Image 1,1,209,
0,,Surface,24,Image 1,1,210,
0,,Surface,24,Image 1,1,212,
0,,Surface,24,Image 1,1,225,
0,,Surface,24,Image 1,1,235,
1.1619e+09,,Surface,24,Image 1,1,237,
1.11115e+07,,Surface,24,Image 1,1,239,
8.51815e+08,,Surface,24,Image 1,1,245,
7.54987e+08,,Surface,24,Image 1,1,248,
1.81558e+08,,Surface,24,Image 1,1,251,
9.70356e+08,,Surface,24,Image 1,1,256,
1.09688e+06,,Surface,24,Image 1,1,258,
5.19569e+07,,Surface,24,Image 1,1,259,
5.66005e+08,,Surface,24,Image 1,1,260,
6.0839e+07,,Surface,24,Image 1,1,262,
1.15443e+09,,Surface,24,Image 1,1,263,
9.21891e+07,,Surface,24,Image 1,1,269,
6.1688e+09,,Surface,24,Image 1,1,271,
5.60602e+07,,Surface,24,Image 1,1,278,
2.0154e+08,,Surface,24,Image 1,1,280,
1.34517e+08,,Surface,24,Image 1,1,289,
1.11533e+08,,Surface,24,Image 1,1,292,
4.43841e+09,,Surface,24,Image 1,1,294,
9.60712e+07,,Surface,24,Image 1,1,295,
1.39708e+07,,Surface,24,Image 1,1,297,
1.16281e+08,,Surface,24,Image 1,1,298,
2.8931e+07,,Surface,24,Image 1,1,312,
2.70465e+08,,Surface,24,Image 1,1,318,
