
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2375,,Surface,1,Image 1,1,4,
2518,,Surface,1,Image 1,1,5,
2615,,Surface,1,Image 1,1,11,
2596,,Surface,1,Image 1,1,14,
2590,,Surface,1,Image 1,1,20,
2586,,Surface,1,Image 1,1,21,
2489,,Surface,1,Image 1,1,27,
2534,,Surface,1,Image 1,1,32,
2387,,Surface,1,Image 1,1,34,
2393,,Surface,1,Image 1,1,38,
2682,,Surface,1,Image 1,1,40,
2599,,Surface,1,Image 1,1,41,
2485,,Surface,1,Image 1,1,45,
2409,,Surface,1,Image 1,1,50,
2571,,Surface,1,Image 1,1,53,
2534,,Surface,1,Image 1,1,55,
2758,,Surface,1,Image 1,1,57,
3436,,Surface,1,Image 1,1,58,
2534,,Surface,1,Image 1,1,59,
2509,,Surface,1,Image 1,1,62,
2448,,Surface,1,Image 1,1,65,
2457,,Surface,1,Image 1,1,70,
2463,,Surface,1,Image 1,1,81,
2465,,Surface,1,Image 1,1,83,
2624,,Surface,1,Image 1,1,84,
2658,,Surface,1,Image 1,1,90,
2517,,Surface,1,Image 1,1,94,
2463,,Surface,1,Image 1,1,95,
2493,,Surface,1,Image 1,1,96,
2742,,Surface,1,Image 1,1,98,
2682,,Surface,1,Image 1,1,100,
2794,,Surface,1,Image 1,1,102,
2778,,Surface,1,Image 1,1,104,
2509.5,,Surface,1,Image 1,1,112,
2938,,Surface,1,Image 1,1,113,
2646,,Surface,1,Image 1,1,114,
2607,,Surface,1,Image 1,1,118,
2609,,Surface,1,Image 1,1,121,
2824,,Surface,1,Image 1,1,124,
2642,,Surface,1,Image 1,1,137,
2664,,Surface,1,Image 1,1,138,
3200,,Surface,1,Image 1,1,141,
2490,,Surface,1,Image 1,1,145,
2562,,Surface,1,Image 1,1,149,
2409,,Surface,1,Image 1,1,150,
2469,,Surface,1,Image 1,1,154,
2433,,Surface,1,Image 1,1,155,
2942,,Surface,1,Image 1,1,166,
